Tempo(s)	Deformacao(mm)	Forca(N)
0.016667 	0.00000 	0.0032355 
0.10000 	0.0013240 	0.0032355 
0.11667 	0.0028372 	0.0032355 
0.13333 	0.0045396 	0.0032355 
0.15000 	0.0062419 	0.0032355 
0.16667 	0.0071877 	0.0032355 
0.18333 	0.0083226 	0.0032355 
0.20000 	0.0096466 	0.0032355 
0.21667 	0.011160 	0.0032355 
0.23333 	0.012673 	0.0032355 
0.25000 	0.014375 	0.0032355 
0.26667 	0.015889 	0.0048533 
0.28333 	0.017591 	0.0048533 
0.30000 	0.019293 	0.0048533 
0.31667 	0.021185 	0.0048533 
0.33333 	0.023265 	0.0048533 
0.35000 	0.025157 	0.0048533 
0.36667 	0.026859 	0.0048533 
0.38333 	0.028751 	0.0048533 
0.40000 	0.030453 	0.0048533 
0.41667 	0.032155 	0.0048533 
0.43333 	0.033669 	0.0064711 
0.45000 	0.035371 	0.0064711 
0.46667 	0.036884 	0.0064711 
0.48333 	0.038586 	0.0080889 
0.50000 	0.040289 	0.0080889 
0.51667 	0.041991 	0.0080889 
0.53333 	0.043693 	0.0080889 
0.55000 	0.045585 	0.0080889 
0.56667 	0.047098 	0.0080889 
0.58333 	0.048611 	0.0080889 
0.60000 	0.050314 	0.0080889 
0.61667 	0.051827 	0.0097066 
0.63333 	0.053529 	0.011324 
0.65000 	0.055042 	0.0097066 
0.66667 	0.056745 	0.0097066 
0.68333 	0.058447 	0.0097066 
0.70000 	0.060339 	0.011324 
0.71667 	0.062041 	0.011324 
0.73333 	0.063554 	0.011324 
0.75000 	0.065256 	0.011324 
0.76667 	0.066770 	0.011324 
0.78333 	0.068472 	0.011324 
0.80000 	0.069985 	0.012942 
0.81667 	0.071877 	0.012942 
0.83333 	0.073579 	0.012942 
0.85000 	0.075281 	0.012942 
0.86667 	0.076984 	0.014560 
0.88333 	0.078686 	0.014560 
0.90000 	0.080199 	0.014560 
0.91667 	0.081902 	0.014560 
0.93333 	0.083415 	0.014560 
0.95000 	0.085117 	0.014560 
0.96667 	0.086819 	0.016178 
0.98333 	0.088522 	0.016178 
1.0000 	0.090224 	0.016178 
1.0167 	0.091926 	0.017796 
1.0333 	0.093629 	0.017796 
1.0500 	0.095142 	0.016178 
1.0667 	0.096844 	0.017796 
1.0833 	0.098357 	0.017796 
