Tempo(s)	Deformacao(mm)	Forca(N)
1.1333 	0.10403 	0.016178 
1.1500 	0.10573 	0.014560 
1.1667 	0.10744 	0.014560 
1.1833 	0.10895 	0.016178 
1.2000 	0.11065 	0.016178 
1.2167 	0.11235 	0.016178 
1.2333 	0.11406 	0.016178 
1.2500 	0.11576 	0.016178 
1.2667 	0.11746 	0.016178 
1.2833 	0.11897 	0.016178 
1.3000 	0.12068 	0.017796 
1.3167 	0.12238 	0.016178 
1.3333 	0.12389 	0.016178 
1.3500 	0.12559 	0.017796 
1.3667 	0.12711 	0.017796 
1.3833 	0.12881 	0.017796 
1.4000 	0.13051 	0.017796 
1.4167 	0.13222 	0.017796 
1.4333 	0.13392 	0.017796 
1.4500 	0.13562 	0.017796 
1.4667 	0.13713 	0.017796 
1.4833 	0.13884 	0.019413 
1.5000 	0.14054 	0.019413 
1.5167 	0.14205 	0.019413 
1.5333 	0.14375 	0.019413 
1.5500 	0.14546 	0.017796 
1.5667 	0.14735 	0.019413 
1.5833 	0.14905 	0.019413 
1.6000 	0.15075 	0.019413 
1.6167 	0.15226 	0.019413 
1.6333 	0.15397 	0.019413 
1.6500 	0.15548 	0.019413 
1.6667 	0.15718 	0.019413 
1.6833 	0.15870 	0.021031 
1.7000 	0.16040 	0.021031 
1.7167 	0.16210 	0.021031 
1.7333 	0.16380 	0.021031 
1.7500 	0.16569 	0.021031 
1.7667 	0.16721 	0.021031 
1.7833 	0.16891 	0.021031 
1.8000 	0.17042 	0.021031 
1.8167 	0.17213 	0.022649 
1.8333 	0.17364 	0.022649 
1.8500 	0.17534 	0.022649 
1.8667 	0.17704 	0.022649 
1.8833 	0.17875 	0.022649 
1.9000 	0.18064 	0.022649 
1.9167 	0.18215 	0.024267 
1.9333 	0.18385 	0.022649 
1.9500 	0.18556 	0.022649 
1.9667 	0.18726 	0.024267 
1.9833 	0.18877 	0.024267 
2.0000 	0.19047 	0.024267 
2.0167 	0.19218 	0.024267 
2.0333 	0.19388 	0.024267 
2.0500 	0.19558 	0.024267 
2.0667 	0.19728 	0.024267 
2.0833 	0.19898 	0.024267 
2.1000 	0.20069 	0.025884 
2.1167 	0.20220 	0.025884 
2.1333 	0.20390 	0.025884 
2.1500 	0.20542 	0.025884 
2.1667 	0.20712 	0.025884 
2.1833 	0.20882 	0.024267 
2.2000 	0.21052 	0.025884 
2.2167 	0.21223 	0.025884 
2.2333 	0.21393 	0.025884 
2.2500 	0.21563 	0.027502 
2.2667 	0.21714 	0.027502 
2.2833 	0.21885 	0.027502 
2.3167 	0.22206 	0.027502 
2.3333 	0.22376 	0.027502 
2.3500 	0.22547 	0.027502 
2.3667 	0.22717 	0.027502 
2.3833 	0.22887 	0.029120 
2.4000 	0.23057 	0.027502 
2.4167 	0.23227 	0.029120 
2.4333 	0.23398 	0.029120 
2.4667 	0.23719 	0.029120 
2.4833 	0.23890 	0.030738 
2.5000 	0.24060 	0.030738 
2.5167 	0.24230 	0.030738 
2.5500 	0.24570 	0.030738 
2.5833 	0.24892 	0.030738 
2.6167 	0.25214 	0.030738 
2.6500 	0.25554 	0.030738 
2.6833 	0.25894 	0.032355 
2.7167 	0.26216 	0.032355 
2.7500 	0.26538 	0.032355 
2.7833 	0.26859 	0.033973 
2.8167 	0.27200 	0.033973 
2.8500 	0.27540 	0.033973 
2.8833 	0.27881 	0.033973 
2.9167 	0.28202 	0.033973 
2.9500 	0.28543 	0.035591 
2.9833 	0.28883 	0.035591 
3.0167 	0.29224 	0.035591 
3.0500 	0.29564 	0.037209 
3.0833 	0.29886 	0.037209 
3.1167 	0.30207 	0.037209 
3.1500 	0.30566 	0.038827 
3.1833 	0.30888 	0.038827 
3.2167 	0.31210 	0.038827 
3.2500 	0.31531 	0.040444 
3.2833 	0.31872 	0.040444 
3.3167 	0.32212 	0.042062 
3.3500 	0.32553 	0.040444 
3.3833 	0.32874 	0.040444 
3.4167 	0.33196 	0.042062 
3.4500 	0.33555 	0.042062 
3.4833 	0.33896 	0.042062 
3.5167 	0.34217 	0.042062 
3.5500 	0.34558 	0.043680 
3.5833 	0.34879 	0.045298 
3.6167 	0.35220 	0.043680 
3.6500 	0.35560 	0.045298 
3.6833 	0.35882 	0.046915 
3.7167 	0.36203 	0.045298 
3.7500 	0.36544 	0.046915 
3.7833 	0.36884 	0.048533 
3.8167 	0.37225 	0.048533 
3.8500 	0.37546 	0.048533 
3.8833 	0.37887 	0.048533 
3.9167 	0.38227 	0.050151 
3.9500 	0.38567 	0.050151 
3.9833 	0.38908 	0.051769 
4.0167 	0.39230 	0.051769 
4.0500 	0.39551 	0.051769 
4.0833 	0.39892 	0.053387 
4.1167 	0.40232 	0.053387 
4.1500 	0.40554 	0.055004 
4.1833 	0.40875 	0.053387 
4.2167 	0.41197 	0.055004 
4.2500 	0.41537 	0.056622 
4.2833 	0.41878 	0.055004 
4.3167 	0.42199 	0.056622 
4.3500 	0.42540 	0.056622 
4.3833 	0.42861 	0.056622 
4.4167 	0.43221 	0.058240 
4.4500 	0.43561 	0.058240 
4.4833 	0.43883 	0.058240 
4.5333 	0.44374 	0.059858 
4.5667 	0.44715 	0.059858 
4.6000 	0.45055 	0.059858 
4.6500 	0.45547 	0.061475 
4.7000 	0.46039 	0.061475 
4.7500 	0.46550 	0.061475 
4.8000 	0.47041 	0.063093 
4.8500 	0.47533 	0.063093 
4.9000 	0.48044 	0.063093 
4.9500 	0.48555 	0.064711 
5.0000 	0.49046 	0.064711 
5.0500 	0.49557 	0.066329 
5.1000 	0.50068 	0.066329 
5.1500 	0.50541 	0.067946 
5.2000 	0.51051 	0.067946 
5.2500 	0.51562 	0.069564 
5.3000 	0.52054 	0.071182 
5.3500 	0.52565 	0.069564 
5.4000 	0.53075 	0.071182 
5.4500 	0.53567 	0.072800 
5.5000 	0.54059 	0.072800 
5.5500 	0.54569 	0.074418 
5.6000 	0.55042 	0.076035 
5.6500 	0.55534 	0.076035 
5.7000 	0.56045 	0.076035 
5.7500 	0.56518 	0.077653 
5.8000 	0.57028 	0.077653 
5.8500 	0.57539 	0.077653 
5.9000 	0.58050 	0.079271 
5.9500 	0.58542 	0.079271 
6.0000 	0.59052 	0.082506 
6.0500 	0.59544 	0.082506 
6.1000 	0.60036 	0.084124 
6.1500 	0.60566 	0.084124 
6.2000 	0.61057 	0.084124 
6.2500 	0.61549 	0.085742 
6.3000 	0.62060 	0.087360 
6.3500 	0.62570 	0.087360 
6.4000 	0.63043 	0.087360 
6.4500 	0.63554 	0.087360 
6.5000 	0.64046 	0.090595 
6.5500 	0.64538 	0.090595 
6.6000 	0.65029 	0.090595 
6.6500 	0.65540 	0.092213 
6.7167 	0.66183 	0.092213 
6.7667 	0.66713 	0.093831 
6.8167 	0.67224 	0.093831 
6.8833 	0.67886 	0.095449 
6.9500 	0.68567 	0.095449 
7.0167 	0.69229 	0.095449 
7.0833 	0.69891 	0.095449 
7.1500 	0.70553 	0.098684 
7.2167 	0.71215 	0.098684 
7.2833 	0.71896 	0.10030 
7.3500 	0.72558 	0.10030 
7.4167 	0.73220 	0.10030 
7.4833 	0.73882 	0.10192 
7.5500 	0.74544 	0.10354 
7.6167 	0.75225 	0.10354 
7.6833 	0.75868 	0.10516 
7.7500 	0.76568 	0.10516 
7.8167 	0.77211 	0.10677 
7.8833 	0.77892 	0.10839 
7.9500 	0.78554 	0.10839 
8.0167 	0.79197 	0.10839 
8.0667 	0.79726 	0.077653 
8.0833 	0.79878 	0.0016178 
