Tempo(s)	Deformacao(mm)	Forca(N)
1.8667 	0.17723 	0.0016178 
1.8833 	0.17893 	0.0016178 
1.9000 	0.18064 	0.0016178 
1.9167 	0.18234 	0.0016178 
1.9333 	0.18385 	0.0016178 
1.9500 	0.18537 	0.0016178 
1.9667 	0.18707 	0.0016178 
1.9833 	0.18877 	0.0032355 
2.0000 	0.19047 	0.0016178 
2.0167 	0.19218 	0.0016178 
2.0333 	0.19388 	0.0032355 
2.0500 	0.19558 	0.0032355 
2.0667 	0.19728 	0.0016178 
2.0833 	0.19880 	0.0016178 
2.1000 	0.20050 	0.0016178 
2.1167 	0.20201 	0.0032355 
2.1333 	0.20371 	0.0032355 
2.1500 	0.20542 	0.0016178 
2.1667 	0.20712 	0.0016178 
2.1833 	0.20882 	0.0016178 
2.2000 	0.21052 	0.0016178 
2.2167 	0.21223 	0.0016178 
2.2333 	0.21374 	0.0016178 
2.2500 	0.21544 	0.0016178 
2.2667 	0.21714 	0.0016178 
2.2833 	0.21885 	0.0016178 
2.3000 	0.22055 	0.0016178 
2.3167 	0.22225 	0.0032355 
2.3333 	0.22395 	0.0016178 
2.3500 	0.22565 	0.0016178 
2.3667 	0.22736 	0.0016178 
2.3833 	0.22906 	0.0016178 
2.4167 	0.23227 	0.0032355 
2.4500 	0.23549 	0.0016178 
2.4667 	0.23738 	0.00000 
2.4833 	0.23908 	0.0016178 
2.5000 	0.24079 	0.0016178 
2.5333 	0.24400 	0.0016178 
2.5667 	0.24722 	0.0048533 
2.6000 	0.25062 	0.0032355 
2.6333 	0.25384 	0.011324 
2.6500 	0.25573 	0.011324 
2.6833 	0.25894 	0.0016178 
2.7167 	0.26235 	-0.0064776 
