Tempo(s)	Deformacao(mm)	Forca(N)
1.1000 	0.10101 	0.0032355 
1.1167 	0.10271 	0.0016178 
1.1333 	0.10441 	0.0016178 
1.1500 	0.10611 	0.0032355 
1.1667 	0.10781 	0.0032355 
1.1833 	0.10933 	0.0032355 
1.2000 	0.11103 	0.0016178 
1.2167 	0.11273 	0.0032355 
1.2333 	0.11444 	0.0032355 
1.2500 	0.11614 	0.0016178 
1.2667 	0.11784 	0.0032355 
1.2833 	0.11954 	0.0016178 
1.3000 	0.12124 	0.0032355 
1.3167 	0.12276 	0.0016178 
1.3333 	0.12446 	0.0032355 
1.3500 	0.12597 	0.0016178 
1.3667 	0.12768 	0.0032355 
1.3833 	0.12938 	0.0032355 
1.4000 	0.13108 	0.0016178 
1.4167 	0.13278 	0.0032355 
1.4333 	0.13448 	0.0032355 
1.4500 	0.13619 	0.0016178 
1.4667 	0.13789 	0.0016178 
1.4833 	0.13940 	0.0032355 
1.5000 	0.14092 	0.0016178 
1.5167 	0.14262 	0.0032355 
1.5333 	0.14432 	0.0016178 
1.5500 	0.14602 	0.0032355 
1.5667 	0.14773 	0.0016178 
1.5833 	0.14943 	0.0016178 
1.6000 	0.15113 	0.0016178 
1.6167 	0.15283 	0.0032355 
1.6333 	0.15453 	0.0032355 
1.6500 	0.15624 	0.0016178 
1.6667 	0.15775 	0.0016178 
1.6833 	0.15926 	0.0032355 
1.7000 	0.16097 	0.0016178 
1.7167 	0.16267 	0.0016178 
1.7333 	0.16437 	0.0032355 
1.7500 	0.16607 	0.0016178 
1.7667 	0.16778 	0.0016178 
1.7833 	0.16948 	0.0032355 
1.8000 	0.17099 	0.0016178 
1.8167 	0.17269 	0.0016178 
1.8333 	0.17421 	0.0032355 
1.8500 	0.17591 	0.0016178 
1.8667 	0.17761 	0.0016178 
1.8833 	0.17931 	0.0032355 
1.9000 	0.18102 	0.0032355 
1.9167 	0.18272 	0.0016178 
1.9333 	0.18442 	0.0016178 
1.9500 	0.18612 	0.0016178 
1.9667 	0.18764 	0.0032355 
1.9833 	0.18934 	0.0016178 
2.0000 	0.19085 	0.0016178 
2.0167 	0.19255 	0.0016178 
2.0333 	0.19426 	0.0032355 
2.0500 	0.19615 	0.0032355 
2.0667 	0.19785 	0.0032355 
2.0833 	0.19955 	0.0032355 
2.1000 	0.20107 	0.0032355 
2.1167 	0.20277 	0.0032355 
2.1333 	0.20447 	0.0032355 
2.1500 	0.20598 	0.0032355 
2.1667 	0.20769 	0.0032355 
2.1833 	0.20939 	0.0032355 
2.2000 	0.21109 	0.0032355 
2.2167 	0.21279 	0.0048533 
2.2333 	0.21449 	0.0048533 
2.2500 	0.21601 	0.0048533 
2.2667 	0.21771 	0.0048533 
2.2833 	0.21922 	0.0048533 
2.3000 	0.22093 	0.0048533 
2.3333 	0.22414 	0.0048533 
2.3500 	0.22603 	0.0048533 
2.3667 	0.22774 	0.0048533 
2.3833 	0.22944 	0.0032355 
2.4167 	0.23265 	0.0032355 
2.4333 	0.23436 	0.0032355 
2.4667 	0.23757 	0.0032355 
2.4833 	0.23927 	0.0032355 
2.5000 	0.24098 	0.0016178 
2.5167 	0.24268 	0.0016178 
2.5333 	0.24457 	0.0032355 
2.5667 	0.24797 	0.0032355 
2.6000 	0.25119 	0.0032355 
2.6333 	0.25441 	0.0032355 
2.6667 	0.25781 	0.0032355 
2.7000 	0.26121 	0.0032355 
2.7333 	0.26443 	0.0032355 
2.7667 	0.26765 	0.0032355 
2.8000 	0.27086 	0.0032355 
2.8333 	0.27446 	0.0016178 
2.8667 	0.27767 	0.0016178 
2.9000 	0.28108 	0.0016178 
2.9333 	0.28429 	0.0032355 
2.9667 	0.28751 	0.00000 
3.0000 	0.29110 	0.0016178 
3.0333 	0.29432 	0.0016178 
3.0667 	0.29772 	0.0016178 
3.1000 	0.30094 	0.0016178 
3.1333 	0.30434 	0.0016178 
3.1667 	0.30775 	0.0016178 
3.2000 	0.31115 	0.0016178 
3.2333 	0.31418 	0.0032355 
3.2667 	0.31758 	0.00000 
3.3000 	0.32099 	0.0016178 
3.3333 	0.32439 	0.0016178 
3.3667 	0.32780 	0.0016178 
3.4000 	0.33101 	0.0032355 
3.4333 	0.33442 	0.0016178 
3.4667 	0.33782 	0.0032355 
3.5000 	0.34122 	0.0032355 
3.5333 	0.34444 	0.0032355 
3.5667 	0.34766 	0.0032355 
3.6000 	0.35106 	0.0032355 
3.6333 	0.35447 	0.0032355 
3.6667 	0.35787 	0.0032355 
3.7000 	0.36090 	0.0048533 
3.7333 	0.36411 	0.0064711 
3.7667 	0.36752 	0.0064711 
3.8000 	0.37111 	0.0080889 
3.8333 	0.37433 	0.0097066 
3.8667 	0.37754 	0.011324 
3.9000 	0.38095 	0.012942 
3.9333 	0.38435 	0.014560 
3.9667 	0.38794 	0.016178 
4.0000 	0.39116 	0.019413 
4.0333 	0.39438 	0.021031 
4.0667 	0.39759 	0.022649 
4.1000 	0.40100 	0.025884 
4.1333 	0.40440 	0.027502 
4.1667 	0.40762 	0.030738 
4.2000 	0.41083 	0.030738 
4.2333 	0.41424 	0.035591 
4.2667 	0.41764 	0.037209 
4.3000 	0.42105 	0.040444 
4.3333 	0.42426 	0.043680 
4.3667 	0.42767 	0.045298 
4.4000 	0.43107 	0.048533 
4.4333 	0.43466 	0.051769 
4.4667 	0.43788 	0.053387 
4.5167 	0.44280 	0.056622 
4.5667 	0.44772 	0.056622 
4.6000 	0.45112 	0.051769 
4.6500 	0.45585 	0.055004 
4.7000 	0.46077 	0.058240 
4.7500 	0.46587 	0.063093 
4.8000 	0.47098 	0.069564 
4.8500 	0.47590 	0.072800 
4.9000 	0.48120 	0.077653 
4.9500 	0.48611 	0.084124 
5.0000 	0.49103 	0.088978 
5.0500 	0.49614 	0.092213 
5.1000 	0.50106 	0.095449 
5.1500 	0.50578 	0.10030 
5.2000 	0.51089 	0.10516 
5.2500 	0.51581 	0.11001 
5.3000 	0.52073 	0.11324 
5.3500 	0.52602 	0.11810 
5.4000 	0.53113 	0.12295 
5.4500 	0.53605 	0.12619 
5.5000 	0.54097 	0.12942 
5.5500 	0.54607 	0.13428 
5.6000 	0.55099 	0.13751 
5.6500 	0.55591 	0.14075 
5.7000 	0.56121 	0.14398 
5.7500 	0.56612 	0.14884 
5.8000 	0.57104 	0.15207 
5.8500 	0.57634 	0.15531 
5.9000 	0.58107 	0.15854 
5.9500 	0.58598 	0.16178 
6.0000 	0.59109 	0.16501 
6.0500 	0.59601 	0.16663 
6.1000 	0.60074 	0.16987 
6.1500 	0.60584 	0.17310 
6.2000 	0.61076 	0.17472 
6.2500 	0.61568 	0.17796 
6.3000 	0.62098 	0.18119 
6.3500 	0.62608 	0.18443 
6.4000 	0.63100 	0.18604 
6.4500 	0.63611 	0.18928 
6.5000 	0.64103 	0.19090 
6.5500 	0.64594 	0.19413 
6.6000 	0.65086 	0.19575 
6.6500 	0.65597 	0.19737 
6.7167 	0.66259 	0.20222 
6.7667 	0.66770 	0.20384 
6.8167 	0.67280 	0.20546 
6.8833 	0.67923 	0.21031 
6.9500 	0.68604 	0.21193 
7.0167 	0.69266 	0.21355 
7.0833 	0.69928 	0.21678 
7.1500 	0.70590 	0.22002 
7.2167 	0.71252 	0.22163 
7.2833 	0.71952 	0.22487 
7.3500 	0.72595 	0.22649 
7.4167 	0.73276 	0.22811 
7.4833 	0.73938 	0.22972 
7.5500 	0.74600 	0.23296 
7.5833 	0.74941 	0.17310 
7.6000 	0.75111 	0.027502 
