Tempo(s)	Deformacao(mm)	Forca(N)
0.016667 	0.00000 	0.0016178 
0.083333 	0.00094575 	0.00000 
0.10000 	0.0017023 	0.00000 
0.11667 	0.0028372 	0.0016178 
0.13333 	0.0039721 	0.0016178 
0.15000 	0.0054853 	0.0016178 
0.16667 	0.0068094 	0.0016178 
0.18333 	0.0088900 	0.0016178 
0.20000 	0.010971 	0.0032355 
0.21667 	0.012673 	0.0032355 
0.23333 	0.014186 	0.0032355 
0.25000 	0.015699 	0.0032355 
0.26667 	0.017213 	0.0048533 
0.28333 	0.018915 	0.0048533 
0.30000 	0.020428 	0.0048533 
0.31667 	0.022130 	0.0048533 
0.33333 	0.024022 	0.0080889 
0.35000 	0.025535 	0.0080889 
0.36667 	0.027237 	0.0080889 
0.38333 	0.028751 	0.0080889 
0.40000 	0.030453 	0.0080889 
0.41667 	0.031966 	0.0097066 
0.43333 	0.033669 	0.0097066 
0.45000 	0.035182 	0.011324 
0.46667 	0.036884 	0.011324 
0.48333 	0.038586 	0.011324 
0.50000 	0.040289 	0.011324 
0.51667 	0.042180 	0.011324 
0.53333 	0.043693 	0.012942 
0.55000 	0.045396 	0.012942 
0.56667 	0.046909 	0.014560 
0.58333 	0.048611 	0.014560 
0.60000 	0.050124 	0.016178 
0.61667 	0.051827 	0.016178 
0.63333 	0.053529 	0.016178 
0.65000 	0.055232 	0.016178 
0.66667 	0.056934 	0.017796 
0.68333 	0.058636 	0.017796 
0.70000 	0.060339 	0.017796 
0.71667 	0.061852 	0.017796 
0.73333 	0.063554 	0.017796 
0.75000 	0.065067 	0.021031 
0.76667 	0.066770 	0.019413 
0.78333 	0.068472 	0.019413 
0.80000 	0.070174 	0.021031 
0.81667 	0.071877 	0.019413 
0.83333 	0.073579 	0.021031 
0.85000 	0.075281 	0.021031 
0.86667 	0.076794 	0.021031 
0.88333 	0.078497 	0.021031 
0.90000 	0.080010 	0.022649 
0.91667 	0.081712 	0.022649 
0.93333 	0.083415 	0.022649 
0.95000 	0.085117 	0.022649 
0.96667 	0.086819 	0.022649 
0.98333 	0.088522 	0.022649 
1.0000 	0.090035 	0.022649 
1.0167 	0.091737 	0.022649 
1.0333 	0.093250 	0.022649 
1.0500 	0.094953 	0.022649 
1.0667 	0.096655 	0.022649 
1.0833 	0.098357 	0.022649 
1.1000 	0.10006 	0.022649 
1.1167 	0.10176 	0.022649 
1.1333 	0.10346 	0.022649 
1.1500 	0.10517 	0.022649 
1.1667 	0.10687 	0.022649 
1.1833 	0.10857 	0.021031 
1.2000 	0.11008 	0.024267 
1.2167 	0.11179 	0.024267 
1.2333 	0.11330 	0.022649 
1.2500 	0.11519 	0.022649 
1.2667 	0.11689 	0.022649 
1.2833 	0.11860 	0.022649 
1.3000 	0.12030 	0.022649 
1.3167 	0.12200 	0.022649 
1.3333 	0.12370 	0.022649 
1.3500 	0.12522 	0.022649 
1.3667 	0.12692 	0.024267 
1.3833 	0.12843 	0.022649 
1.4000 	0.13013 	0.022649 
1.4167 	0.13184 	0.022649 
1.4333 	0.13354 	0.022649 
1.4500 	0.13543 	0.022649 
1.4667 	0.13694 	0.022649 
1.4833 	0.13865 	0.022649 
1.5000 	0.14035 	0.022649 
1.5167 	0.14186 	0.024267 
1.5333 	0.14356 	0.024267 
1.5500 	0.14527 	0.024267 
1.5667 	0.14697 	0.024267 
1.5833 	0.14867 	0.024267 
1.6000 	0.15037 	0.024267 
1.6167 	0.15208 	0.022649 
1.6333 	0.15378 	0.022649 
1.6500 	0.15529 	0.024267 
1.6667 	0.15699 	0.024267 
1.6833 	0.15851 	0.024267 
1.7000 	0.16021 	0.022649 
1.7167 	0.16191 	0.022649 
1.7333 	0.16361 	0.024267 
1.7500 	0.16532 	0.024267 
1.7667 	0.16702 	0.024267 
1.7833 	0.16872 	0.022649 
1.8000 	0.17023 	0.024267 
1.8167 	0.17175 	0.022649 
1.8333 	0.17345 	0.022649 
1.8500 	0.17496 	0.024267 
1.8667 	0.17667 	0.024267 
1.8833 	0.17837 	0.024267 
1.9000 	0.18007 	0.024267 
1.9167 	0.18177 	0.024267 
1.9333 	0.18347 	0.022649 
1.9500 	0.18518 	0.022649 
1.9667 	0.18688 	0.022649 
1.9833 	0.18858 	0.024267 
2.0000 	0.19009 	0.024267 
2.0167 	0.19180 	0.024267 
2.0333 	0.19350 	0.022649 
2.0500 	0.19520 	0.024267 
2.0667 	0.19690 	0.024267 
2.0833 	0.19861 	0.022649 
2.1000 	0.20031 	0.022649 
2.1167 	0.20182 	0.024267 
2.1333 	0.20352 	0.022649 
2.1500 	0.20523 	0.022649 
2.1667 	0.20674 	0.024267 
2.1833 	0.20844 	0.024267 
2.2000 	0.21014 	0.024267 
2.2167 	0.21185 	0.024267 
2.2333 	0.21355 	0.022649 
2.2500 	0.21525 	0.024267 
2.2667 	0.21676 	0.024267 
2.2833 	0.21847 	0.024267 
2.3167 	0.22168 	0.024267 
2.3500 	0.22490 	0.022649 
2.3667 	0.22660 	0.024267 
2.3833 	0.22830 	0.024267 
2.4000 	0.23001 	0.024267 
2.4167 	0.23171 	0.024267 
2.4333 	0.23341 	0.024267 
2.4500 	0.23511 	0.022649 
2.4667 	0.23681 	0.022649 
2.5000 	0.24003 	0.022649 
2.5167 	0.24173 	0.024267 
2.5333 	0.24362 	0.024267 
2.5667 	0.24703 	0.022649 
2.6000 	0.25043 	0.024267 
2.6333 	0.25365 	0.022649 
2.6667 	0.25686 	0.022649 
2.7000 	0.26027 	0.022649 
2.7333 	0.26348 	0.024267 
2.7667 	0.26670 	0.022649 
2.8000 	0.26992 	0.022649 
2.8333 	0.27313 	0.022649 
2.8667 	0.27672 	0.024267 
2.9000 	0.27994 	0.022649 
2.9333 	0.28316 	0.022649 
2.9667 	0.28656 	0.022649 
3.0000 	0.28997 	0.022649 
3.0333 	0.29356 	0.024267 
3.0667 	0.29677 	0.022649 
3.1000 	0.30018 	0.022649 
3.1333 	0.30358 	0.024267 
3.1667 	0.30718 	0.022649 
