Tempo(s)	Deformacao(mm)	Forca(N)
2.4333 	0.23473 	0.00000 
2.4500 	0.23644 	0.00000 
2.4667 	0.23814 	0.00000 
2.4833 	0.23984 	0.00000 
2.5000 	0.24154 	0.00000 
2.5167 	0.24325 	0.00000 
2.5500 	0.24646 	0.00000 
2.5833 	0.24968 	-0.0016194 
2.6167 	0.25308 	0.00000 
2.6500 	0.25649 	-0.0016194 
2.6833 	0.25970 	-0.0016194 
2.7167 	0.26292 	0.00000 
2.7500 	0.26632 	0.00000 
2.7833 	0.26973 	0.00000 
2.8167 	0.27313 	0.00000 
2.8500 	0.27635 	0.00000 
2.8833 	0.27956 	0.00000 
2.9167 	0.28297 	0.00000 
2.9500 	0.28656 	0.00000 
2.9833 	0.28978 	0.00000 
3.0167 	0.29299 	0.00000 
3.0500 	0.29621 	-0.0016194 
3.0833 	0.29961 	0.00000 
3.1167 	0.30321 	0.00000 
3.1500 	0.30642 	0.00000 
3.1833 	0.30964 	0.00000 
3.2167 	0.31304 	0.00000 
3.2500 	0.31645 	0.00000 
3.2833 	0.31985 	0.00000 
3.3167 	0.32326 	-0.0016194 
3.3500 	0.32647 	0.00000 
3.3833 	0.32988 	0.00000 
3.4167 	0.33328 	0.00000 
3.4500 	0.33650 	0.00000 
3.4833 	0.33971 	0.00000 
3.5167 	0.34293 	-0.0016194 
3.5500 	0.34633 	0.00000 
3.5833 	0.34974 	0.00000 
3.6167 	0.35314 	-0.0016194 
3.6500 	0.35636 	-0.0016194 
3.6833 	0.35976 	0.00000 
3.7167 	0.36317 	0.00000 
3.7500 	0.36657 	-0.0016194 
3.7833 	0.36979 	0.00000 
3.8167 	0.37319 	-0.0016194 
3.8500 	0.37641 	0.00000 
3.8833 	0.37981 	0.00000 
3.9167 	0.38322 	0.00000 
3.9500 	0.38624 	0.00000 
3.9833 	0.38946 	0.00000 
4.0167 	0.39286 	0.00000 
4.0500 	0.39646 	0.00000 
4.0833 	0.39967 	0.00000 
4.1167 	0.40289 	0.00000 
4.1500 	0.40629 	0.00000 
4.1833 	0.40970 	0.00000 
4.2167 	0.41329 	-0.0016194 
4.2500 	0.41651 	0.00000 
4.2833 	0.41972 	0.00000 
4.3167 	0.42294 	0.00000 
4.3500 	0.42634 	0.00000 
4.3833 	0.42975 	-0.0016194 
4.4167 	0.43296 	0.00000 
4.4500 	0.43618 	0.00000 
4.4833 	0.43958 	0.00000 
4.5167 	0.44299 	-0.0016194 
4.5500 	0.44639 	-0.0016194 
4.6000 	0.45112 	-0.0016194 
4.6333 	0.45453 	0.00000 
4.6667 	0.45793 	0.00000 
4.7000 	0.46152 	0.00000 
4.7500 	0.46644 	0.00000 
4.8000 	0.47136 	0.00000 
4.8500 	0.47647 	0.00000 
4.9000 	0.48138 	-0.0016194 
4.9500 	0.48611 	0.00000 
5.0000 	0.49141 	0.00000 
5.0500 	0.49633 	-0.0016194 
5.1000 	0.50124 	0.00000 
5.1500 	0.50635 	-0.0016194 
5.2000 	0.51127 	0.00000 
5.2500 	0.51619 	0.00000 
5.3000 	0.52148 	0.00000 
5.3500 	0.52640 	-0.0016194 
5.4000 	0.53132 	0.00000 
5.4500 	0.53643 	-0.0016194 
5.5000 	0.54153 	0.00000 
5.5500 	0.54645 	0.00000 
5.6000 	0.55156 	0.00000 
5.6500 	0.55667 	-0.0016194 
5.7000 	0.56158 	0.00000 
5.7500 	0.56650 	-0.0016194 
5.8000 	0.57161 	-0.0016194 
5.8500 	0.57634 	0.00000 
5.9000 	0.58125 	-0.0016194 
5.9500 	0.58636 	0.00000 
6.0000 	0.59128 	0.00000 
6.0500 	0.59620 	0.00000 
6.1000 	0.60149 	0.00000 
6.1500 	0.60660 	-0.0016194 
6.2000 	0.61133 	0.00000 
6.2500 	0.61644 	-0.0016194 
6.3000 	0.62154 	0.00000 
6.3500 	0.62627 	0.00000 
6.4000 	0.63138 	-0.0016194 
6.4500 	0.63649 	-0.0016194 
6.5167 	0.64292 	-0.0016194 
6.5667 	0.64821 	-0.0016194 
6.6167 	0.65332 	0.00000 
6.6833 	0.65975 	-0.0016194 
6.7333 	0.66486 	0.00000 
6.8000 	0.67129 	0.00000 
6.8667 	0.67791 	-0.0016194 
6.9333 	0.68453 	0.00000 
7.0000 	0.69115 	0.00000 
7.0500 	0.69645 	0.00000 
7.1167 	0.70307 	-0.0016194 
7.1833 	0.70988 	0.00000 
7.2500 	0.71650 	0.00000 
7.3167 	0.72293 	-0.0016194 
7.3833 	0.72974 	-0.0016194 
7.4500 	0.73636 	0.00000 
7.5167 	0.74317 	0.00000 
7.5833 	0.74979 	-0.0016194 
7.6500 	0.75641 	0.00000 
7.7167 	0.76303 	0.00000 
7.7833 	0.76946 	0.00000 
7.8500 	0.77627 	0.00000 
7.9167 	0.78289 	0.00000 
7.9833 	0.78970 	0.00000 
8.0500 	0.79651 	0.00000 
8.1167 	0.80313 	0.00000 
8.1833 	0.80994 	-0.0016194 
8.2500 	0.81618 	-0.0016194 
8.3167 	0.82299 	0.00000 
8.3833 	0.82961 	0.00000 
8.4500 	0.83642 	-0.0016194 
8.5167 	0.84304 	0.00000 
8.5833 	0.84985 	-0.0016194 
8.6500 	0.85647 	-0.0016194 
8.7333 	0.86460 	0.00000 
8.8000 	0.87141 	-0.0016194 
8.8833 	0.87954 	0.00000 
8.9500 	0.88654 	0.00000 
9.0333 	0.89467 	-0.0016194 
9.1000 	0.90148 	0.00000 
9.1833 	0.90962 	0.00000 
9.2667 	0.91813 	0.00000 
9.3500 	0.92626 	-0.0016194 
9.4333 	0.93496 	0.00000 
9.5167 	0.94310 	0.00000 
9.6000 	0.95142 	0.00000 
9.6833 	0.95955 	0.00000 
9.7667 	0.96806 	0.00000 
9.8500 	0.97620 	0.00000 
9.9333 	0.98471 	0.00000 
10.017 	0.99303 	-0.0016194 
10.100 	1.0014 	-0.0016194 
10.183 	1.0097 	-0.0016194 
10.267 	1.0180 	-0.0016194 
10.350 	1.0265 	0.00000 
10.433 	1.0348 	-0.0016194 
10.517 	1.0432 	-0.0016194 
10.600 	1.0513 	-0.0016194 
10.683 	1.0598 	-0.0016194 
10.767 	1.0679 	0.00000 
10.850 	1.0764 	-0.0016194 
10.950 	1.0863 	0.00000 
11.033 	1.0946 	-0.0016194 
11.133 	1.1046 	0.00000 
11.233 	1.1147 	-0.0016194 
11.333 	1.1249 	-0.0016194 
11.433 	1.1347 	-0.0016194 
11.533 	1.1445 	-0.0016194 
11.633 	1.1548 	-0.0016194 
11.733 	1.1648 	0.00000 
11.833 	1.1748 	-0.0016194 
11.933 	1.1848 	0.00000 
12.033 	1.1945 	-0.0016194 
12.133 	1.2047 	0.00000 
12.233 	1.2147 	-0.0016194 
12.333 	1.2247 	0.00000 
12.433 	1.2350 	-0.0016194 
12.533 	1.2446 	-0.0016194 
12.633 	1.2546 	-0.0016194 
12.733 	1.2648 	-0.0016194 
12.833 	1.2747 	0.00000 
12.933 	1.2845 	0.00000 
13.033 	1.2945 	-0.0016194 
13.133 	1.3047 	-0.0016194 
13.233 	1.3150 	-0.0016194 
13.350 	1.3267 	-0.0016194 
13.467 	1.3379 	0.00000 
13.583 	1.3496 	-0.0016194 
13.700 	1.3613 	0.00000 
13.817 	1.3730 	0.00000 
13.933 	1.3846 	-0.0016194 
14.050 	1.3963 	0.00000 
14.167 	1.4082 	0.00000 
14.283 	1.4198 	-0.0016194 
14.400 	1.4311 	-0.0016194 
14.517 	1.4430 	-0.0016194 
14.633 	1.4547 	-0.0016194 
14.750 	1.4663 	-0.0016194 
14.867 	1.4778 	0.00000 
14.983 	1.4897 	0.00000 
15.100 	1.5017 	-0.0016194 
15.233 	1.5149 	0.00000 
15.367 	1.5279 	0.00000 
15.500 	1.5412 	-0.0016194 
15.617 	1.5531 	0.00000 
15.750 	1.5665 	-0.0016194 
15.883 	1.5798 	-0.0016194 
16.017 	1.5930 	0.00000 
16.150 	1.6064 	-0.0016194 
16.283 	1.6195 	0.00000 
16.417 	1.6329 	0.00000 
16.550 	1.6464 	0.00000 
16.683 	1.6598 	0.00000 
16.817 	1.6730 	0.00000 
16.950 	1.6865 	0.00000 
17.083 	1.6997 	-0.0016194 
17.217 	1.7129 	0.00000 
17.350 	1.7264 	-0.0016194 
17.483 	1.7398 	-0.0016194 
17.617 	1.7532 	0.00000 
17.767 	1.7682 	0.00000 
