Tempo(s)	Deformacao(mm)	Forca(N)
2.4167 	0.23303 	0.080889 
2.4333 	0.23473 	0.082506 
2.4500 	0.23644 	0.084124 
2.4667 	0.23814 	0.085742 
2.4833 	0.23984 	0.085742 
2.5167 	0.24306 	0.088978 
2.5500 	0.24627 	0.092213 
2.5833 	0.24968 	0.095449 
2.6167 	0.25308 	0.098684 
2.6500 	0.25630 	0.10030 
2.6833 	0.25970 	0.10354 
2.7167 	0.26292 	0.10516 
2.7333 	0.26481 	0.10839 
2.7667 	0.26821 	0.11163 
2.8000 	0.27143 	0.11324 
2.8333 	0.27446 	0.11648 
2.8667 	0.27786 	0.11810 
2.9000 	0.28126 	0.12133 
2.9333 	0.28467 	0.12295 
2.9667 	0.28788 	0.12619 
3.0000 	0.29110 	0.12780 
3.0333 	0.29451 	0.12942 
3.0667 	0.29791 	0.13428 
3.1000 	0.30131 	0.13589 
3.1333 	0.30453 	0.13913 
3.1667 	0.30775 	0.13913 
3.2000 	0.31134 	0.14236 
3.2333 	0.31474 	0.14560 
3.2667 	0.31815 	0.14884 
3.3000 	0.32136 	0.14884 
3.3333 	0.32458 	0.15207 
3.3667 	0.32798 	0.15369 
3.4000 	0.33139 	0.15531 
3.4333 	0.33479 	0.15854 
3.4667 	0.33801 	0.16016 
3.5000 	0.34141 	0.16178 
3.5333 	0.34482 	0.16340 
3.5667 	0.34803 	0.16663 
3.6000 	0.35125 	0.16663 
3.6333 	0.35447 	0.16987 
3.6667 	0.35787 	0.17148 
3.7000 	0.36127 	0.17310 
3.7333 	0.36468 	0.17472 
3.7667 	0.36789 	0.17472 
3.8000 	0.37130 	0.17634 
3.8333 	0.37470 	0.17957 
3.8667 	0.37830 	0.17957 
3.9000 	0.38151 	0.18119 
3.9333 	0.38473 	0.18281 
3.9667 	0.38813 	0.18443 
4.0000 	0.39135 	0.18443 
4.0333 	0.39475 	0.18766 
4.0667 	0.39778 	0.18766 
4.1000 	0.40100 	0.18928 
4.1333 	0.40440 	0.18928 
4.1667 	0.40799 	0.19252 
4.2000 	0.41140 	0.19252 
4.2333 	0.41461 	0.19252 
4.2667 	0.41783 	0.19413 
4.3000 	0.42123 	0.19575 
4.3333 	0.42483 	0.19737 
4.3667 	0.42804 	0.19737 
4.4000 	0.43126 	0.19737 
4.4333 	0.43466 	0.19899 
4.4667 	0.43807 	0.20060 
4.5167 	0.44299 	0.20222 
4.5667 	0.44772 	0.20222 
4.6000 	0.45112 	0.20222 
4.6333 	0.45471 	0.20546 
4.6833 	0.45963 	0.20546 
4.7333 	0.46436 	0.20707 
4.7833 	0.46966 	0.20707 
4.8333 	0.47476 	0.20707 
4.8833 	0.47968 	0.20869 
4.9333 	0.48479 	0.21031 
4.9833 	0.48971 	0.21193 
5.0333 	0.49462 	0.21355 
5.0833 	0.49954 	0.21355 
5.1333 	0.50465 	0.21355 
5.1833 	0.50957 	0.21516 
5.2333 	0.51449 	0.21516 
5.2833 	0.51959 	0.21678 
5.3333 	0.52451 	0.21678 
5.3833 	0.52962 	0.21840 
5.4333 	0.53472 	0.21678 
5.4833 	0.53964 	0.21840 
5.5333 	0.54456 	0.21840 
5.5833 	0.54967 	0.22002 
5.6333 	0.55458 	0.22163 
5.6833 	0.55969 	0.22002 
5.7333 	0.56480 	0.22325 
5.7833 	0.56991 	0.22163 
5.8333 	0.57463 	0.22163 
5.8833 	0.57974 	0.22163 
5.9333 	0.58485 	0.22163 
5.9833 	0.58958 	0.22325 
6.0333 	0.59450 	0.22163 
6.0667 	0.59790 	0.20707 
6.0833 	0.59960 	0.074418 
