Tempo(s)	Deformacao(mm)	Forca(N)
3.0167 	0.29299 	0.066329 
3.0500 	0.29621 	0.067946 
3.0833 	0.29961 	0.069564 
3.1167 	0.30302 	0.071182 
3.1500 	0.30642 	0.072800 
3.1833 	0.30983 	0.072800 
3.2167 	0.31304 	0.076035 
3.2500 	0.31626 	0.076035 
3.2833 	0.31966 	0.079271 
3.3167 	0.32307 	0.079271 
3.3500 	0.32628 	0.080889 
3.3833 	0.32950 	0.082506 
3.4167 	0.33290 	0.084124 
3.4500 	0.33631 	0.085742 
3.4833 	0.33971 	0.085742 
3.5167 	0.34312 	0.087360 
3.5500 	0.34633 	0.088978 
3.5833 	0.34974 	0.088978 
3.6167 	0.35314 	0.092213 
3.6500 	0.35674 	0.092213 
3.6833 	0.35995 	0.092213 
3.7167 	0.36317 	0.095449 
3.7500 	0.36676 	0.095449 
3.7833 	0.37016 	0.095449 
3.8167 	0.37338 	0.098684 
3.8500 	0.37660 	0.098684 
3.8833 	0.37962 	0.10030 
3.9167 	0.38303 	0.10030 
3.9500 	0.38624 	0.10192 
3.9833 	0.38946 	0.10354 
4.0167 	0.39267 	0.10354 
4.0500 	0.39589 	0.10354 
4.0833 	0.39929 	0.10516 
4.1167 	0.40270 	0.10516 
4.1500 	0.40591 	0.10677 
4.1833 	0.40932 	0.10677 
4.2167 	0.41253 	0.10839 
4.2500 	0.41613 	0.10839 
4.2833 	0.41953 	0.11001 
4.3167 	0.42275 	0.11163 
4.3500 	0.42615 	0.11163 
4.3833 	0.42956 	0.11163 
4.4167 	0.43315 	0.11324 
4.4500 	0.43637 	0.11486 
4.4833 	0.43977 	0.11486 
4.5167 	0.44318 	0.11648 
4.5500 	0.44658 	0.11648 
4.5833 	0.44999 	0.11648 
4.6333 	0.45490 	0.11972 
4.6833 	0.45982 	0.12133 
4.7167 	0.46323 	0.12133 
4.7667 	0.46814 	0.12295 
4.8167 	0.47287 	0.12457 
4.8667 	0.47798 	0.12457 
4.9167 	0.48309 	0.12619 
4.9667 	0.48782 	0.12780 
5.0167 	0.49292 	0.12942 
5.0667 	0.49822 	0.13104 
5.1167 	0.50314 	0.13266 
5.1667 	0.50805 	0.13428 
5.2167 	0.51316 	0.13589 
5.2667 	0.51808 	0.13751 
5.3167 	0.52300 	0.13913 
5.3667 	0.52791 	0.14075 
5.4167 	0.53283 	0.14075 
5.4667 	0.53794 	0.14398 
5.5167 	0.54305 	0.14560 
5.5667 	0.54815 	0.14560 
5.6167 	0.55288 	0.14722 
5.6667 	0.55799 	0.15045 
5.7167 	0.56310 	0.15045 
5.7667 	0.56783 	0.15207 
5.8167 	0.57293 	0.15207 
5.8667 	0.57804 	0.14884 
5.8833 	0.57955 	0.069564 
5.9000 	0.58125 	-0.0032388 
