Tempo(s)	Deformacao(mm)	Forca(N)
1.7333 	0.16475 	0.079271 
1.7500 	0.16645 	0.080889 
1.7667 	0.16815 	0.084124 
1.7833 	0.16967 	0.087360 
1.8000 	0.17118 	0.087360 
1.8167 	0.17288 	0.090595 
1.8333 	0.17440 	0.092213 
1.8500 	0.17610 	0.093831 
1.8667 	0.17780 	0.095449 
1.8833 	0.17950 	0.098684 
1.9000 	0.18120 	0.10030 
1.9167 	0.18291 	0.10192 
1.9333 	0.18461 	0.10516 
1.9500 	0.18612 	0.10677 
1.9667 	0.18764 	0.10839 
1.9833 	0.18934 	0.11001 
2.0000 	0.19104 	0.11324 
2.0167 	0.19274 	0.11486 
2.0333 	0.19445 	0.11648 
2.0500 	0.19615 	0.11972 
2.0667 	0.19804 	0.12133 
2.0833 	0.19955 	0.12295 
2.1000 	0.20125 	0.12619 
2.1167 	0.20277 	0.12619 
2.1333 	0.20447 	0.12942 
2.1500 	0.20617 	0.12942 
2.1667 	0.20787 	0.13266 
2.1833 	0.20958 	0.13428 
2.2000 	0.21128 	0.13751 
2.2167 	0.21298 	0.13913 
2.2333 	0.21468 	0.14075 
2.2500 	0.21639 	0.14398 
2.2667 	0.21809 	0.14560 
2.3000 	0.22130 	0.14884 
2.3167 	0.22301 	0.15045 
2.3333 	0.22471 	0.15207 
2.3500 	0.22641 	0.15369 
2.3667 	0.22811 	0.15531 
2.3833 	0.22982 	0.15854 
2.4000 	0.23152 	0.16016 
2.4333 	0.23473 	0.16340 
2.4667 	0.23795 	0.16663 
2.4833 	0.23965 	0.16825 
2.5000 	0.24135 	0.16987 
2.5167 	0.24306 	0.17148 
2.5500 	0.24646 	0.17634 
2.5833 	0.24968 	0.17796 
2.6167 	0.25289 	0.18281 
2.6500 	0.25630 	0.18604 
2.6833 	0.25970 	0.18928 
2.7167 	0.26311 	0.19252 
2.7500 	0.26632 	0.19575 
2.7833 	0.26954 	0.19737 
2.8167 	0.27294 	0.20060 
2.8500 	0.27635 	0.20384 
2.8833 	0.27956 	0.20707 
2.9167 	0.28278 	0.20869 
2.9500 	0.28618 	0.21193 
2.9833 	0.28978 	0.21355 
3.0167 	0.29299 	0.21516 
3.0500 	0.29640 	0.21840 
3.0833 	0.29961 	0.22002 
3.1167 	0.30283 	0.22163 
3.1500 	0.30623 	0.22487 
3.1833 	0.30964 	0.22811 
3.2167 	0.31285 	0.22811 
3.2500 	0.31607 	0.22972 
3.2833 	0.31947 	0.23134 
3.3167 	0.32288 	0.23296 
3.3500 	0.32628 	0.23458 
3.3833 	0.32950 	0.23619 
3.4167 	0.33271 	0.23781 
3.4500 	0.33612 	0.23943 
3.4833 	0.33971 	0.24105 
3.5167 	0.34293 	0.24267 
3.5500 	0.34614 	0.24428 
3.5833 	0.34955 	0.24428 
3.6167 	0.35295 	0.24590 
3.6500 	0.35636 	0.24752 
3.6833 	0.35957 	0.24914 
3.7167 	0.36279 	0.25075 
3.7500 	0.36600 	0.25075 
3.7833 	0.36960 	0.25237 
3.8167 	0.37281 	0.25399 
3.8500 	0.37622 	0.25561 
3.8833 	0.37943 	0.25561 
3.9167 	0.38303 	0.25561 
3.9500 	0.38643 	0.25723 
3.9833 	0.38984 	0.25723 
4.0167 	0.39286 	0.25723 
4.0500 	0.39627 	0.25884 
4.0833 	0.39967 	0.25884 
4.1167 	0.40308 	0.25884 
4.1500 	0.40629 	0.26046 
4.1833 	0.40932 	0.26046 
4.2167 	0.41272 	0.26046 
4.2500 	0.41613 	0.26046 
4.2833 	0.41953 	0.26208 
4.3167 	0.42275 	0.26208 
4.3500 	0.42596 	0.26370 
4.3833 	0.42956 	0.26370 
4.4167 	0.43296 	0.26370 
4.4500 	0.43637 	0.26531 
4.5000 	0.44110 	0.26531 
4.5333 	0.44450 	0.26370 
4.5667 	0.44790 	0.26693 
4.6000 	0.45131 	0.26693 
4.6500 	0.45623 	0.26693 
4.7000 	0.46115 	0.26693 
4.7500 	0.46625 	0.26693 
4.8000 	0.47117 	0.26855 
4.8500 	0.47609 	0.26855 
4.8833 	0.47968 	0.26855 
4.9333 	0.48460 	0.27017 
4.9833 	0.48952 	0.27017 
5.0333 	0.49462 	0.27017 
5.0833 	0.49954 	0.27179 
5.1333 	0.50446 	0.27179 
5.1833 	0.50938 	0.27179 
5.2333 	0.51449 	0.27179 
5.2833 	0.51940 	0.27340 
5.3333 	0.52451 	0.27340 
5.3833 	0.52981 	0.27502 
5.4333 	0.53472 	0.27340 
5.4833 	0.53964 	0.27502 
5.5333 	0.54475 	0.27502 
5.5833 	0.54948 	0.27502 
5.6333 	0.55440 	0.27502 
5.6833 	0.55950 	0.27502 
5.7333 	0.56442 	0.27664 
5.7833 	0.56934 	0.27502 
5.8333 	0.57463 	0.27664 
5.8833 	0.57955 	0.27664 
5.9333 	0.58447 	0.27826 
5.9833 	0.58958 	0.27826 
6.0333 	0.59450 	0.27826 
6.0833 	0.59941 	0.27826 
6.1333 	0.60452 	0.27987 
6.1833 	0.60963 	0.27987 
6.2333 	0.61436 	0.27987 
6.2833 	0.61946 	0.27987 
6.3333 	0.62457 	0.28149 
6.3833 	0.62949 	0.28149 
6.4333 	0.63459 	0.28149 
6.4833 	0.63970 	0.28149 
6.5500 	0.64613 	0.28311 
6.6000 	0.65124 	0.28311 
6.6500 	0.65635 	0.28311 
6.7167 	0.66297 	0.28311 
6.7667 	0.66826 	0.28473 
6.8333 	0.67469 	0.28473 
6.9000 	0.68131 	0.28473 
6.9667 	0.68793 	0.28473 
7.0333 	0.69437 	0.28473 
7.1000 	0.70118 	0.28635 
7.1667 	0.70761 	0.28635 
7.2333 	0.71442 	0.28635 
7.3000 	0.72123 	0.28796 
7.3667 	0.72766 	0.28796 
7.4333 	0.73447 	0.28796 
7.5000 	0.74109 	0.28796 
7.5667 	0.74790 	0.28958 
7.6333 	0.75452 	0.28958 
7.7000 	0.76132 	0.28958 
7.7667 	0.76813 	0.29120 
7.8333 	0.77457 	0.29120 
7.9000 	0.78119 	0.29120 
7.9667 	0.78762 	0.29120 
8.0333 	0.79424 	0.29120 
8.1000 	0.80105 	0.29282 
8.1667 	0.80767 	0.29282 
8.2333 	0.81448 	0.29443 
8.3000 	0.82110 	0.29443 
8.3667 	0.82791 	0.29443 
8.4333 	0.83453 	0.29443 
8.5000 	0.84133 	0.29443 
8.5667 	0.84795 	0.29605 
8.6333 	0.85458 	0.29605 
8.7000 	0.86138 	0.29605 
8.7833 	0.86952 	0.29767 
8.8500 	0.87633 	0.29767 
8.9333 	0.88446 	0.29767 
9.0000 	0.89127 	0.29929 
9.0833 	0.89940 	0.29929 
9.1667 	0.90792 	0.30091 
9.2500 	0.91605 	0.30091 
9.3167 	0.92305 	0.30091 
9.4000 	0.93099 	0.30091 
9.4833 	0.93950 	0.30091 
9.5667 	0.94783 	0.30252 
9.6500 	0.95634 	0.30414 
9.7333 	0.96447 	0.30414 
9.8167 	0.97298 	0.30576 
9.9000 	0.98112 	0.30414 
9.9833 	0.98963 	0.30576 
10.067 	0.99795 	0.30576 
10.150 	1.0063 	0.30576 
10.233 	1.0146 	0.30576 
10.317 	1.0227 	0.30738 
10.400 	1.0312 	0.30738 
10.483 	1.0396 	0.30899 
10.567 	1.0481 	0.30899 
10.650 	1.0562 	0.30899 
10.733 	1.0647 	0.31061 
10.833 	1.0744 	0.31061 
10.917 	1.0829 	0.31223 
11.000 	1.0912 	0.31061 
11.083 	1.0997 	0.31061 
11.183 	1.1095 	0.31223 
11.283 	1.1192 	0.31385 
11.367 	1.1279 	0.31385 
11.467 	1.1379 	0.31385 
11.567 	1.1481 	0.31547 
11.667 	1.1582 	0.31547 
11.767 	1.1676 	0.31547 
11.867 	1.1778 	0.31708 
11.967 	1.1879 	0.31708 
12.067 	1.1979 	0.31870 
12.167 	1.2079 	0.31870 
12.267 	1.2177 	0.31870 
12.367 	1.2278 	0.32032 
12.467 	1.2380 	0.32032 
12.567 	1.2478 	0.32032 
12.667 	1.2578 	0.32194 
12.767 	1.2679 	0.32355 
12.867 	1.2779 	0.32355 
12.967 	1.2881 	0.32355 
13.083 	1.2996 	0.32355 
13.200 	1.3110 	0.32517 
13.317 	1.3225 	0.32517 
13.417 	1.3329 	0.32517 
13.533 	1.3445 	0.32679 
13.650 	1.3560 	0.32679 
13.767 	1.3679 	0.32679 
13.883 	1.3798 	0.32841 
14.000 	1.3912 	0.32841 
14.067 	1.3978 	0.24267 
14.083 	1.3995 	0.033973 
