Tempo(s)	Deformacao(mm)	Forca(N)
0.016667 	0.00000 	-0.0016194 
0.083333 	0.00075660 	0.00000 
0.10000 	0.0020806 	0.00000 
0.11667 	0.0037830 	-0.0016194 
0.13333 	0.0054853 	0.00000 
0.15000 	0.0068094 	0.00000 
0.16667 	0.0077551 	0.00000 
0.18333 	0.0088900 	0.00000 
0.20000 	0.010214 	0.00000 
0.21667 	0.011538 	0.00000 
0.23333 	0.013240 	0.00000 
0.25000 	0.014754 	0.00000 
0.26667 	0.016456 	0.00000 
0.28333 	0.017969 	0.00000 
0.30000 	0.019861 	0.00000 
0.31667 	0.021563 	0.00000 
0.33333 	0.023454 	0.00000 
0.35000 	0.025535 	0.00000 
0.36667 	0.027616 	0.0016178 
0.38333 	0.029318 	0.00000 
0.40000 	0.031020 	0.00000 
0.41667 	0.032723 	0.00000 
0.43333 	0.034425 	0.0016178 
0.45000 	0.036317 	0.00000 
0.46667 	0.038019 	0.00000 
0.48333 	0.039721 	0.00000 
0.50000 	0.041234 	0.00000 
0.51667 	0.042937 	0.00000 
0.53333 	0.044450 	0.00000 
0.55000 	0.046152 	0.00000 
0.56667 	0.047666 	0.00000 
0.58333 	0.049368 	0.00000 
0.60000 	0.051070 	0.00000 
0.61667 	0.052962 	0.00000 
0.63333 	0.054664 	0.00000 
0.65000 	0.056177 	0.00000 
0.66667 	0.057880 	0.00000 
0.68333 	0.059393 	0.00000 
0.70000 	0.061095 	0.00000 
0.71667 	0.062608 	0.00000 
0.73333 	0.064122 	0.00000 
0.75000 	0.065824 	0.0016178 
0.76667 	0.067526 	0.00000 
0.78333 	0.069229 	0.00000 
0.80000 	0.070931 	0.0016178 
0.81667 	0.072444 	0.00000 
0.83333 	0.074146 	0.00000 
0.85000 	0.075660 	0.00000 
0.86667 	0.077362 	0.00000 
0.88333 	0.078875 	0.00000 
0.90000 	0.080577 	0.0016178 
0.91667 	0.082280 	0.0016178 
0.93333 	0.083982 	0.00000 
0.95000 	0.085874 	-0.0016194 
0.96667 	0.087576 	0.00000 
0.98333 	0.089089 	0.00000 
1.0000 	0.090792 	0.0016178 
1.0167 	0.092494 	0.00000 
1.0333 	0.094007 	0.00000 
1.0500 	0.095709 	0.00000 
1.0667 	0.097412 	0.00000 
1.0833 	0.099303 	0.0016178 
1.1000 	0.10101 	0.00000 
1.1167 	0.10271 	0.00000 
1.1333 	0.10441 	0.00000 
