Tempo(s)	Deformacao(mm)	Forca(N)
2.3333 	0.22452 	0.0080889 
2.3500 	0.22622 	0.0080889 
2.3667 	0.22792 	0.0080889 
2.3833 	0.22982 	0.0097066 
2.4000 	0.23152 	0.0080889 
2.4167 	0.23322 	0.0080889 
2.4333 	0.23492 	0.0080889 
2.4500 	0.23663 	0.0080889 
2.4667 	0.23833 	0.0097066 
2.4833 	0.24003 	0.0097066 
2.5000 	0.24173 	0.011324 
2.5167 	0.24343 	0.011324 
2.5500 	0.24684 	0.012942 
2.5833 	0.25024 	0.016178 
2.6167 	0.25346 	0.017796 
2.6500 	0.25668 	0.019413 
2.6833 	0.25989 	0.022649 
2.7167 	0.26330 	0.024267 
2.7500 	0.26670 	0.027502 
2.7833 	0.26992 	0.030738 
2.8167 	0.27313 	0.030738 
2.8500 	0.27635 	0.035591 
2.8833 	0.27994 	0.037209 
2.9167 	0.28316 	0.040444 
2.9500 	0.28637 	0.042062 
2.9833 	0.28978 	0.045298 
3.0167 	0.29318 	0.048533 
3.0500 	0.29659 	0.051769 
3.0833 	0.29999 	0.055004 
3.1167 	0.30321 	0.056622 
3.1500 	0.30642 	0.059858 
3.1833 	0.31002 	0.063093 
3.2167 	0.31323 	0.066329 
3.2500 	0.31645 	0.067946 
3.2833 	0.31966 	0.071182 
3.3167 	0.32307 	0.074418 
3.3500 	0.32647 	0.077653 
3.3833 	0.32988 	0.079271 
3.4167 	0.33309 	0.080889 
3.4500 	0.33631 	0.084124 
3.4833 	0.33971 	0.085742 
3.5167 	0.34331 	0.088978 
3.5500 	0.34652 	0.092213 
3.5833 	0.34974 	0.093831 
3.6167 	0.35314 	0.097066 
3.6500 	0.35655 	0.10030 
3.6833 	0.35995 	0.10354 
3.7167 	0.36317 	0.10677 
3.7500 	0.36638 	0.10839 
3.7833 	0.36960 	0.11163 
3.8167 	0.37300 	0.11324 
3.8500 	0.37641 	0.11486 
3.8833 	0.37981 	0.11810 
3.9167 	0.38303 	0.11972 
3.9500 	0.38643 	0.12295 
3.9833 	0.38984 	0.12619 
4.0167 	0.39343 	0.12942 
4.0500 	0.39665 	0.13266 
4.0833 	0.39986 	0.13428 
4.1167 	0.40308 	0.13751 
4.1500 	0.40648 	0.14075 
4.1833 	0.40989 	0.14236 
4.2167 	0.41291 	0.14560 
4.2500 	0.41632 	0.14722 
4.2833 	0.41972 	0.14884 
4.3167 	0.42313 	0.15045 
4.3500 	0.42653 	0.15369 
4.3833 	0.42975 	0.15692 
4.4167 	0.43296 	0.15854 
4.4500 	0.43656 	0.16016 
4.4833 	0.43996 	0.16340 
4.5333 	0.44488 	0.16825 
4.5833 	0.44980 	0.16987 
4.6167 	0.45320 	0.17148 
4.6500 	0.45661 	0.17310 
4.7000 	0.46133 	0.17634 
4.7500 	0.46644 	0.17957 
4.8000 	0.47136 	0.18281 
4.8500 	0.47628 	0.18766 
4.9000 	0.48138 	0.18928 
4.9500 	0.48649 	0.19252 
5.0000 	0.49141 	0.19575 
5.0500 	0.49633 	0.19899 
5.1000 	0.50162 	0.20222 
5.1500 	0.50635 	0.20384 
5.2000 	0.51127 	0.20707 
5.2500 	0.51638 	0.20869 
5.3000 	0.52129 	0.21193 
5.3500 	0.52640 	0.21355 
5.4000 	0.53170 	0.21678 
5.4500 	0.53662 	0.21840 
5.5000 	0.54153 	0.22163 
5.5500 	0.54645 	0.22163 
5.6000 	0.55137 	0.22325 
5.6500 	0.55629 	0.22487 
5.7000 	0.56139 	0.22649 
5.7500 	0.56650 	0.22811 
5.8000 	0.57142 	0.22972 
5.8500 	0.57653 	0.22972 
5.9000 	0.58163 	0.23296 
5.9500 	0.58655 	0.23296 
6.0000 	0.59147 	0.23458 
6.0500 	0.59658 	0.23458 
6.1000 	0.60149 	0.23619 
6.1500 	0.60641 	0.23781 
6.2000 	0.61152 	0.23943 
6.2500 	0.61644 	0.23943 
6.3000 	0.62135 	0.24105 
6.3500 	0.62665 	0.24105 
6.4000 	0.63157 	0.24267 
6.4500 	0.63649 	0.24267 
6.5000 	0.64159 	0.24428 
6.5500 	0.64651 	0.24590 
6.6167 	0.65294 	0.24752 
6.6667 	0.65805 	0.24752 
6.7167 	0.66316 	0.24914 
6.7833 	0.66978 	0.25075 
6.8333 	0.67488 	0.25075 
6.9000 	0.68150 	0.25075 
6.9667 	0.68812 	0.25237 
7.0333 	0.69474 	0.25237 
7.1000 	0.70136 	0.25399 
7.1667 	0.70817 	0.25399 
7.2333 	0.71460 	0.25561 
7.3000 	0.72160 	0.25561 
7.3667 	0.72803 	0.25561 
7.4333 	0.73484 	0.25723 
7.5000 	0.74165 	0.25884 
7.5667 	0.74808 	0.25884 
7.6333 	0.75489 	0.25884 
7.7000 	0.76151 	0.26046 
7.7667 	0.76832 	0.26208 
7.8333 	0.77513 	0.26208 
7.9000 	0.78175 	0.26370 
7.9667 	0.78818 	0.26370 
8.0333 	0.79461 	0.26370 
8.1000 	0.80124 	0.26531 
8.1667 	0.80767 	0.26370 
8.2333 	0.81448 	0.26531 
8.3000 	0.82129 	0.26693 
8.3667 	0.82791 	0.26531 
8.4333 	0.83471 	0.26693 
8.5000 	0.84133 	0.26693 
8.5667 	0.84833 	0.26855 
8.6500 	0.85647 	0.27017 
8.7167 	0.86328 	0.26855 
8.7833 	0.86990 	0.27017 
8.8500 	0.87652 	0.27017 
8.9333 	0.88484 	0.27179 
9.0167 	0.89316 	0.27340 
9.1000 	0.90148 	0.27340 
9.1833 	0.90981 	0.27340 
9.2667 	0.91813 	0.27340 
9.3500 	0.92664 	0.27502 
9.4333 	0.93477 	0.27502 
9.5167 	0.94310 	0.27664 
9.6000 	0.95123 	0.27664 
9.6833 	0.95974 	0.27664 
9.7667 	0.96806 	0.27664 
9.8000 	0.97147 	0.26855 
9.8167 	0.97317 	0.12457 
9.8333 	0.97487 	0.0048533 
