Tempo(s)	Deformacao(mm)	Forca(N)
0.016667 	0.00000 	0.00000 
0.066667 	0.00075660 	0.00000 
0.10000 	0.0020806 	0.00000 
0.11667 	0.0028372 	0.00000 
0.13333 	0.0039721 	0.00000 
0.15000 	0.0052962 	0.00000 
0.16667 	0.0071877 	0.00000 
0.18333 	0.0092683 	0.00000 
0.20000 	0.011349 	0.0016178 
0.21667 	0.013051 	0.00000 
0.23333 	0.014564 	0.00000 
0.25000 	0.016267 	0.00000 
0.26667 	0.017969 	0.00000 
0.28333 	0.019671 	0.0016178 
0.30000 	0.021374 	0.0016178 
0.31667 	0.023076 	0.0016178 
0.33333 	0.024779 	0.0016178 
0.35000 	0.026481 	0.0016178 
0.36667 	0.027994 	0.0016178 
0.38333 	0.029507 	0.0016178 
0.40000 	0.031210 	0.0016178 
0.41667 	0.032723 	0.0016178 
0.43333 	0.034614 	0.00000 
0.45000 	0.036317 	0.0016178 
0.46667 	0.038019 	0.0016178 
0.48333 	0.039721 	0.0032355 
0.50000 	0.041424 	0.0016178 
0.51667 	0.043126 	0.0016178 
0.53333 	0.044639 	0.0032355 
0.55000 	0.046152 	0.0032355 
0.56667 	0.047855 	0.0032355 
0.58333 	0.049557 	0.0016178 
0.60000 	0.051259 	0.0016178 
0.61667 	0.053151 	0.0032355 
0.63333 	0.054853 	0.0016178 
0.65000 	0.056556 	0.0016178 
0.66667 	0.058258 	0.0032355 
0.68333 	0.059771 	0.0032355 
0.70000 	0.061473 	0.0016178 
0.71667 	0.062987 	0.0032355 
0.73333 	0.064689 	0.0016178 
0.75000 	0.066580 	0.0016178 
0.76667 	0.068283 	0.0016178 
0.78333 	0.069985 	0.0032355 
0.80000 	0.071687 	0.0016178 
0.81667 	0.073390 	0.0016178 
0.83333 	0.075092 	0.0032355 
0.85000 	0.076605 	0.0032355 
0.86667 	0.078119 	0.0032355 
0.88333 	0.079821 	0.0032355 
0.90000 	0.081523 	0.0032355 
0.91667 	0.083226 	0.0016178 
0.93333 	0.084928 	0.0016178 
0.95000 	0.086441 	0.0032355 
0.96667 	0.088143 	0.0016178 
0.98333 	0.089846 	0.0016178 
1.0000 	0.091359 	0.0032355 
1.0167 	0.093061 	0.0016178 
1.0333 	0.094575 	0.0016178 
1.0500 	0.096277 	0.0032355 
1.0667 	0.097979 	0.0016178 
1.0833 	0.099682 	0.0016178 
1.1000 	0.10157 	0.0016178 
1.1167 	0.10328 	0.0016178 
1.1333 	0.10479 	0.0032355 
1.1500 	0.10649 	0.0032355 
1.1667 	0.10819 	0.0032355 
1.1833 	0.10971 	0.0016178 
1.2000 	0.11122 	0.0016178 
1.2167 	0.11292 	0.0032355 
1.2333 	0.11481 	0.0032355 
1.2500 	0.11652 	0.0016178 
1.2667 	0.11822 	0.0016178 
1.2833 	0.11992 	0.0032355 
1.3000 	0.12162 	0.0016178 
1.3167 	0.12314 	0.0032355 
1.3333 	0.12484 	0.0032355 
1.3500 	0.12635 	0.0032355 
1.3667 	0.12805 	0.0016178 
1.3833 	0.12976 	0.0016178 
1.4000 	0.13146 	0.0032355 
1.4167 	0.13316 	0.0032355 
1.4333 	0.13486 	0.0032355 
1.4500 	0.13657 	0.0032355 
1.4667 	0.13808 	0.0032355 
1.4833 	0.13959 	0.0032355 
1.5000 	0.14129 	0.0032355 
1.5167 	0.14281 	0.0016178 
1.5333 	0.14451 	0.0032355 
1.5500 	0.14621 	0.0032355 
1.5667 	0.14791 	0.0032355 
1.5833 	0.14981 	0.0032355 
1.6000 	0.15151 	0.0032355 
1.6167 	0.15302 	0.0032355 
1.6333 	0.15472 	0.0032355 
1.6500 	0.15643 	0.0032355 
1.6667 	0.15794 	0.0032355 
1.6833 	0.15964 	0.0032355 
1.7000 	0.16153 	0.0032355 
1.7167 	0.16324 	0.0016178 
1.7333 	0.16494 	0.0032355 
1.7500 	0.16664 	0.0032355 
1.7667 	0.16834 	0.0032355 
1.7833 	0.16986 	0.0032355 
1.8000 	0.17137 	0.0032355 
1.8167 	0.17307 	0.0032355 
1.8333 	0.17477 	0.0032355 
1.8500 	0.17629 	0.0032355 
1.8667 	0.17799 	0.0032355 
1.8833 	0.17988 	0.0032355 
1.9000 	0.18158 	0.0032355 
1.9167 	0.18310 	0.0032355 
1.9333 	0.18480 	0.0032355 
1.9500 	0.18631 	0.0048533 
1.9667 	0.18801 	0.0032355 
1.9833 	0.18953 	0.0032355 
2.0000 	0.19123 	0.0032355 
2.0167 	0.19293 	0.0048533 
2.0333 	0.19463 	0.0048533 
2.0500 	0.19653 	0.0032355 
2.0667 	0.19804 	0.0032355 
2.0833 	0.19974 	0.0048533 
2.1000 	0.20144 	0.0032355 
2.1167 	0.20296 	0.0032355 
2.1333 	0.20466 	0.0032355 
2.1500 	0.20636 	0.0032355 
2.1667 	0.20806 	0.0032355 
2.1833 	0.20977 	0.0048533 
2.2000 	0.21166 	0.0032355 
2.2167 	0.21336 	0.0032355 
2.2333 	0.21487 	0.0048533 
2.2500 	0.21658 	0.0048533 
2.2667 	0.21828 	0.0048533 
2.3000 	0.22149 	0.0064711 
2.3333 	0.22471 	0.0080889 
