Tempo(s)	Deformacao(mm)	Forca(N)
1.4833 	0.13789 	0.0016178 
1.5000 	0.13959 	0.0016178 
1.5167 	0.14129 	0.0016178 
1.5333 	0.14300 	0.0016178 
1.5500 	0.14470 	0.0016178 
1.5667 	0.14640 	0.0016178 
1.5833 	0.14810 	0.0016178 
1.6000 	0.14962 	0.0032355 
1.6167 	0.15132 	0.0016178 
1.6333 	0.15302 	0.0016178 
1.6500 	0.15453 	0.0016178 
1.6667 	0.15643 	0.0016178 
1.6833 	0.15813 	0.0016178 
1.7000 	0.15983 	0.0016178 
1.7167 	0.16153 	0.0032355 
1.7333 	0.16324 	0.0016178 
1.7500 	0.16475 	0.0016178 
1.7667 	0.16645 	0.0016178 
1.7833 	0.16796 	0.0016178 
1.8000 	0.16967 	0.0016178 
1.8167 	0.17137 	0.0016178 
1.8333 	0.17307 	0.0016178 
1.8500 	0.17477 	0.0016178 
1.8667 	0.17648 	0.0016178 
1.8833 	0.17818 	0.0032355 
1.9000 	0.17969 	0.0032355 
1.9167 	0.18139 	0.0032355 
1.9333 	0.18291 	0.0032355 
1.9500 	0.18461 	0.0032355 
1.9667 	0.18631 	0.0032355 
1.9833 	0.18782 	0.0032355 
2.0000 	0.18972 	0.0032355 
2.0167 	0.19142 	0.0032355 
2.0333 	0.19312 	0.0032355 
2.0500 	0.19482 	0.0032355 
2.0667 	0.19634 	0.0032355 
2.0833 	0.19804 	0.0032355 
2.1000 	0.19955 	0.0048533 
2.1167 	0.20125 	0.0032355 
2.1333 	0.20296 	0.0048533 
2.1500 	0.20466 	0.0048533 
2.1667 	0.20655 	0.0064711 
2.1833 	0.20825 	0.0048533 
2.2000 	0.20996 	0.0064711 
2.2167 	0.21166 	0.0080889 
2.2333 	0.21317 	0.0080889 
2.2500 	0.21487 	0.0097066 
2.2667 	0.21639 	0.011324 
2.2833 	0.21809 	0.0097066 
2.3000 	0.21998 	0.011324 
2.3167 	0.22168 	0.014560 
2.3500 	0.22490 	0.016178 
2.3667 	0.22660 	0.017796 
2.4000 	0.22963 	0.021031 
2.4333 	0.23284 	0.024267 
2.4500 	0.23454 	0.024267 
2.4667 	0.23625 	0.025884 
2.4833 	0.23795 	0.027502 
2.5000 	0.23965 	0.029120 
2.5167 	0.24135 	0.032355 
2.5333 	0.24306 	0.032355 
2.5667 	0.24627 	0.037209 
2.6000 	0.24968 	0.038827 
2.6333 	0.25308 	0.042062 
2.6667 	0.25649 	0.045298 
2.7000 	0.25989 	0.048533 
2.7333 	0.26292 	0.051769 
2.7667 	0.26632 	0.055004 
2.8000 	0.26973 	0.058240 
2.8333 	0.27313 	0.059858 
2.8667 	0.27635 	0.063093 
2.9000 	0.27956 	0.066329 
2.9333 	0.28297 	0.069564 
2.9667 	0.28637 	0.074418 
3.0000 	0.28959 	0.076035 
3.0333 	0.29280 	0.079271 
3.0667 	0.29621 	0.082506 
3.1000 	0.29961 	0.085742 
3.1333 	0.30321 	0.088978 
3.1667 	0.30642 	0.092213 
3.2000 	0.30964 	0.095449 
3.2333 	0.31304 	0.098684 
3.2667 	0.31645 	0.10192 
3.3000 	0.31985 	0.10516 
3.3333 	0.32307 	0.10839 
3.3667 	0.32628 	0.11001 
3.4000 	0.32969 	0.11324 
3.4333 	0.33309 	0.11648 
3.4667 	0.33650 	0.11972 
3.5000 	0.33971 	0.12295 
3.5333 	0.34293 	0.12457 
3.5667 	0.34633 	0.12780 
3.6000 	0.34993 	0.13104 
3.6333 	0.35314 	0.13428 
3.6667 	0.35636 	0.13751 
3.7000 	0.35957 	0.13913 
3.7333 	0.36298 	0.14236 
3.7667 	0.36638 	0.14560 
3.8000 	0.36960 	0.14722 
3.8333 	0.37281 	0.15045 
3.8667 	0.37622 	0.15369 
3.9000 	0.37962 	0.15531 
3.9333 	0.38303 	0.15692 
3.9667 	0.38624 	0.16016 
4.0000 	0.38965 	0.16178 
4.0333 	0.39305 	0.16501 
4.0667 	0.39665 	0.16663 
4.1000 	0.39986 	0.16987 
4.1333 	0.40308 	0.17148 
4.1667 	0.40629 	0.17310 
4.2000 	0.40970 	0.17634 
4.2333 	0.41310 	0.17796 
4.2667 	0.41632 	0.17957 
4.3167 	0.42105 	0.18281 
4.3500 	0.42445 	0.18443 
4.3833 	0.42786 	0.18604 
4.4167 	0.43126 	0.18766 
4.4500 	0.43448 	0.19090 
4.4833 	0.43769 	0.19090 
4.5167 	0.44128 	0.19413 
4.5500 	0.44488 	0.19413 
4.5833 	0.44828 	0.19575 
4.6333 	0.45301 	0.19899 
4.6667 	0.45642 	0.20060 
4.7000 	0.45982 	0.20222 
4.7500 	0.46474 	0.20384 
4.8000 	0.46947 	0.20546 
4.8500 	0.47476 	0.20707 
4.9000 	0.47968 	0.20869 
4.9500 	0.48460 	0.21193 
5.0000 	0.48990 	0.21355 
5.0500 	0.49481 	0.21516 
5.1000 	0.49973 	0.21678 
5.1500 	0.50465 	0.21840 
5.2000 	0.50957 	0.21840 
5.2500 	0.51449 	0.22002 
5.3000 	0.51959 	0.22163 
5.3500 	0.52470 	0.22325 
5.4000 	0.52943 	0.22325 
5.4500 	0.53454 	0.22487 
5.5000 	0.53964 	0.22649 
5.5500 	0.54456 	0.22811 
5.6000 	0.54948 	0.22811 
5.6500 	0.55458 	0.22811 
5.7000 	0.55950 	0.22972 
5.7500 	0.56442 	0.23134 
5.8000 	0.56953 	0.23134 
5.8500 	0.57463 	0.23296 
5.9000 	0.57955 	0.23296 
5.9500 	0.58485 	0.23458 
6.0000 	0.58977 	0.23458 
6.0500 	0.59468 	0.23619 
6.1000 	0.59960 	0.23619 
6.1500 	0.60471 	0.23781 
6.2000 	0.60963 	0.23781 
6.2500 	0.61455 	0.23943 
6.3000 	0.61965 	0.23781 
6.3500 	0.62438 	0.24105 
6.4000 	0.62949 	0.24105 
6.4500 	0.63478 	0.24105 
6.5000 	0.63970 	0.24105 
6.5500 	0.64462 	0.24267 
6.6000 	0.64973 	0.24267 
6.6667 	0.65616 	0.24428 
6.7167 	0.66126 	0.24267 
6.7667 	0.66637 	0.24428 
6.8333 	0.67299 	0.24590 
6.8833 	0.67810 	0.24590 
6.9500 	0.68491 	0.24590 
7.0167 	0.69153 	0.24752 
7.0833 	0.69815 	0.24752 
7.1500 	0.70458 	0.24752 
7.2167 	0.71120 	0.24914 
7.2833 	0.71782 	0.24914 
7.3500 	0.72463 	0.24914 
7.4167 	0.73125 	0.24914 
7.4833 	0.73787 	0.25075 
7.5500 	0.74487 	0.25237 
7.6167 	0.75130 	0.25075 
7.6833 	0.75811 	0.25237 
7.7500 	0.76473 	0.25237 
7.8167 	0.77135 	0.25399 
7.8833 	0.77816 	0.25399 
7.9500 	0.78459 	0.25399 
8.0167 	0.79140 	0.25561 
8.0833 	0.79783 	0.25561 
8.1500 	0.80464 	0.25723 
8.2167 	0.81126 	0.25723 
8.2833 	0.81788 	0.25723 
8.3500 	0.82469 	0.25723 
8.4167 	0.83131 	0.25723 
8.4833 	0.83812 	0.25884 
8.5500 	0.84455 	0.25723 
8.6167 	0.85117 	0.25723 
8.6833 	0.85798 	0.25884 
8.7667 	0.86630 	0.25884 
8.8333 	0.87311 	0.25884 
8.9167 	0.88125 	0.25884 
8.9833 	0.88805 	0.26046 
9.0667 	0.89619 	0.26046 
9.1500 	0.90470 	0.26208 
9.2333 	0.91302 	0.26208 
9.3167 	0.92153 	0.26208 
9.4000 	0.92967 	0.26208 
9.4833 	0.93799 	0.26370 
9.5667 	0.94631 	0.26370 
9.6500 	0.95464 	0.18766 
9.6667 	0.95634 	0.022649 
