Tempo(s)	Deformacao(mm)	Forca(N)
3.4833 	0.33839 	0.13751 
3.5167 	0.34179 	0.14236 
3.5500 	0.34520 	0.14560 
3.5833 	0.34860 	0.14884 
3.6167 	0.35182 	0.15207 
3.6500 	0.35503 	0.15531 
3.6833 	0.35844 	0.15692 
3.7167 	0.36203 	0.16178 
3.7500 	0.36544 	0.16501 
3.7833 	0.36865 	0.16825 
3.8167 	0.37187 	0.17148 
3.8500 	0.37546 	0.17310 
3.8833 	0.37868 	0.17634 
3.9167 	0.38208 	0.18119 
3.9500 	0.38530 	0.18281 
3.9833 	0.38851 	0.18443 
4.0167 	0.39192 	0.18766 
4.0500 	0.39532 	0.19090 
4.0833 	0.39854 	0.19413 
4.1167 	0.40175 	0.19575 
4.1500 	0.40516 	0.19737 
4.1833 	0.40856 	0.20222 
4.2167 	0.41197 	0.20384 
4.2500 	0.41537 	0.20707 
4.2833 	0.41859 	0.20869 
4.3167 	0.42199 	0.21193 
4.3500 	0.42540 	0.21355 
4.3833 	0.42861 	0.21678 
4.4167 	0.43183 	0.21840 
4.4500 	0.43504 	0.22002 
4.4833 	0.43864 	0.22325 
4.5333 	0.44355 	0.22649 
4.5667 	0.44696 	0.22811 
4.6167 	0.45169 	0.23134 
4.6500 	0.45528 	0.23296 
4.6833 	0.45869 	0.23619 
4.7167 	0.46209 	0.23943 
4.7667 	0.46682 	0.24105 
4.8167 	0.47193 	0.24267 
4.8667 	0.47684 	0.24590 
4.9167 	0.48176 	0.24752 
4.9667 	0.48687 	0.25237 
5.0167 	0.49198 	0.25399 
5.0667 	0.49689 	0.25723 
5.1167 	0.50200 	0.25884 
5.1667 	0.50711 	0.26208 
5.2167 	0.51203 	0.26531 
5.2667 	0.51694 	0.26693 
5.3167 	0.52205 	0.27017 
5.3667 	0.52697 	0.27179 
5.4167 	0.53170 	0.27340 
5.4667 	0.53699 	0.27502 
5.5167 	0.54191 	0.27826 
5.5667 	0.54683 	0.27987 
5.6167 	0.55213 	0.28149 
5.6667 	0.55704 	0.28473 
5.7167 	0.56177 	0.28635 
5.7667 	0.56688 	0.28796 
5.8167 	0.57199 	0.29120 
5.8667 	0.57672 	0.29120 
5.9167 	0.58182 	0.29282 
5.9667 	0.58693 	0.29605 
6.0167 	0.59185 	0.29767 
6.0667 	0.59695 	0.29929 
6.1167 	0.60206 	0.30091 
6.1667 	0.60698 	0.30252 
6.2167 	0.61190 	0.30414 
6.2667 	0.61700 	0.30576 
6.3167 	0.62192 	0.30899 
6.3667 	0.62684 	0.30899 
6.4167 	0.63195 	0.31223 
6.4667 	0.63686 	0.31223 
6.5167 	0.64178 	0.31385 
6.5667 	0.64708 	0.31547 
6.6333 	0.65351 	0.31708 
6.6833 	0.65843 	0.31870 
6.7333 	0.66353 	0.32032 
6.7833 	0.66845 	0.32679 
6.8500 	0.67507 	0.32194 
6.8833 	0.67848 	0.32841 
6.9500 	0.68510 	0.32841 
7.0167 	0.69210 	0.32679 
7.0833 	0.69891 	0.33003 
7.1500 	0.70553 	0.33326 
7.2167 	0.71215 	0.33326 
7.2833 	0.71839 	0.33488 
7.3500 	0.72520 	0.33650 
7.4167 	0.73182 	0.33811 
7.4833 	0.73844 	0.33973 
7.5500 	0.74525 	0.34135 
7.6167 	0.75187 	0.34135 
7.6833 	0.75887 	0.34459 
7.7500 	0.76530 	0.34459 
7.8167 	0.77192 	0.34459 
7.8333 	0.77362 	0.29929 
7.8500 	0.77532 	0.077653 
