Tempo(s)	Deformacao(mm)	Forca(N)
1.9667 	0.18688 	0.0032355 
1.9833 	0.18858 	0.0048533 
2.0000 	0.19009 	0.0032355 
2.0167 	0.19180 	0.0032355 
2.0333 	0.19350 	0.0032355 
2.0500 	0.19520 	0.0032355 
2.0667 	0.19690 	0.0032355 
2.0833 	0.19861 	0.0032355 
2.1000 	0.20031 	0.0032355 
2.1167 	0.20182 	0.0032355 
2.1333 	0.20334 	0.0048533 
2.1500 	0.20504 	0.0032355 
2.1667 	0.20674 	0.0032355 
2.1833 	0.20825 	0.0048533 
2.2000 	0.20996 	0.0032355 
2.2167 	0.21166 	0.0032355 
2.2333 	0.21336 	0.0032355 
2.2500 	0.21506 	0.0048533 
2.2667 	0.21676 	0.0048533 
2.2833 	0.21847 	0.0048533 
2.3167 	0.22168 	0.0032355 
2.3333 	0.22338 	0.0048533 
2.3500 	0.22509 	0.0048533 
2.3667 	0.22679 	0.0032355 
2.3833 	0.22868 	0.0032355 
2.4000 	0.23038 	0.0048533 
2.4333 	0.23360 	0.0032355 
2.4667 	0.23681 	0.0048533 
2.5000 	0.24003 	0.0032355 
2.5167 	0.24173 	0.0032355 
2.5333 	0.24343 	0.0048533 
2.5667 	0.24684 	0.0048533 
2.6000 	0.25005 	0.0048533 
2.6333 	0.25327 	0.0048533 
2.6667 	0.25668 	0.0048533 
2.7000 	0.26008 	0.0048533 
2.7333 	0.26348 	0.0048533 
2.7667 	0.26670 	0.0048533 
2.8000 	0.26992 	0.0064711 
2.8333 	0.27332 	0.0064711 
2.8667 	0.27691 	0.0064711 
2.9000 	0.28013 	0.0064711 
2.9333 	0.28335 	0.0064711 
2.9667 	0.28675 	0.0080889 
3.0000 	0.29015 	0.0080889 
3.0333 	0.29356 	0.0080889 
3.0667 	0.29677 	0.0097066 
3.1000 	0.29999 	0.011324 
3.1333 	0.30321 	0.011324 
3.1667 	0.30661 	0.011324 
3.2000 	0.31002 	0.012942 
3.2333 	0.31323 	0.014560 
3.2667 	0.31645 	0.017796 
3.3000 	0.32004 	0.017796 
3.3333 	0.32344 	0.019413 
3.3667 	0.32685 	0.022649 
3.4000 	0.33007 	0.025884 
3.4333 	0.33328 	0.027502 
3.4667 	0.33669 	0.032355 
3.5000 	0.34009 	0.029120 
3.5333 	0.34331 	0.032355 
3.5667 	0.34652 	0.035591 
3.6000 	0.34993 	0.040444 
3.6333 	0.35333 	0.043680 
3.6667 	0.35674 	0.046915 
3.7000 	0.35995 	0.050151 
3.7333 	0.36317 	0.053387 
3.7667 	0.36657 	0.058240 
3.8000 	0.36998 	0.063093 
3.8333 	0.37338 	0.066329 
3.8667 	0.37678 	0.071182 
3.9000 	0.38000 	0.072800 
3.9333 	0.38341 	0.076035 
3.9667 	0.38681 	0.077653 
4.0000 	0.39003 	0.082506 
4.0333 	0.39324 	0.085742 
4.0667 	0.39646 	0.090595 
4.1000 	0.39986 	0.093831 
4.1333 	0.40327 	0.10030 
4.1667 	0.40667 	0.10354 
4.2000 	0.41008 	0.10839 
4.2333 	0.41348 	0.11163 
4.2667 	0.41688 	0.11648 
4.3000 	0.42010 	0.11972 
4.3333 	0.42350 	0.12457 
4.3667 	0.42672 	0.12942 
4.4000 	0.43012 	0.13266 
4.4333 	0.43353 	0.13589 
4.4667 	0.43675 	0.14075 
4.5167 	0.44166 	0.14560 
4.5500 	0.44507 	0.15045 
4.6000 	0.44999 	0.15692 
4.6333 	0.45339 	0.16016 
4.6833 	0.45831 	0.16501 
4.7333 	0.46342 	0.17148 
4.7833 	0.46833 	0.17472 
4.8333 	0.47325 	0.17796 
4.8833 	0.47836 	0.18281 
4.9333 	0.48346 	0.18928 
4.9833 	0.48819 	0.19252 
5.0333 	0.49330 	0.19899 
5.0833 	0.49841 	0.20384 
5.1333 	0.50314 	0.20707 
5.1833 	0.50824 	0.21031 
5.2333 	0.51335 	0.21516 
5.2833 	0.51827 	0.22002 
5.3333 	0.52319 	0.22487 
5.3833 	0.52848 	0.22811 
5.4333 	0.53340 	0.23296 
5.4833 	0.53832 	0.23619 
5.5333 	0.54343 	0.23943 
5.5833 	0.54853 	0.24267 
5.6333 	0.55345 	0.24752 
5.6833 	0.55856 	0.24914 
5.7333 	0.56366 	0.25237 
5.7833 	0.56839 	0.25561 
5.8333 	0.57350 	0.25723 
5.8833 	0.57842 	0.26046 
5.9333 	0.58315 	0.26370 
5.9833 	0.58825 	0.26531 
6.0333 	0.59336 	0.27017 
6.0833 	0.59828 	0.27179 
6.1333 	0.60339 	0.27340 
6.1833 	0.60849 	0.27664 
6.2333 	0.61322 	0.27826 
6.2833 	0.61833 	0.28149 
6.3333 	0.62344 	0.28311 
6.3833 	0.62816 	0.28473 
6.4333 	0.63327 	0.28635 
6.4833 	0.63838 	0.28796 
6.5333 	0.64330 	0.28958 
6.5833 	0.64821 	0.29120 
6.6333 	0.65351 	0.29443 
6.6833 	0.65843 	0.29767 
6.7500 	0.66505 	0.29767 
6.8000 	0.67015 	0.30091 
6.8667 	0.67659 	0.30252 
6.9333 	0.68321 	0.30252 
7.0000 	0.68983 	0.30576 
7.0667 	0.69645 	0.30738 
7.1167 	0.70174 	0.30899 
7.1833 	0.70817 	0.31223 
7.2500 	0.71517 	0.31223 
7.3167 	0.72198 	0.31708 
7.3833 	0.72841 	0.31870 
7.4500 	0.73522 	0.32032 
7.5167 	0.74165 	0.32194 
7.5833 	0.74865 	0.32355 
7.6500 	0.75508 	0.32679 
7.7167 	0.76189 	0.32679 
7.7833 	0.76851 	0.33003 
7.8500 	0.77494 	0.33003 
7.9167 	0.78175 	0.33326 
7.9833 	0.78818 	0.33488 
8.0500 	0.79518 	0.33488 
8.1167 	0.80180 	0.33811 
8.1833 	0.80842 	0.33973 
8.2500 	0.81523 	0.34135 
8.3167 	0.82166 	0.34297 
8.3833 	0.82828 	0.34459 
8.4500 	0.83490 	0.34620 
8.5167 	0.84171 	0.34782 
8.5833 	0.84852 	0.34944 
8.6500 	0.85514 	0.35106 
8.7167 	0.86176 	0.35267 
8.8000 	0.86990 	0.35267 
8.8667 	0.87671 	0.35429 
8.9500 	0.88503 	0.35753 
9.0167 	0.89184 	0.35915 
9.1000 	0.89997 	0.35915 
9.1833 	0.90848 	0.36076 
9.2167 	0.91170 	0.35267 
9.2333 	0.91321 	0.18119 
9.2500 	0.91472 	0.0016178 
