Tempo(s)	Deformacao(mm)	Forca(N)
1.6333 	0.15416 	0.0064711 
1.6500 	0.15586 	0.0064711 
1.6667 	0.15775 	0.0080889 
1.6833 	0.15926 	0.0097066 
1.7000 	0.16097 	0.0080889 
1.7167 	0.16248 	0.0097066 
1.7333 	0.16418 	0.0097066 
1.7500 	0.16588 	0.011324 
1.7667 	0.16759 	0.0097066 
1.7833 	0.16929 	0.011324 
1.8000 	0.17099 	0.012942 
1.8167 	0.17269 	0.014560 
1.8333 	0.17421 	0.014560 
1.8500 	0.17591 	0.014560 
1.8667 	0.17742 	0.017796 
1.8833 	0.17912 	0.016178 
1.9000 	0.18064 	0.017796 
1.9167 	0.18234 	0.019413 
1.9333 	0.18404 	0.019413 
1.9500 	0.18574 	0.021031 
1.9667 	0.18745 	0.021031 
1.9833 	0.18915 	0.022649 
2.0000 	0.19085 	0.024267 
2.0167 	0.19255 	0.024267 
2.0333 	0.19407 	0.024267 
2.0500 	0.19577 	0.025884 
2.0667 	0.19747 	0.027502 
2.0833 	0.19917 	0.029120 
2.1000 	0.20069 	0.029120 
2.1167 	0.20258 	0.030738 
2.1333 	0.20428 	0.032355 
2.1500 	0.20579 	0.032355 
2.1667 	0.20750 	0.032355 
2.1833 	0.20901 	0.033973 
2.2000 	0.21071 	0.035591 
2.2167 	0.21241 	0.037209 
2.2333 	0.21412 	0.035591 
2.2500 	0.21582 	0.037209 
2.2667 	0.21771 	0.038827 
2.2833 	0.21941 	0.040444 
2.3167 	0.22263 	0.042062 
2.3333 	0.22433 	0.043680 
2.3667 	0.22755 	0.043680 
2.4000 	0.23076 	0.045298 
2.4167 	0.23265 	0.046915 
2.4333 	0.23436 	0.046915 
2.4500 	0.23606 	0.048533 
2.4667 	0.23776 	0.050151 
2.5000 	0.24098 	0.051769 
2.5167 	0.24268 	0.053387 
2.5500 	0.24608 	0.055004 
2.5833 	0.24949 	0.055004 
2.6167 	0.25289 	0.058240 
2.6500 	0.25611 	0.058240 
2.6833 	0.25932 	0.059858 
2.7167 	0.26254 	0.061475 
2.7500 	0.26594 	0.061475 
2.7833 	0.26935 	0.063093 
2.8167 	0.27256 	0.064711 
2.8500 	0.27578 	0.066329 
2.8833 	0.27899 	0.067946 
2.9167 	0.28240 	0.067946 
2.9500 	0.28580 	0.069564 
2.9833 	0.28902 	0.071182 
3.0167 	0.29224 	0.072800 
3.0500 	0.29564 	0.072800 
3.0833 	0.29904 	0.074418 
3.1167 	0.30245 	0.076035 
3.1500 	0.30566 	0.076035 
3.1833 	0.30888 	0.077653 
3.2167 	0.31229 	0.077653 
3.2500 	0.31569 	0.079271 
3.2833 	0.31891 	0.079271 
3.3167 	0.32231 	0.080889 
3.3500 	0.32571 	0.082506 
3.3833 	0.32912 	0.082506 
3.4167 	0.33252 	0.084124 
3.4500 	0.33574 	0.084124 
3.4833 	0.33914 	0.084124 
3.5167 	0.34255 	0.087360 
3.5500 	0.34595 	0.087360 
3.5833 	0.34936 	0.088978 
3.6167 	0.35257 	0.088978 
3.6500 	0.35579 	0.090595 
3.6833 	0.35919 	0.090595 
3.7167 	0.36260 	0.092213 
3.7500 	0.36581 	0.090595 
3.7833 	0.36884 	0.092213 
3.8167 	0.37225 	0.092213 
3.8500 	0.37565 	0.093831 
3.8833 	0.37905 	0.095449 
3.9167 	0.38227 	0.095449 
3.9500 	0.38549 	0.095449 
3.9833 	0.38889 	0.095449 
4.0167 	0.39248 	0.097066 
4.0500 	0.39570 	0.098684 
4.0833 	0.39892 	0.098684 
4.1167 	0.40232 	0.098684 
4.1500 	0.40572 	0.10030 
4.1833 	0.40913 	0.10030 
4.2167 	0.41253 	0.10030 
4.2500 	0.41575 	0.10030 
4.2833 	0.41897 	0.10192 
4.3167 	0.42256 	0.10192 
4.3500 	0.42596 	0.10354 
4.3833 	0.42918 	0.10354 
4.4167 	0.43258 	0.10516 
4.4500 	0.43580 	0.10516 
4.4833 	0.43920 	0.10516 
4.5167 	0.44261 	0.10677 
4.5667 	0.44753 	0.10677 
4.6167 	0.45244 	0.10839 
4.6500 	0.45585 	0.10839 
4.7000 	0.46077 	0.10839 
4.7500 	0.46568 	0.10839 
4.8000 	0.47079 	0.11001 
4.8500 	0.47571 	0.11163 
4.9000 	0.48063 	0.11163 
4.9500 	0.48573 	0.11324 
5.0000 	0.49084 	0.11486 
5.0500 	0.49576 	0.11486 
5.1000 	0.50087 	0.11486 
5.1500 	0.50578 	0.11648 
5.2000 	0.51070 	0.11648 
5.2500 	0.51562 	0.11810 
5.3000 	0.52073 	0.11810 
5.3500 	0.52565 	0.11810 
5.4000 	0.53075 	0.11972 
5.4500 	0.53586 	0.11972 
5.5000 	0.54078 	0.12133 
5.5500 	0.54569 	0.12133 
5.6000 	0.55080 	0.12133 
5.6500 	0.55572 	0.12295 
5.7000 	0.56064 	0.12295 
5.7500 	0.56574 	0.12457 
5.8000 	0.57085 	0.12619 
5.8500 	0.57558 	0.12619 
5.9000 	0.58069 	0.12780 
5.9500 	0.58579 	0.12780 
6.0000 	0.59071 	0.12780 
6.0500 	0.59582 	0.12780 
6.1000 	0.60074 	0.12942 
6.1500 	0.60566 	0.12942 
6.2000 	0.61076 	0.12942 
6.2500 	0.61587 	0.13104 
6.3000 	0.62079 	0.13266 
6.3500 	0.62589 	0.13266 
6.4000 	0.63100 	0.13428 
6.4500 	0.63592 	0.13428 
6.5000 	0.64084 	0.13428 
6.5500 	0.64575 	0.13428 
6.6000 	0.65067 	0.13589 
6.6500 	0.65559 	0.13589 
6.7000 	0.66089 	0.13751 
6.7667 	0.66732 	0.13913 
6.8167 	0.67242 	0.13913 
6.8667 	0.67753 	0.14075 
6.9167 	0.68264 	0.14075 
6.9833 	0.68926 	0.14075 
7.0500 	0.69569 	0.14236 
7.1167 	0.70212 	0.14236 
7.1833 	0.70912 	0.14236 
7.2500 	0.71555 	0.14398 
7.3167 	0.72255 	0.14560 
7.3833 	0.72936 	0.14722 
7.4500 	0.73598 	0.14560 
7.5167 	0.74260 	0.14722 
7.5833 	0.74884 	0.14884 
7.6500 	0.75565 	0.14884 
7.7167 	0.76208 	0.14884 
7.7833 	0.76908 	0.15045 
7.8500 	0.77589 	0.15207 
7.9167 	0.78251 	0.15369 
7.9833 	0.78913 	0.15369 
8.0500 	0.79556 	0.15369 
8.1167 	0.80237 	0.15531 
8.1833 	0.80899 	0.15531 
8.2500 	0.81561 	0.15692 
8.3167 	0.82242 	0.15692 
8.3833 	0.82904 	0.15692 
8.4500 	0.83585 	0.15854 
8.5167 	0.84228 	0.15854 
8.5833 	0.84909 	0.16016 
8.6500 	0.85571 	0.16016 
8.7167 	0.86252 	0.16178 
8.7833 	0.86933 	0.16501 
8.8667 	0.87746 	0.16501 
8.9333 	0.88427 	0.16501 
9.0167 	0.89241 	0.16501 
9.1000 	0.90073 	0.16663 
9.1833 	0.90886 	0.16825 
9.2500 	0.91586 	0.16825 
9.3333 	0.92399 	0.16987 
9.4167 	0.93250 	0.16987 
9.5000 	0.94064 	0.16987 
9.5833 	0.94915 	0.17310 
9.6667 	0.95747 	0.17148 
9.7500 	0.96579 	0.17310 
9.8333 	0.97412 	0.17310 
9.9167 	0.98225 	0.17472 
10.000 	0.99076 	0.17472 
10.083 	0.99909 	0.17634 
10.167 	1.0076 	0.17796 
10.250 	1.0157 	0.17957 
10.333 	1.0241 	0.17957 
10.417 	1.0324 	0.17957 
10.500 	1.0409 	0.18119 
10.583 	1.0490 	0.18281 
10.667 	1.0577 	0.18281 
10.750 	1.0659 	0.18443 
10.833 	1.0742 	0.18443 
10.933 	1.0840 	0.18604 
11.017 	1.0923 	0.18604 
11.100 	1.1008 	0.18766 
11.200 	1.1107 	0.18766 
11.283 	1.1192 	0.18928 
11.383 	1.1290 	0.19090 
11.483 	1.1391 	0.19090 
11.583 	1.1491 	0.19090 
11.683 	1.1589 	0.19252 
11.783 	1.1691 	0.19252 
11.883 	1.1790 	0.19252 
11.983 	1.1890 	0.19413 
12.083 	1.1994 	0.19413 
12.183 	1.2092 	0.19575 
12.283 	1.2189 	0.19575 
12.383 	1.2291 	0.19575 
12.483 	1.2391 	0.19575 
12.583 	1.2491 	0.19413 
12.683 	1.2592 	0.18928 
12.700 	1.2609 	0.17634 
12.717 	1.2624 	0.067946 
