Tempo(s)	Deformacao(mm)	Forca(N)
1.7333 	0.16324 	0.027502 
1.7500 	0.16475 	0.027502 
1.7667 	0.16645 	0.027502 
1.7833 	0.16796 	0.029120 
1.8000 	0.16967 	0.027502 
1.8167 	0.17137 	0.029120 
1.8333 	0.17326 	0.029120 
1.8500 	0.17477 	0.027502 
1.8667 	0.17648 	0.027502 
1.8833 	0.17818 	0.027502 
1.9000 	0.17969 	0.027502 
1.9167 	0.18139 	0.027502 
1.9333 	0.18291 	0.029120 
1.9500 	0.18461 	0.029120 
1.9667 	0.18631 	0.027502 
1.9833 	0.18801 	0.029120 
2.0000 	0.18972 	0.029120 
2.0167 	0.19142 	0.029120 
2.0333 	0.19312 	0.029120 
2.0500 	0.19482 	0.029120 
2.0667 	0.19653 	0.027502 
2.0833 	0.19823 	0.029120 
2.1000 	0.19974 	0.029120 
2.1167 	0.20144 	0.029120 
2.1333 	0.20315 	0.027502 
2.1500 	0.20504 	0.029120 
2.1667 	0.20655 	0.029120 
2.1833 	0.20825 	0.029120 
2.2000 	0.20996 	0.029120 
2.2167 	0.21147 	0.029120 
2.2333 	0.21317 	0.029120 
2.2500 	0.21468 	0.029120 
2.2667 	0.21639 	0.029120 
2.2833 	0.21809 	0.029120 
2.3000 	0.21979 	0.027502 
2.3167 	0.22149 	0.027502 
2.3333 	0.22320 	0.029120 
2.3500 	0.22490 	0.029120 
2.3833 	0.22811 	0.029120 
2.4167 	0.23133 	0.029120 
2.4333 	0.23303 	0.027502 
2.4500 	0.23473 	0.029120 
2.4667 	0.23644 	0.029120 
2.4833 	0.23814 	0.029120 
2.5000 	0.23984 	0.029120 
2.5167 	0.24154 	0.029120 
2.5500 	0.24476 	0.029120 
2.5833 	0.24797 	0.029120 
2.6167 	0.25138 	0.029120 
2.6500 	0.25478 	0.029120 
2.6833 	0.25800 	0.029120 
2.7167 	0.26140 	0.029120 
2.7500 	0.26462 	0.029120 
2.7833 	0.26802 	0.029120 
2.8167 	0.27143 	0.029120 
2.8500 	0.27464 	0.027502 
2.8833 	0.27786 	0.029120 
2.9167 	0.28126 	0.029120 
2.9500 	0.28467 	0.029120 
2.9833 	0.28788 	0.029120 
3.0167 	0.29110 	0.029120 
3.0500 	0.29451 	0.029120 
3.0833 	0.29791 	0.029120 
3.1167 	0.30131 	0.027502 
3.1500 	0.30472 	0.029120 
3.1833 	0.30793 	0.027502 
3.2167 	0.31115 	0.029120 
3.2500 	0.31474 	0.027502 
3.2833 	0.31815 	0.029120 
3.3167 	0.32155 	0.029120 
3.3500 	0.32477 	0.029120 
3.3833 	0.32798 	0.027502 
3.4167 	0.33139 	0.029120 
3.4500 	0.33479 	0.029120 
3.4833 	0.33820 	0.029120 
3.5167 	0.34141 	0.029120 
3.5500 	0.34482 	0.029120 
3.5833 	0.34822 	0.029120 
3.6167 	0.35163 	0.029120 
3.6500 	0.35484 	0.029120 
3.6833 	0.35806 	0.029120 
3.7167 	0.36146 	0.029120 
3.7500 	0.36487 	0.029120 
3.7833 	0.36808 	0.029120 
3.8167 	0.37130 	0.027502 
3.8500 	0.37452 	0.029120 
3.8833 	0.37792 	0.029120 
3.9167 	0.38132 	0.029120 
3.9500 	0.38473 	0.029120 
3.9833 	0.38794 	0.027502 
4.0167 	0.39135 	0.029120 
4.0500 	0.39475 	0.029120 
4.0833 	0.39797 	0.030738 
4.1167 	0.40137 	0.027502 
4.1500 	0.40459 	0.029120 
4.1833 	0.40799 	0.029120 
4.2167 	0.41140 	0.029120 
4.2500 	0.41461 	0.029120 
4.2833 	0.41783 	0.029120 
4.3167 	0.42123 	0.029120 
4.3500 	0.42464 	0.029120 
4.3833 	0.42804 	0.027502 
4.4167 	0.43126 	0.029120 
4.4500 	0.43448 	0.029120 
4.4833 	0.43788 	0.029120 
4.5167 	0.44147 	0.029120 
4.5500 	0.44488 	0.029120 
4.5833 	0.44828 	0.027502 
4.6333 	0.45320 	0.029120 
4.6833 	0.45812 	0.029120 
4.7333 	0.46304 	0.029120 
4.7833 	0.46777 	0.030738 
4.8333 	0.47287 	0.029120 
4.8833 	0.47779 	0.029120 
4.9333 	0.48271 	0.029120 
4.9833 	0.48800 	0.029120 
5.0333 	0.49292 	0.029120 
5.0833 	0.49803 	0.029120 
5.1333 	0.50314 	0.029120 
5.1833 	0.50824 	0.029120 
5.2333 	0.51316 	0.027502 
5.2833 	0.51808 	0.029120 
5.3333 	0.52319 	0.029120 
5.3833 	0.52810 	0.029120 
5.4333 	0.53302 	0.029120 
5.4833 	0.53813 	0.029120 
5.5333 	0.54305 	0.029120 
5.5833 	0.54796 	0.029120 
5.6333 	0.55307 	0.029120 
5.6833 	0.55799 	0.029120 
5.7333 	0.56291 	0.030738 
5.7833 	0.56801 	0.029120 
5.8333 	0.57293 	0.029120 
5.8833 	0.57785 	0.029120 
5.9333 	0.58315 	0.029120 
5.9833 	0.58806 	0.029120 
6.0333 	0.59298 	0.029120 
6.0833 	0.59809 	0.029120 
6.1333 	0.60301 	0.032355 
6.1833 	0.60792 	0.030738 
6.2333 	0.61303 	0.032355 
6.2833 	0.61814 	0.032355 
6.3333 	0.62287 	0.030738 
6.3833 	0.62797 	0.033973 
6.4333 	0.63308 	0.033973 
6.4833 	0.63819 	0.035591 
6.5333 	0.64311 	0.037209 
6.5833 	0.64802 	0.038827 
6.6333 	0.65294 	0.040444 
6.6833 	0.65786 	0.043680 
6.7333 	0.66297 	0.045298 
6.7833 	0.66807 	0.048533 
6.8500 	0.67469 	0.051769 
6.9000 	0.67980 	0.055004 
6.9667 	0.68642 	0.056622 
7.0333 	0.69304 	0.056622 
7.1000 	0.69966 	0.061475 
7.1667 	0.70609 	0.064711 
7.2333 	0.71290 	0.069564 
7.3000 	0.71952 	0.072800 
7.3667 	0.72652 	0.077653 
7.4333 	0.73314 	0.080889 
7.5000 	0.73976 	0.085742 
7.5667 	0.74638 	0.090595 
7.6333 	0.75281 	0.093831 
7.7000 	0.75981 	0.097066 
7.7667 	0.76624 	0.10192 
7.8333 	0.77305 	0.10516 
7.9000 	0.77967 	0.11001 
7.9667 	0.78629 	0.11324 
8.0333 	0.79291 	0.11810 
8.1000 	0.79953 	0.12133 
8.1667 	0.80634 	0.12457 
8.2333 	0.81296 	0.12780 
8.3000 	0.81977 	0.13266 
8.3667 	0.82658 	0.13589 
8.4333 	0.83301 	0.14075 
8.5000 	0.83982 	0.14398 
8.5667 	0.84625 	0.14560 
8.6333 	0.85287 	0.14884 
8.7000 	0.85949 	0.15045 
8.7667 	0.86630 	0.15369 
8.8333 	0.87311 	0.15692 
8.9167 	0.88143 	0.15854 
9.0000 	0.88957 	0.16178 
9.0833 	0.89789 	0.16663 
9.1667 	0.90621 	0.16987 
9.2500 	0.91472 	0.17148 
9.3333 	0.92305 	0.17472 
9.4167 	0.93156 	0.17634 
9.5000 	0.93969 	0.17957 
9.5833 	0.94820 	0.18281 
9.6667 	0.95653 	0.18604 
9.7500 	0.96504 	0.18766 
9.8333 	0.97317 	0.19090 
9.9167 	0.98149 	0.19252 
10.000 	0.98944 	0.19413 
10.083 	0.99795 	0.19575 
10.167 	1.0061 	0.19737 
10.250 	1.0146 	0.19899 
10.333 	1.0229 	0.20060 
10.417 	1.0312 	0.20222 
10.500 	1.0398 	0.20384 
10.583 	1.0481 	0.20546 
10.667 	1.0566 	0.20707 
10.750 	1.0647 	0.20869 
10.833 	1.0730 	0.21031 
10.933 	1.0827 	0.21193 
11.017 	1.0912 	0.21355 
11.117 	1.1012 	0.21516 
11.200 	1.1097 	0.21678 
11.300 	1.1198 	0.21840 
11.400 	1.1296 	0.22002 
11.500 	1.1398 	0.22163 
11.600 	1.1498 	0.22325 
11.700 	1.1597 	0.22487 
11.800 	1.1699 	0.22487 
11.900 	1.1795 	0.22649 
12.000 	1.1896 	0.22811 
12.100 	1.1998 	0.22811 
12.200 	1.2096 	0.23134 
12.300 	1.2196 	0.23296 
12.400 	1.2297 	0.23296 
12.500 	1.2395 	0.23458 
12.600 	1.2499 	0.23458 
12.700 	1.2597 	0.23781 
12.800 	1.2696 	0.23781 
12.900 	1.2796 	0.23781 
13.000 	1.2896 	0.24105 
13.100 	1.2996 	0.23943 
13.200 	1.3099 	0.24267 
13.317 	1.3212 	0.24428 
13.417 	1.3314 	0.24428 
13.533 	1.3431 	0.24590 
13.650 	1.3549 	0.24590 
13.767 	1.3662 	0.24914 
13.883 	1.3780 	0.25075 
14.000 	1.3899 	0.25237 
14.117 	1.4012 	0.25237 
14.233 	1.4128 	0.25399 
14.350 	1.4247 	0.25561 
14.467 	1.4366 	0.25723 
14.583 	1.4481 	0.25884 
14.700 	1.4595 	0.25884 
14.817 	1.4712 	0.26046 
14.933 	1.4831 	0.26370 
15.050 	1.4947 	0.26370 
15.167 	1.5062 	0.26531 
15.283 	1.5179 	0.26531 
15.400 	1.5298 	0.26855 
15.533 	1.5431 	0.26855 
15.667 	1.5563 	0.27017 
15.800 	1.5697 	0.27179 
15.933 	1.5832 	0.27179 
16.000 	1.5896 	0.17472 
16.017 	1.5913 	0.037209 
