Tempo(s)	Deformacao(mm)	Forca(N)
2.6833 	0.25857 	0.021031 
2.7167 	0.26197 	0.021031 
2.7500 	0.26519 	0.021031 
2.7833 	0.26840 	0.024267 
2.8167 	0.27181 	0.024267 
2.8500 	0.27521 	0.025884 
2.8833 	0.27862 	0.025884 
2.9167 	0.28164 	0.027502 
2.9500 	0.28505 	0.027502 
2.9833 	0.28845 	0.029120 
3.0167 	0.29186 	0.029120 
3.0500 	0.29507 	0.030738 
3.0833 	0.29848 	0.030738 
3.1167 	0.30188 	0.032355 
3.1500 	0.30529 	0.032355 
3.1833 	0.30869 	0.033973 
3.2167 	0.31191 	0.033973 
3.2500 	0.31512 	0.035591 
3.2833 	0.31834 	0.037209 
3.3167 	0.32174 	0.037209 
3.3500 	0.32515 	0.037209 
3.3833 	0.32836 	0.038827 
3.4167 	0.33158 	0.040444 
3.4500 	0.33498 	0.042062 
3.4833 	0.33839 	0.042062 
3.5167 	0.34179 	0.042062 
3.5500 	0.34501 	0.042062 
3.5833 	0.34822 	0.045298 
3.6167 	0.35163 	0.043680 
3.6500 	0.35503 	0.045298 
3.6833 	0.35844 	0.045298 
3.7167 	0.36165 	0.046915 
3.7500 	0.36487 	0.046915 
3.7833 	0.36827 	0.046915 
3.8167 	0.37168 	0.048533 
3.8500 	0.37489 	0.048533 
3.8833 	0.37830 	0.048533 
3.9167 	0.38151 	0.050151 
3.9500 	0.38511 	0.050151 
3.9833 	0.38851 	0.051769 
4.0167 	0.39173 	0.051769 
4.0500 	0.39513 	0.051769 
4.0833 	0.39854 	0.053387 
4.1167 	0.40194 	0.053387 
4.1500 	0.40516 	0.053387 
4.1833 	0.40837 	0.053387 
4.2167 	0.41178 	0.055004 
4.2500 	0.41518 	0.055004 
4.2833 	0.41859 	0.056622 
4.3167 	0.42180 	0.056622 
4.3500 	0.42502 	0.056622 
4.3833 	0.42842 	0.058240 
4.4167 	0.43164 	0.056622 
4.4500 	0.43504 	0.058240 
4.4833 	0.43826 	0.058240 
4.5333 	0.44318 	0.059858 
4.5667 	0.44677 	0.059858 
4.6000 	0.45017 	0.061475 
4.6500 	0.45490 	0.061475 
4.6833 	0.45831 	0.061475 
4.7167 	0.46171 	0.061475 
4.7667 	0.46682 	0.063093 
4.8167 	0.47155 	0.063093 
4.8667 	0.47666 	0.063093 
4.9167 	0.48176 	0.064711 
4.9667 	0.48668 	0.064711 
5.0167 	0.49179 	0.064711 
5.0667 	0.49689 	0.064711 
5.1167 	0.50181 	0.066329 
5.1667 	0.50673 	0.064711 
5.2167 	0.51184 	0.067946 
5.2667 	0.51676 	0.066329 
5.3167 	0.52167 	0.067946 
5.3667 	0.52678 	0.067946 
5.4167 	0.53170 	0.069564 
5.4667 	0.53662 	0.069564 
5.5167 	0.54172 	0.069564 
5.5667 	0.54683 	0.071182 
5.6167 	0.55175 	0.069564 
5.6667 	0.55685 	0.071182 
5.7167 	0.56177 	0.071182 
5.7667 	0.56669 	0.071182 
5.8167 	0.57180 	0.072800 
5.8667 	0.57672 	0.072800 
5.9167 	0.58182 	0.072800 
5.9667 	0.58693 	0.074418 
6.0167 	0.59185 	0.074418 
6.0667 	0.59677 	0.074418 
6.1167 	0.60187 	0.074418 
6.1667 	0.60698 	0.076035 
6.2167 	0.61171 	0.076035 
6.2667 	0.61663 	0.077653 
6.3167 	0.62173 	0.076035 
6.3667 	0.62665 	0.076035 
6.4167 	0.63157 	0.079271 
6.4667 	0.63686 	0.079271 
6.5167 	0.64178 	0.079271 
6.5667 	0.64670 	0.079271 
6.6167 	0.65181 	0.080889 
6.6667 	0.65673 	0.080889 
6.7333 	0.66335 	0.080889 
6.7833 	0.66845 	0.082506 
6.8500 	0.67488 	0.080889 
6.9000 	0.67999 	0.082506 
6.9667 	0.68680 	0.082506 
7.0333 	0.69342 	0.082506 
7.1000 	0.70023 	0.084124 
7.1667 	0.70666 	0.084124 
7.2333 	0.71328 	0.084124 
7.3000 	0.72009 	0.084124 
7.3667 	0.72671 	0.085742 
7.4333 	0.73352 	0.085742 
7.5000 	0.74014 	0.085742 
7.5667 	0.74676 	0.085742 
7.6333 	0.75338 	0.085742 
7.7000 	0.76000 	0.087360 
7.7667 	0.76681 	0.088978 
7.8333 	0.77324 	0.088978 
7.9000 	0.78024 	0.088978 
7.9667 	0.78667 	0.088978 
8.0333 	0.79348 	0.088978 
8.1000 	0.80010 	0.090595 
8.1667 	0.80672 	0.090595 
8.2333 	0.81334 	0.090595 
8.3000 	0.81996 	0.092213 
8.3667 	0.82677 	0.092213 
8.4333 	0.83339 	0.092213 
8.5000 	0.84020 	0.092213 
8.5667 	0.84663 	0.092213 
8.6333 	0.85325 	0.092213 
8.7000 	0.86006 	0.093831 
8.7833 	0.86819 	0.095449 
8.8500 	0.87519 	0.095449 
8.9333 	0.88352 	0.095449 
9.0000 	0.89032 	0.095449 
9.0833 	0.89846 	0.097066 
9.1667 	0.90678 	0.095449 
9.2500 	0.91510 	0.097066 
9.3333 	0.92343 	0.098684 
9.4167 	0.93156 	0.098684 
9.5000 	0.94007 	0.098684 
9.5833 	0.94839 	0.098684 
9.6667 	0.95672 	0.10030 
9.7500 	0.96523 	0.10030 
9.8333 	0.97336 	0.10030 
9.9167 	0.98168 	0.10192 
10.000 	0.98982 	0.10192 
10.083 	0.99833 	0.10192 
10.167 	1.0067 	0.10192 
10.250 	1.0152 	0.10354 
10.333 	1.0233 	0.10354 
10.417 	1.0318 	0.10516 
10.500 	1.0399 	0.10516 
10.583 	1.0485 	0.10677 
10.667 	1.0566 	0.10677 
10.750 	1.0651 	0.10677 
10.833 	1.0734 	0.10677 
10.917 	1.0819 	0.10839 
11.017 	1.0918 	0.10839 
11.117 	1.1016 	0.10839 
11.200 	1.1101 	0.11001 
11.300 	1.1201 	0.11001 
11.400 	1.1302 	0.11163 
11.500 	1.1400 	0.11163 
11.600 	1.1500 	0.11163 
11.700 	1.1602 	0.11163 
11.800 	1.1701 	0.11324 
11.900 	1.1799 	0.11324 
12.000 	1.1899 	0.11324 
12.100 	1.2000 	0.11486 
12.200 	1.2102 	0.11486 
12.300 	1.2202 	0.11486 
12.400 	1.2298 	0.11648 
12.500 	1.2401 	0.11648 
12.600 	1.2501 	0.11648 
12.700 	1.2601 	0.11810 
12.800 	1.2701 	0.11810 
12.900 	1.2800 	0.11810 
13.000 	1.2900 	0.11972 
13.100 	1.3000 	0.11972 
13.200 	1.3100 	0.12133 
13.317 	1.3216 	0.11972 
13.417 	1.3318 	0.12133 
13.533 	1.3435 	0.12133 
13.650 	1.3551 	0.12133 
13.767 	1.3668 	0.12295 
13.883 	1.3783 	0.12295 
14.000 	1.3901 	0.12295 
14.117 	1.4018 	0.12457 
14.233 	1.4135 	0.12295 
14.350 	1.4250 	0.12457 
14.467 	1.4368 	0.12457 
14.583 	1.4483 	0.12457 
14.700 	1.4600 	0.12619 
14.817 	1.4716 	0.12619 
14.933 	1.4833 	0.12619 
15.050 	1.4950 	0.12780 
15.167 	1.5070 	0.12780 
15.300 	1.5202 	0.12942 
15.433 	1.5334 	0.12942 
15.567 	1.5467 	0.12942 
15.700 	1.5599 	0.12942 
15.833 	1.5732 	0.12942 
15.967 	1.5868 	0.13104 
16.100 	1.6002 	0.13104 
16.233 	1.6134 	0.13104 
16.367 	1.6267 	0.13266 
16.500 	1.6401 	0.13266 
16.633 	1.6532 	0.13589 
16.767 	1.6666 	0.13428 
16.900 	1.6802 	0.13589 
17.033 	1.6936 	0.13589 
17.167 	1.7067 	0.13589 
17.300 	1.7201 	0.13751 
17.433 	1.7336 	0.13751 
17.583 	1.7483 	0.13751 
17.733 	1.7632 	0.13751 
17.867 	1.7769 	0.13913 
18.017 	1.7918 	0.13913 
18.167 	1.8068 	0.14075 
18.317 	1.8221 	0.13751 
18.333 	1.8236 	0.082506 
18.350 	1.8253 	0.011324 
