Tempo(s)	Deformacao(mm)	Forca(N)
0.016667 	0.00000 	-0.0016194 
0.10000 	0.0013240 	0.00000 
0.11667 	0.0030264 	0.00000 
0.13333 	0.0045396 	0.00000 
0.15000 	0.0060528 	0.00000 
0.16667 	0.0071877 	0.00000 
0.18333 	0.0083226 	0.00000 
0.20000 	0.0096466 	0.00000 
0.21667 	0.011160 	0.00000 
0.23333 	0.012862 	0.00000 
0.25000 	0.014375 	0.00000 
0.26667 	0.016078 	0.00000 
0.28333 	0.017780 	0.00000 
0.30000 	0.019482 	0.00000 
0.31667 	0.021185 	0.00000 
0.33333 	0.023076 	0.00000 
0.35000 	0.024968 	0.00000 
0.36667 	0.026859 	0.00000 
0.38333 	0.028751 	0.00000 
0.40000 	0.030453 	0.00000 
0.41667 	0.032155 	0.00000 
0.43333 	0.033669 	0.00000 
0.45000 	0.035371 	0.00000 
0.46667 	0.036884 	0.00000 
0.48333 	0.038586 	0.00000 
0.50000 	0.040100 	0.00000 
0.51667 	0.041802 	0.00000 
0.53333 	0.043504 	0.00000 
0.55000 	0.045396 	0.00000 
0.56667 	0.047098 	0.00000 
0.58333 	0.048800 	0.00000 
0.60000 	0.050314 	0.00000 
0.61667 	0.052016 	0.00000 
0.63333 	0.053529 	0.00000 
0.65000 	0.055232 	0.00000 
0.66667 	0.056745 	0.00000 
0.68333 	0.058636 	0.00000 
0.70000 	0.060339 	0.00000 
0.71667 	0.062041 	0.00000 
0.73333 	0.063743 	0.0016178 
0.75000 	0.065446 	0.00000 
0.76667 	0.066959 	0.00000 
0.78333 	0.068661 	0.00000 
0.80000 	0.070174 	0.00000 
0.81667 	0.071877 	0.00000 
0.83333 	0.073579 	0.00000 
0.85000 	0.075281 	0.00000 
0.86667 	0.076984 	0.0016178 
0.88333 	0.078686 	0.00000 
0.90000 	0.080388 	0.00000 
0.91667 	0.081902 	0.00000 
0.93333 	0.083415 	0.00000 
0.95000 	0.085117 	0.00000 
0.96667 	0.086630 	0.00000 
0.98333 	0.088333 	0.00000 
1.0000 	0.090035 	0.00000 
1.0167 	0.091737 	0.00000 
1.0333 	0.093440 	0.0016178 
1.0500 	0.095142 	0.00000 
1.0667 	0.096844 	0.00000 
1.0833 	0.098547 	0.00000 
1.1000 	0.10006 	0.00000 
1.1167 	0.10176 	0.00000 
1.1333 	0.10346 	0.00000 
1.1500 	0.10517 	0.00000 
1.1667 	0.10687 	0.0016178 
1.1833 	0.10857 	0.0016178 
1.2000 	0.11046 	0.00000 
1.2167 	0.11198 	0.0016178 
1.2333 	0.11368 	0.00000 
1.2500 	0.11519 	0.0016178 
1.2667 	0.11689 	0.0016178 
1.2833 	0.11860 	0.0016178 
1.3000 	0.12011 	0.0016178 
1.3167 	0.12181 	0.0016178 
1.3333 	0.12370 	0.0016178 
1.3500 	0.12541 	0.0016178 
1.3667 	0.12692 	0.0016178 
1.3833 	0.12862 	0.0016178 
1.4000 	0.13032 	0.0016178 
1.4167 	0.13184 	0.0016178 
1.4333 	0.13335 	0.0032355 
1.4500 	0.13505 	0.0032355 
1.4667 	0.13675 	0.0032355 
1.4833 	0.13846 	0.0032355 
1.5000 	0.14035 	0.0048533 
1.5167 	0.14186 	0.0064711 
1.5333 	0.14356 	0.0048533 
1.5500 	0.14527 	0.0064711 
1.5667 	0.14678 	0.0064711 
1.5833 	0.14848 	0.0080889 
1.6000 	0.15000 	0.0080889 
1.6167 	0.15170 	0.0080889 
1.6333 	0.15340 	0.0097066 
1.6500 	0.15529 	0.0097066 
1.6667 	0.15699 	0.011324 
1.6833 	0.15851 	0.011324 
1.7000 	0.16021 	0.012942 
1.7167 	0.16191 	0.012942 
1.7333 	0.16342 	0.012942 
1.7500 	0.16513 	0.014560 
1.7667 	0.16683 	0.016178 
1.7833 	0.16853 	0.016178 
1.8000 	0.17023 	0.016178 
1.8167 	0.17194 	0.017796 
1.8333 	0.17345 	0.019413 
1.8500 	0.17515 	0.021031 
1.8667 	0.17685 	0.022649 
1.8833 	0.17837 	0.022649 
1.9000 	0.18007 	0.024267 
1.9167 	0.18158 	0.025884 
1.9333 	0.18347 	0.025884 
1.9500 	0.18518 	0.027502 
1.9667 	0.18688 	0.029120 
1.9833 	0.18858 	0.029120 
2.0000 	0.19028 	0.032355 
2.0167 	0.19180 	0.032355 
2.0333 	0.19350 	0.033973 
2.0500 	0.19520 	0.035591 
2.0667 	0.19671 	0.037209 
2.0833 	0.19842 	0.037209 
2.1000 	0.20031 	0.038827 
2.1167 	0.20201 	0.038827 
2.1333 	0.20371 	0.042062 
2.1500 	0.20542 	0.042062 
2.1667 	0.20712 	0.043680 
