Tempo(s)	Deformacao(mm)	Forca(N)
0.016667 	0.00000 	0.00000 
0.10000 	0.0015132 	-0.0016194 
0.11667 	0.0030264 	-0.0016194 
0.13333 	0.0047287 	-0.0016194 
0.15000 	0.0062419 	-0.0016194 
0.16667 	0.0073768 	-0.0016194 
0.18333 	0.0083226 	0.00000 
0.20000 	0.0096466 	-0.0016194 
0.21667 	0.011160 	-0.0016194 
0.23333 	0.012862 	-0.0016194 
0.25000 	0.014375 	-0.0016194 
0.26667 	0.016078 	0.00000 
0.28333 	0.017780 	0.00000 
0.30000 	0.019482 	-0.0016194 
0.31667 	0.021374 	-0.0016194 
0.33333 	0.023265 	-0.0016194 
0.35000 	0.025157 	-0.0016194 
0.36667 	0.026859 	-0.0016194 
0.38333 	0.028562 	-0.0016194 
0.40000 	0.030453 	-0.0016194 
0.41667 	0.032155 	-0.0016194 
0.43333 	0.033858 	0.00000 
0.45000 	0.035560 	-0.0016194 
0.46667 	0.037073 	-0.0016194 
0.48333 	0.038776 	-0.0016194 
0.50000 	0.040289 	-0.0016194 
0.51667 	0.041802 	-0.0016194 
0.53333 	0.043504 	0.00000 
0.55000 	0.045207 	-0.0016194 
0.56667 	0.046909 	-0.0016194 
0.58333 	0.048800 	-0.0016194 
0.60000 	0.050503 	-0.0016194 
0.61667 	0.052016 	0.00000 
0.63333 	0.053718 	-0.0016194 
0.65000 	0.055232 	-0.0016194 
0.66667 	0.056934 	0.00000 
0.68333 	0.058447 	-0.0016194 
0.70000 	0.060149 	-0.0016194 
0.71667 	0.062041 	-0.0016194 
0.73333 	0.063743 	0.00000 
0.75000 	0.065446 	-0.0016194 
0.76667 	0.067148 	0.00000 
0.78333 	0.068850 	-0.0016194 
0.80000 	0.070363 	0.00000 
0.81667 	0.072066 	-0.0016194 
0.83333 	0.073579 	-0.0016194 
0.85000 	0.075281 	0.00000 
0.86667 	0.076984 	0.00000 
0.88333 	0.078686 	-0.0016194 
0.90000 	0.080388 	-0.0016194 
0.91667 	0.082091 	-0.0016194 
0.93333 	0.083604 	-0.0016194 
0.95000 	0.085306 	-0.0016194 
0.96667 	0.086819 	0.00000 
0.98333 	0.088522 	-0.0016194 
1.0000 	0.090035 	-0.0016194 
1.0167 	0.091737 	0.00000 
1.0333 	0.093440 	0.00000 
1.0500 	0.095142 	0.00000 
1.0667 	0.096844 	-0.0016194 
1.0833 	0.098547 	-0.0016194 
1.1000 	0.10025 	-0.0016194 
1.1167 	0.10176 	-0.0016194 
1.1333 	0.10346 	-0.0016194 
1.1500 	0.10498 	0.00000 
1.1667 	0.10687 	0.00000 
1.1833 	0.10857 	0.00000 
1.2000 	0.11027 	-0.0016194 
1.2167 	0.11217 	0.00000 
1.2333 	0.11387 	0.00000 
1.2500 	0.11538 	-0.0016194 
1.2667 	0.11708 	-0.0016194 
1.2833 	0.11860 	-0.0016194 
1.3000 	0.12030 	-0.0016194 
1.3167 	0.12181 	-0.0016194 
1.3333 	0.12351 	0.00000 
1.3500 	0.12522 	-0.0016194 
1.3667 	0.12711 	0.00000 
1.3833 	0.12862 	-0.0016194 
1.4000 	0.13032 	-0.0016194 
1.4167 	0.13184 	-0.0016194 
1.4333 	0.13354 	-0.0016194 
1.4500 	0.13505 	-0.0016194 
1.4667 	0.13675 	0.00000 
1.4833 	0.13846 	0.00000 
1.5000 	0.14016 	-0.0016194 
1.5167 	0.14186 	-0.0016194 
1.5333 	0.14356 	-0.0016194 
1.5500 	0.14527 	-0.0016194 
1.5667 	0.14697 	-0.0016194 
1.5833 	0.14848 	-0.0016194 
1.6000 	0.15018 	0.00000 
1.6167 	0.15170 	-0.0016194 
1.6333 	0.15340 	-0.0016194 
1.6500 	0.15510 	0.00000 
1.6667 	0.15680 	-0.0016194 
1.6833 	0.15870 	-0.0016194 
1.7000 	0.16040 	0.00000 
1.7167 	0.16210 	0.00000 
1.7333 	0.16361 	0.00000 
1.7500 	0.16532 	0.00000 
1.7667 	0.16702 	0.00000 
1.7833 	0.16853 	0.00000 
1.8000 	0.17023 	0.00000 
1.8167 	0.17194 	0.00000 
1.8333 	0.17364 	0.00000 
1.8500 	0.17534 	0.00000 
1.8667 	0.17704 	0.00000 
1.8833 	0.17856 	0.00000 
1.9000 	0.18026 	0.00000 
1.9167 	0.18177 	0.00000 
1.9333 	0.18347 	-0.0016194 
1.9500 	0.18499 	0.00000 
1.9667 	0.18669 	0.00000 
1.9833 	0.18839 	0.00000 
2.0000 	0.19028 	-0.0016194 
2.0167 	0.19199 	-0.0016194 
2.0333 	0.19369 	0.00000 
2.0500 	0.19539 	0.00000 
2.0667 	0.19690 	0.00000 
2.0833 	0.19861 	-0.0016194 
2.1000 	0.20031 	0.00000 
2.1167 	0.20201 	0.00000 
2.1333 	0.20371 	-0.0016194 
2.1500 	0.20542 	-0.0016194 
2.1667 	0.20712 	-0.0016194 
2.1833 	0.20882 	0.00000 
2.2000 	0.21052 	-0.0016194 
2.2167 	0.21204 	-0.0016194 
2.2333 	0.21374 	-0.0016194 
2.2500 	0.21525 	-0.0016194 
2.2667 	0.21695 	0.00000 
2.2833 	0.21866 	0.00000 
2.3000 	0.22036 	0.00000 
2.3167 	0.22206 	-0.0016194 
2.3333 	0.22376 	0.00000 
2.3500 	0.22547 	0.00000 
2.3833 	0.22849 	-0.0016194 
2.4000 	0.23019 	-0.0016194 
2.4167 	0.23190 	0.00000 
2.4333 	0.23360 	-0.0016194 
2.4500 	0.23530 	-0.0016194 
2.4667 	0.23700 	-0.0016194 
2.4833 	0.23871 	-0.0016194 
2.5167 	0.24192 	0.00000 
2.5333 	0.24362 	0.00000 
2.5667 	0.24684 	-0.0016194 
2.6000 	0.25024 	0.00000 
2.6333 	0.25365 	-0.0016194 
2.6667 	0.25686 	0.00000 
2.7000 	0.26027 	-0.0016194 
2.7333 	0.26348 	0.00000 
2.7667 	0.26689 	-0.0016194 
2.8000 	0.27029 	-0.0016194 
2.8333 	0.27370 	-0.0016194 
2.8667 	0.27672 	0.00000 
2.9000 	0.28013 	-0.0016194 
2.9333 	0.28353 	0.00000 
2.9667 	0.28675 	0.00000 
3.0000 	0.29015 	-0.0016194 
3.0333 	0.29337 	0.00000 
3.0667 	0.29677 	-0.0016194 
3.1000 	0.30018 	-0.0016194 
