Tempo(s)	Deformacao(mm)	Forca(N)
0.016667 	0.00000 	0.00000 
0.10000 	0.0017023 	0.00000 
0.11667 	0.0032155 	0.00000 
0.13333 	0.0049179 	0.00000 
0.15000 	0.0066202 	0.00000 
0.16667 	0.0075660 	0.00000 
0.18333 	0.0088900 	0.00000 
0.20000 	0.010214 	0.00000 
0.21667 	0.011727 	0.00000 
0.23333 	0.013430 	0.0016178 
0.25000 	0.014943 	0.0016178 
0.26667 	0.016456 	0.0016178 
0.28333 	0.017969 	0.0016178 
0.30000 	0.019671 	0.0032355 
0.31667 	0.021374 	0.0032355 
0.33333 	0.023454 	0.0016178 
0.35000 	0.025535 	0.0032355 
0.36667 	0.027427 	0.0016178 
0.38333 	0.029129 	0.0016178 
0.40000 	0.030642 	0.0016178 
0.41667 	0.032344 	0.0016178 
0.43333 	0.033858 	0.0032355 
0.45000 	0.035560 	0.0016178 
0.46667 	0.037262 	0.0032355 
0.48333 	0.038965 	0.0016178 
0.50000 	0.040667 	0.0016178 
0.51667 	0.042369 	0.0032355 
0.53333 	0.044072 	0.0016178 
0.55000 	0.045774 	0.0032355 
0.56667 	0.047287 	0.0016178 
0.58333 	0.048990 	0.0032355 
0.60000 	0.050503 	0.0016178 
0.61667 	0.052205 	0.0016178 
0.63333 	0.053907 	0.0016178 
0.65000 	0.055799 	0.0016178 
0.66667 	0.057501 	0.0032355 
0.68333 	0.059204 	0.0032355 
0.70000 	0.060717 	0.0016178 
0.71667 	0.062419 	0.0032355 
0.73333 	0.063932 	0.0032355 
0.75000 	0.065635 	0.0032355 
0.76667 	0.067337 	0.0016178 
0.78333 	0.068850 	0.0016178 
0.80000 	0.070553 	0.0016178 
0.81667 	0.072444 	0.0032355 
0.83333 	0.073957 	0.0032355 
0.85000 	0.075660 	0.0032355 
0.86667 	0.077362 	0.0032355 
0.88333 	0.078875 	0.0032355 
0.90000 	0.080388 	0.0032355 
0.91667 	0.082091 	0.0016178 
0.93333 	0.083604 	0.0016178 
0.95000 	0.085495 	0.0016178 
0.96667 	0.087198 	0.0016178 
0.98333 	0.088900 	0.0016178 
1.0000 	0.090602 	0.0016178 
1.0167 	0.092305 	0.0016178 
1.0333 	0.093818 	0.0016178 
1.0500 	0.095520 	0.0016178 
1.0667 	0.097033 	0.0016178 
1.0833 	0.098736 	0.0016178 
1.1000 	0.10044 	0.0032355 
1.1167 	0.10233 	0.0016178 
1.1333 	0.10403 	0.0016178 
1.1500 	0.10573 	0.0016178 
1.1667 	0.10744 	0.0016178 
1.1833 	0.10914 	0.0032355 
1.2000 	0.11065 	0.0032355 
1.2167 	0.11235 	0.0016178 
1.2333 	0.11387 	0.0016178 
1.2500 	0.11557 	0.0016178 
1.2667 	0.11727 	0.0016178 
1.2833 	0.11897 	0.0016178 
1.3000 	0.12068 	0.0016178 
1.3167 	0.12238 	0.0032355 
1.3333 	0.12389 	0.0016178 
1.3500 	0.12559 	0.0016178 
1.3667 	0.12711 	0.0032355 
1.3833 	0.12862 	0.00000 
1.4000 	0.13032 	0.0032355 
1.4167 	0.13203 	0.0032355 
1.4333 	0.13373 	0.0016178 
1.4500 	0.13562 	0.0032355 
1.4667 	0.13713 	0.0032355 
1.4833 	0.13884 	0.0016178 
1.5000 	0.14054 	0.0016178 
1.5167 	0.14205 	0.0016178 
1.5333 	0.14375 	0.0016178 
1.5500 	0.14527 	0.0016178 
1.5667 	0.14697 	0.0016178 
1.5833 	0.14886 	0.0016178 
1.6000 	0.15056 	0.0016178 
1.6167 	0.15226 	0.0016178 
1.6333 	0.15397 	0.0016178 
1.6500 	0.15567 	0.0016178 
1.6667 	0.15737 	0.0016178 
1.6833 	0.15889 	0.0016178 
1.7000 	0.16059 	0.0016178 
1.7167 	0.16229 	0.0016178 
1.7333 	0.16399 	0.0016178 
1.7500 	0.16569 	0.0016178 
1.7667 	0.16740 	0.0016178 
1.7833 	0.16910 	0.0016178 
1.8000 	0.17061 	0.0016178 
1.8167 	0.17231 	0.0016178 
1.8333 	0.17383 	0.0016178 
1.8500 	0.17534 	0.0016178 
1.8667 	0.17704 	0.0016178 
1.8833 	0.17875 	0.0032355 
1.9000 	0.18045 	0.0032355 
1.9167 	0.18215 	0.0032355 
1.9333 	0.18385 	0.0032355 
1.9500 	0.18556 	0.0032355 
1.9667 	0.18726 	0.0032355 
1.9833 	0.18896 	0.0032355 
2.0000 	0.19066 	0.0032355 
2.0167 	0.19236 	0.0032355 
