Tempo(s)	Deformacao(mm)	Forca(N)
0.016667 	0.00000 	0.00000 
0.10000 	0.0015132 	0.00000 
0.11667 	0.0024589 	0.00000 
0.13333 	0.0035938 	0.00000 
0.15000 	0.0049179 	0.00000 
0.16667 	0.0064311 	0.00000 
0.18333 	0.0079443 	0.00000 
0.20000 	0.0096466 	0.00000 
0.21667 	0.011349 	0.00000 
0.23333 	0.013808 	0.00000 
0.25000 	0.015699 	0.00000 
0.26667 	0.017591 	0.00000 
0.28333 	0.019293 	-0.0016194 
0.30000 	0.020806 	0.0016178 
0.31667 	0.022509 	0.00000 
0.33333 	0.024022 	-0.0016194 
0.35000 	0.025724 	0.00000 
0.36667 	0.027237 	0.00000 
0.38333 	0.028940 	0.00000 
0.40000 	0.030642 	0.00000 
0.41667 	0.032344 	0.00000 
0.43333 	0.034047 	0.00000 
0.45000 	0.035749 	0.00000 
0.46667 	0.037452 	0.00000 
0.48333 	0.038965 	0.00000 
0.50000 	0.040667 	0.00000 
0.51667 	0.042180 	0.00000 
0.53333 	0.043883 	0.00000 
0.55000 	0.045585 	0.00000 
0.56667 	0.047287 	-0.0016194 
0.58333 	0.048990 	0.00000 
0.60000 	0.050692 	0.00000 
0.61667 	0.052394 	0.00000 
0.63333 	0.054097 	0.00000 
0.65000 	0.055610 	0.00000 
0.66667 	0.057123 	0.00000 
0.68333 	0.058825 	0.00000 
0.70000 	0.060528 	0.00000 
0.71667 	0.062230 	0.00000 
0.73333 	0.064122 	0.00000 
0.75000 	0.065824 	0.00000 
0.76667 	0.067526 	0.00000 
0.78333 	0.069039 	0.00000 
0.80000 	0.070742 	0.00000 
0.81667 	0.072255 	0.0016178 
0.83333 	0.073957 	0.00000 
0.85000 	0.075470 	0.00000 
0.86667 	0.077173 	0.00000 
0.88333 	0.078875 	0.00000 
0.90000 	0.080577 	0.00000 
0.91667 	0.082280 	0.00000 
0.93333 	0.083982 	0.00000 
0.95000 	0.085495 	0.0016178 
0.96667 	0.087198 	0.00000 
0.98333 	0.088711 	0.00000 
1.0000 	0.090413 	0.00000 
1.0167 	0.092116 	0.00000 
1.0333 	0.093818 	0.00000 
1.0500 	0.095520 	0.00000 
1.0667 	0.097223 	0.00000 
1.0833 	0.098925 	0.00000 
1.1000 	0.10063 	0.00000 
1.1167 	0.10214 	0.00000 
1.1333 	0.10384 	0.00000 
1.1500 	0.10536 	0.00000 
1.1667 	0.10706 	0.00000 
1.1833 	0.10876 	0.00000 
1.2000 	0.11046 	0.00000 
1.2167 	0.11235 	0.0016178 
1.2333 	0.11406 	0.00000 
1.2500 	0.11576 	0.00000 
1.2667 	0.11727 	0.0016178 
1.2833 	0.11897 	0.00000 
1.3000 	0.12049 	0.00000 
1.3167 	0.12219 	0.00000 
1.3333 	0.12389 	0.00000 
1.3500 	0.12559 	0.00000 
1.3667 	0.12730 	0.00000 
1.3833 	0.12900 	0.00000 
1.4000 	0.13070 	0.00000 
1.4167 	0.13222 	0.0016178 
1.4333 	0.13392 	0.00000 
1.4500 	0.13543 	0.00000 
1.4667 	0.13713 	0.00000 
1.4833 	0.13865 	0.00000 
1.5000 	0.14035 	0.00000 
1.5167 	0.14205 	0.00000 
1.5333 	0.14375 	0.00000 
1.5500 	0.14546 	0.00000 
1.5667 	0.14716 	0.00000 
1.5833 	0.14886 	0.00000 
1.6000 	0.15037 	0.00000 
1.6167 	0.15208 	0.00000 
1.6333 	0.15378 	0.00000 
1.6500 	0.15548 	0.00000 
1.6667 	0.15718 	0.0016178 
1.6833 	0.15889 	0.00000 
