Tempo(s)	Deformacao(mm)	Forca(N)
1.9167 	0.18347 	0.0016178 
1.9333 	0.18518 	0.0016178 
1.9500 	0.18688 	0.0016178 
1.9667 	0.18858 	0.0016178 
1.9833 	0.19009 	0.0016178 
2.0000 	0.19180 	0.0016178 
2.0167 	0.19331 	0.00000 
2.0333 	0.19501 	0.0016178 
2.0500 	0.19671 	0.0016178 
2.0667 	0.19842 	0.0016178 
2.0833 	0.20012 	0.0016178 
2.1000 	0.20182 	0.0016178 
2.1167 	0.20334 	0.0016178 
2.1333 	0.20485 	0.0016178 
2.1500 	0.20655 	0.00000 
2.1667 	0.20806 	0.0016178 
2.1833 	0.20977 	0.0016178 
2.2000 	0.21147 	0.0016178 
2.2167 	0.21317 	0.0016178 
2.2333 	0.21487 	0.0016178 
2.2500 	0.21639 	0.0016178 
2.2667 	0.21809 	0.0016178 
2.2833 	0.21979 	0.0016178 
2.3167 	0.22301 	0.00000 
2.3333 	0.22471 	0.0016178 
2.3500 	0.22641 	0.0016178 
2.3667 	0.22811 	0.0016178 
2.3833 	0.22982 	0.0016178 
2.4000 	0.23152 	0.0016178 
2.4167 	0.23322 	0.0016178 
2.4333 	0.23492 	0.0016178 
2.4500 	0.23663 	0.0016178 
2.4833 	0.23984 	0.0016178 
2.5000 	0.24154 	0.0032355 
2.5167 	0.24325 	0.0016178 
2.5500 	0.24665 	0.0032355 
2.5667 	0.24854 	0.0032355 
2.6000 	0.25176 	0.0032355 
2.6333 	0.25497 	0.0032355 
2.6667 	0.25819 	0.0032355 
2.7000 	0.26159 	0.0048533 
2.7333 	0.26500 	0.0048533 
2.7667 	0.26821 	0.0064711 
2.8000 	0.27143 	0.0080889 
2.8333 	0.27483 	0.0097066 
2.8667 	0.27824 	0.012942 
2.9000 	0.28164 	0.016178 
2.9333 	0.28505 	0.019413 
2.9667 	0.28807 	0.022649 
3.0000 	0.29148 	0.025884 
3.0333 	0.29488 	0.030738 
3.0667 	0.29810 	0.032355 
3.1000 	0.30131 	0.037209 
3.1333 	0.30453 	0.040444 
3.1667 	0.30793 	0.043680 
3.2000 	0.31134 	0.048533 
3.2333 	0.31474 	0.051769 
3.2667 	0.31796 	0.056622 
3.3000 	0.32136 	0.058240 
3.3333 	0.32496 	0.064711 
3.3667 	0.32836 	0.067946 
3.4000 	0.33158 	0.071182 
3.4333 	0.33498 	0.076035 
3.4667 	0.33839 	0.077653 
3.5000 	0.34179 	0.084124 
3.5333 	0.34520 	0.087360 
3.5667 	0.34822 	0.090595 
3.6000 	0.35144 	0.093831 
3.6333 	0.35484 	0.097066 
3.6667 	0.35825 	0.10192 
3.7000 	0.36165 	0.10516 
3.7333 	0.36487 	0.11001 
3.7667 	0.36808 	0.11324 
3.8000 	0.37149 	0.11486 
3.8333 	0.37508 	0.11972 
3.8667 	0.37830 	0.12295 
3.9000 	0.38151 	0.12619 
3.9333 	0.38473 	0.12942 
3.9667 	0.38832 	0.13266 
4.0000 	0.39173 	0.13589 
4.0333 	0.39475 	0.13913 
4.0667 	0.39816 	0.14236 
4.1000 	0.40156 	0.14560 
4.1333 	0.40497 	0.14884 
4.1667 	0.40837 	0.15045 
4.2000 	0.41159 	0.15531 
4.2333 	0.41480 	0.15692 
4.2667 	0.41821 	0.15854 
4.3000 	0.42161 	0.16340 
4.3333 	0.42502 	0.16663 
4.3667 	0.42823 	0.16825 
4.4000 	0.43145 	0.16987 
4.4333 	0.43504 	0.17310 
4.4667 	0.43826 	0.17472 
4.5167 	0.44299 	0.17796 
4.5500 	0.44639 	0.17957 
4.5833 	0.44980 	0.18281 
4.6167 	0.45320 	0.18604 
4.6667 	0.45812 	0.18928 
4.7167 	0.46304 	0.19252 
4.7500 	0.46663 	0.19252 
4.8000 	0.47155 	0.19575 
4.8500 	0.47647 	0.19899 
4.9000 	0.48157 	0.20060 
4.9500 	0.48668 	0.20546 
5.0000 	0.49141 	0.20707 
5.0500 	0.49652 	0.21031 
5.1000 	0.50162 	0.21193 
5.1500 	0.50654 	0.21516 
5.2000 	0.51146 	0.21678 
5.2500 	0.51676 	0.22002 
5.3000 	0.52148 	0.22163 
5.3500 	0.52640 	0.22487 
5.4000 	0.53151 	0.22649 
5.4500 	0.53643 	0.22811 
5.5000 	0.54134 	0.22972 
5.5500 	0.54664 	0.23134 
5.6000 	0.55156 	0.23458 
5.6500 	0.55648 	0.23458 
5.7000 	0.56158 	0.23781 
5.7500 	0.56650 	0.23781 
5.8000 	0.57142 	0.23943 
5.8500 	0.57653 	0.24105 
5.9000 	0.58163 	0.24267 
5.9500 	0.58636 	0.24428 
6.0000 	0.59147 	0.24590 
6.0500 	0.59658 	0.24590 
6.1000 	0.60149 	0.24752 
6.1500 	0.60660 	0.24752 
6.2000 	0.61171 	0.24752 
6.2500 	0.61644 	0.24914 
6.3000 	0.62154 	0.25075 
6.3500 	0.62665 	0.25075 
6.4000 	0.63138 	0.25237 
6.4500 	0.63649 	0.25399 
6.5000 	0.64159 	0.25561 
6.5500 	0.64651 	0.25723 
6.6000 	0.65143 	0.25723 
6.6500 	0.65673 	0.25723 
6.7167 	0.66335 	0.25884 
6.7833 	0.66978 	0.26046 
6.8333 	0.67488 	0.26046 
6.9000 	0.68131 	0.26208 
6.9667 	0.68812 	0.26046 
7.0333 	0.69474 	0.26370 
7.1000 	0.70155 	0.26370 
7.1667 	0.70817 	0.26531 
7.2333 	0.71479 	0.26531 
7.3000 	0.72141 	0.26531 
7.3667 	0.72785 	0.26693 
7.4333 	0.73484 	0.26855 
7.5000 	0.74146 	0.26855 
7.5667 	0.74827 	0.27017 
7.6333 	0.75508 	0.27179 
7.7000 	0.76151 	0.27179 
7.7667 	0.76832 	0.27340 
7.8333 	0.77494 	0.27340 
7.9000 	0.78156 	0.27502 
7.9667 	0.78818 	0.27502 
8.0333 	0.79480 	0.27664 
8.1000 	0.80161 	0.27664 
8.1667 	0.80823 	0.27826 
8.2333 	0.81504 	0.27826 
8.3000 	0.82147 	0.27987 
8.3667 	0.82809 	0.27987 
8.4333 	0.83471 	0.27987 
8.5000 	0.84133 	0.27987 
8.5667 	0.84814 	0.28149 
8.6333 	0.85476 	0.28311 
8.7000 	0.86157 	0.28311 
8.7667 	0.86819 	0.28311 
8.8333 	0.87481 	0.28311 
8.9000 	0.88162 	0.28473 
8.9833 	0.88995 	0.28635 
9.0500 	0.89676 	0.28635 
9.1333 	0.90489 	0.28635 
9.2167 	0.91302 	0.28796 
9.3000 	0.92116 	0.28796 
9.3833 	0.92967 	0.28796 
9.4667 	0.93818 	0.28796 
9.5500 	0.94669 	0.28958 
9.6333 	0.95520 	0.29120 
9.7167 	0.96315 	0.29120 
9.8000 	0.97147 	0.29120 
9.8833 	0.97979 	0.29120 
9.9667 	0.98830 	0.29282 
10.050 	0.99644 	0.29282 
10.133 	1.0049 	0.29443 
10.217 	1.0131 	0.29443 
10.300 	1.0216 	0.29443 
10.383 	1.0297 	0.29605 
10.467 	1.0384 	0.29605 
10.550 	1.0466 	0.29605 
10.633 	1.0549 	0.29767 
10.717 	1.0630 	0.29767 
10.800 	1.0715 	0.29767 
10.883 	1.0799 	0.29929 
10.967 	1.0884 	0.29929 
11.050 	1.0967 	0.29767 
11.150 	1.1063 	0.29767 
11.233 	1.1148 	0.29767 
11.300 	1.1213 	0.27826 
11.317 	1.1230 	0.10516 
