Tempo(s)	Deformacao(mm)	Forca(N)
3.0500 	0.29640 	0.042062 
3.0833 	0.29980 	0.043680 
3.1167 	0.30302 	0.046915 
3.1500 	0.30623 	0.048533 
3.1833 	0.30945 	0.050151 
3.2167 	0.31304 	0.053387 
3.2500 	0.31645 	0.055004 
3.2833 	0.31985 	0.056622 
3.3167 	0.32307 	0.059858 
3.3500 	0.32628 	0.063093 
3.3833 	0.32988 	0.064711 
3.4167 	0.33328 	0.066329 
3.4500 	0.33650 	0.069564 
3.4833 	0.33971 	0.071182 
3.5167 	0.34293 	0.074418 
3.5500 	0.34633 	0.076035 
3.5833 	0.34974 	0.077653 
3.6167 	0.35295 	0.080889 
3.6500 	0.35617 	0.084124 
3.6833 	0.35957 	0.085742 
3.7167 	0.36317 	0.087360 
3.7500 	0.36638 	0.090595 
3.7833 	0.36960 	0.092213 
3.8167 	0.37300 	0.095449 
3.8500 	0.37641 	0.097066 
3.8833 	0.37981 	0.10030 
3.9167 	0.38322 	0.10192 
3.9500 	0.38643 	0.10516 
3.9833 	0.38984 	0.10516 
4.0167 	0.39305 	0.10839 
4.0500 	0.39646 	0.11001 
4.0833 	0.39967 	0.11163 
4.1167 	0.40289 	0.11486 
4.1500 	0.40629 	0.11648 
4.1833 	0.40970 	0.11810 
4.2167 	0.41310 	0.12133 
4.2500 	0.41632 	0.12295 
4.2833 	0.41953 	0.12457 
4.3167 	0.42313 	0.12619 
4.3500 	0.42653 	0.12780 
4.3833 	0.42975 	0.12942 
4.4167 	0.43315 	0.13266 
4.4500 	0.43637 	0.13428 
4.4833 	0.43977 	0.13589 
4.5167 	0.44318 	0.13751 
4.5667 	0.44809 	0.13913 
4.6167 	0.45301 	0.14236 
4.6500 	0.45642 	0.14398 
4.6833 	0.45982 	0.14560 
4.7333 	0.46474 	0.14722 
4.7833 	0.46966 	0.15045 
4.8167 	0.47325 	0.15207 
4.8667 	0.47817 	0.15369 
4.9167 	0.48309 	0.15531 
4.9667 	0.48819 	0.15854 
5.0167 	0.49311 	0.16016 
5.0667 	0.49784 	0.16178 
5.1167 	0.50295 	0.16501 
5.1667 	0.50805 	0.16501 
5.2167 	0.51297 	0.16825 
5.2667 	0.51808 	0.16987 
5.3167 	0.52319 	0.17148 
5.3667 	0.52791 	0.17310 
5.4167 	0.53302 	0.17310 
5.4667 	0.53794 	0.17472 
5.5167 	0.54286 	0.17634 
5.5667 	0.54778 	0.17796 
5.6167 	0.55288 	0.17957 
5.6667 	0.55799 	0.18281 
5.7167 	0.56291 	0.18281 
5.7667 	0.56820 	0.18443 
5.8167 	0.57312 	0.18604 
5.8667 	0.57804 	0.18766 
5.9167 	0.58315 	0.18928 
5.9667 	0.58806 	0.19090 
6.0167 	0.59298 	0.19252 
6.0667 	0.59809 	0.19413 
6.1167 	0.60320 	0.19413 
6.1667 	0.60792 	0.19575 
6.2167 	0.61322 	0.19737 
6.2667 	0.61833 	0.19899 
6.3167 	0.62325 	0.20060 
6.3667 	0.62816 	0.20222 
6.4167 	0.63327 	0.20222 
6.4833 	0.63951 	0.20384 
6.5333 	0.64462 	0.20384 
6.5833 	0.64954 	0.20546 
6.6333 	0.65446 	0.20707 
6.6833 	0.65956 	0.20869 
6.7333 	0.66467 	0.20869 
6.8000 	0.67129 	0.21031 
6.8500 	0.67640 	0.21193 
6.9000 	0.68150 	0.21193 
6.9667 	0.68812 	0.21516 
7.0333 	0.69474 	0.21516 
7.1000 	0.70136 	0.21840 
7.1667 	0.70798 	0.21840 
7.2333 	0.71479 	0.22163 
7.3000 	0.72123 	0.22163 
7.3667 	0.72803 	0.22163 
7.4333 	0.73428 	0.22325 
7.5000 	0.74127 	0.22487 
7.5667 	0.74771 	0.22487 
7.6333 	0.75470 	0.22649 
7.7000 	0.76170 	0.22811 
7.7667 	0.76832 	0.22972 
7.8333 	0.77513 	0.23134 
7.9000 	0.78137 	0.23296 
7.9667 	0.78799 	0.23458 
8.0333 	0.79461 	0.23458 
8.1000 	0.80142 	0.23619 
8.1667 	0.80804 	0.23619 
8.2333 	0.81466 	0.23781 
8.3000 	0.82147 	0.23943 
8.3667 	0.82809 	0.24105 
8.4333 	0.83471 	0.24105 
8.5000 	0.84152 	0.24267 
8.5667 	0.84795 	0.24267 
8.6333 	0.85476 	0.24428 
8.7000 	0.86138 	0.24428 
8.7667 	0.86819 	0.24428 
8.8500 	0.87633 	0.24590 
8.9167 	0.88314 	0.24752 
9.0000 	0.89127 	0.24914 
9.0667 	0.89808 	0.25075 
9.1500 	0.90640 	0.25237 
9.2333 	0.91491 	0.25075 
9.3167 	0.92305 	0.25237 
9.4000 	0.93156 	0.25399 
9.4833 	0.93969 	0.25561 
9.5667 	0.94820 	0.25723 
9.6500 	0.95634 	0.25723 
9.7333 	0.96466 	0.25723 
9.8167 	0.97298 	0.25884 
9.9000 	0.98149 	0.25884 
9.9833 	0.98963 	0.25884 
10.067 	0.99814 	0.26208 
10.150 	1.0065 	0.26208 
10.233 	1.0146 	0.26208 
10.317 	1.0229 	0.26370 
10.400 	1.0314 	0.26531 
10.483 	1.0399 	0.26531 
10.567 	1.0481 	0.26531 
10.650 	1.0566 	0.26693 
10.733 	1.0647 	0.26693 
10.817 	1.0730 	0.26693 
10.917 	1.0829 	0.26855 
11.000 	1.0916 	0.27017 
11.100 	1.1014 	0.27017 
11.200 	1.1113 	0.27017 
11.283 	1.1198 	0.27179 
11.383 	1.1296 	0.27179 
11.483 	1.1398 	0.27340 
11.583 	1.1496 	0.27502 
11.683 	1.1595 	0.27502 
11.783 	1.1697 	0.27664 
11.883 	1.1797 	0.27826 
11.983 	1.1897 	0.27826 
12.083 	1.1998 	0.27987 
12.183 	1.2096 	0.27826 
12.233 	1.2149 	0.17957 
12.250 	1.2166 	0.016178 
