Tempo(s)	Deformacao(mm)	Forca(N)
2.0333 	0.19350 	0.076035 
2.0500 	0.19520 	0.076035 
2.0667 	0.19690 	0.077653 
2.0833 	0.19842 	0.079271 
2.1000 	0.20012 	0.080889 
2.1167 	0.20163 	0.080889 
2.1333 	0.20334 	0.084124 
2.1500 	0.20504 	0.084124 
2.1667 	0.20674 	0.087360 
2.1833 	0.20844 	0.087360 
2.2000 	0.21014 	0.088978 
2.2167 	0.21166 	0.090595 
2.2333 	0.21336 	0.092213 
2.2500 	0.21487 	0.093831 
2.2667 	0.21658 	0.095449 
2.2833 	0.21828 	0.095449 
2.3000 	0.21998 	0.097066 
2.3167 	0.22168 	0.098684 
2.3333 	0.22338 	0.10030 
2.3500 	0.22509 	0.10192 
2.3667 	0.22679 	0.10354 
2.3833 	0.22849 	0.10354 
2.4167 	0.23171 	0.10677 
2.4333 	0.23341 	0.10839 
2.4500 	0.23511 	0.10839 
2.4667 	0.23681 	0.11001 
2.4833 	0.23852 	0.11163 
2.5000 	0.24041 	0.11324 
2.5333 	0.24362 	0.11486 
2.5667 	0.24684 	0.11810 
2.6000 	0.25024 	0.11810 
2.6333 	0.25365 	0.12133 
2.6667 	0.25705 	0.12457 
2.7000 	0.26027 	0.12457 
2.7333 	0.26348 	0.12780 
2.7667 	0.26689 	0.12942 
2.8000 	0.27029 	0.13104 
2.8333 	0.27351 	0.13266 
2.8667 	0.27672 	0.13428 
2.9000 	0.28013 	0.13589 
2.9333 	0.28353 	0.13751 
2.9667 	0.28694 	0.13913 
3.0000 	0.29034 	0.14075 
3.0333 	0.29375 	0.14075 
3.0667 	0.29696 	0.14236 
3.1000 	0.30037 	0.14398 
3.1333 	0.30358 	0.14560 
3.1667 	0.30680 	0.14560 
3.2000 	0.31002 	0.14722 
3.2333 	0.31323 	0.14722 
3.2667 	0.31664 	0.14884 
3.3000 	0.32004 	0.14884 
3.3333 	0.32326 	0.15045 
3.3667 	0.32647 	0.15045 
3.4000 	0.32988 	0.15045 
3.4333 	0.33347 	0.15369 
3.4667 	0.33687 	0.15369 
3.5000 	0.34009 	0.15369 
3.5333 	0.34349 	0.15531 
3.5667 	0.34690 	0.15531 
3.6000 	0.35030 	0.15692 
3.6333 	0.35371 	0.15692 
3.6667 	0.35692 	0.15854 
3.7000 	0.36014 	0.15854 
3.7333 	0.36354 	0.16016 
3.7667 	0.36695 	0.16016 
3.8000 	0.37016 	0.16016 
3.8333 	0.37338 	0.16016 
3.8667 	0.37678 	0.16178 
3.9000 	0.38019 	0.16178 
3.9333 	0.38359 	0.16340 
3.9667 	0.38681 	0.16340 
4.0000 	0.39003 	0.16340 
4.0333 	0.39343 	0.16501 
4.0667 	0.39665 	0.16501 
4.1000 	0.40005 	0.16340 
4.1333 	0.40308 	0.16501 
4.1667 	0.40648 	0.16501 
4.2000 	0.40989 	0.16663 
4.2333 	0.41329 	0.16501 
4.2667 	0.41651 	0.16663 
4.3000 	0.41972 	0.16663 
4.3333 	0.42313 	0.16825 
4.3667 	0.42691 	0.16825 
4.4000 	0.43031 	0.16825 
4.4333 	0.43372 	0.16825 
4.4667 	0.43693 	0.16987 
4.5000 	0.44034 	0.16987 
4.5333 	0.44374 	0.16987 
4.5667 	0.44715 	0.17148 
4.6167 	0.45188 	0.17148 
4.6667 	0.45679 	0.17148 
4.7167 	0.46171 	0.17148 
4.7667 	0.46682 	0.17148 
4.8167 	0.47174 	0.17310 
4.8667 	0.47684 	0.17472 
4.9167 	0.48176 	0.17472 
4.9667 	0.48687 	0.17472 
5.0167 	0.49198 	0.17472 
5.0667 	0.49689 	0.17634 
5.1167 	0.50181 	0.17634 
5.1667 	0.50692 	0.17634 
5.2167 	0.51184 	0.17796 
5.2667 	0.51676 	0.17796 
5.3167 	0.52186 	0.17796 
5.3667 	0.52697 	0.17796 
5.4167 	0.53170 	0.17957 
5.4667 	0.53680 	0.17957 
5.5167 	0.54172 	0.17957 
5.5667 	0.54664 	0.17957 
5.6167 	0.55175 	0.17957 
5.6667 	0.55685 	0.18119 
5.7167 	0.56158 	0.18119 
5.7667 	0.56669 	0.18119 
5.8167 	0.57180 	0.18281 
5.8667 	0.57672 	0.18281 
5.9167 	0.58182 	0.18281 
5.9667 	0.58693 	0.18281 
6.0167 	0.59185 	0.18281 
6.0667 	0.59677 	0.18443 
6.1167 	0.60187 	0.18443 
6.1667 	0.60679 	0.18604 
6.2167 	0.61171 	0.18443 
6.2667 	0.61681 	0.18604 
6.3167 	0.62173 	0.18604 
6.3667 	0.62665 	0.18604 
6.4167 	0.63176 	0.18766 
6.4667 	0.63668 	0.18766 
6.5167 	0.64159 	0.18604 
6.5667 	0.64670 	0.18766 
6.6167 	0.65181 	0.18766 
6.6667 	0.65673 	0.18928 
6.7333 	0.66353 	0.18928 
6.8000 	0.67015 	0.18928 
6.8667 	0.67678 	0.18928 
6.9167 	0.68188 	0.18928 
6.9833 	0.68831 	0.19090 
7.0500 	0.69512 	0.19090 
7.1167 	0.70174 	0.19090 
7.1833 	0.70855 	0.19090 
7.2500 	0.71517 	0.19252 
7.3167 	0.72179 	0.19252 
7.3833 	0.72860 	0.19252 
7.4500 	0.73503 	0.19413 
7.5167 	0.74184 	0.19413 
7.5833 	0.74846 	0.19413 
7.6500 	0.75508 	0.19575 
7.7167 	0.76208 	0.19413 
7.7833 	0.76832 	0.19413 
7.8500 	0.77513 	0.19575 
7.9167 	0.78156 	0.19575 
7.9833 	0.78837 	0.19575 
8.0500 	0.79499 	0.19737 
8.1167 	0.80161 	0.19737 
8.1833 	0.80861 	0.19899 
8.2500 	0.81504 	0.19737 
8.3167 	0.82166 	0.19737 
8.3833 	0.82828 	0.19899 
8.4500 	0.83490 	0.19899 
8.5167 	0.84171 	0.20060 
8.5833 	0.84833 	0.19899 
8.6500 	0.85533 	0.20060 
8.7167 	0.86195 	0.20060 
8.7833 	0.86857 	0.20060 
8.8500 	0.87519 	0.20222 
8.9333 	0.88352 	0.20222 
9.0167 	0.89165 	0.20222 
9.0833 	0.89846 	0.20222 
9.1667 	0.90678 	0.20222 
9.2500 	0.91529 	0.20384 
9.3333 	0.92343 	0.20384 
9.4167 	0.93175 	0.20384 
9.5000 	0.93988 	0.20384 
9.5833 	0.94839 	0.20546 
9.6667 	0.95653 	0.20546 
9.7500 	0.96523 	0.20546 
9.8333 	0.97336 	0.20546 
9.9167 	0.98187 	0.20707 
10.000 	0.99020 	0.20707 
10.083 	0.99871 	0.20869 
10.167 	1.0068 	0.20869 
10.250 	1.0150 	0.20869 
10.333 	1.0231 	0.20869 
10.417 	1.0316 	0.21031 
10.500 	1.0399 	0.21031 
10.583 	1.0486 	0.21031 
10.667 	1.0572 	0.21193 
10.767 	1.0668 	0.21193 
10.850 	1.0751 	0.21355 
10.933 	1.0834 	0.21193 
11.017 	1.0920 	0.21355 
11.117 	1.1018 	0.21355 
11.217 	1.1118 	0.21355 
11.317 	1.1217 	0.21516 
11.417 	1.1317 	0.21516 
11.517 	1.1419 	0.21678 
11.617 	1.1519 	0.21678 
11.717 	1.1616 	0.21678 
11.817 	1.1718 	0.21840 
11.917 	1.1816 	0.21840 
12.017 	1.1918 	0.21840 
12.117 	1.2019 	0.22002 
12.217 	1.2117 	0.22002 
12.317 	1.2217 	0.22002 
12.417 	1.2317 	0.22163 
12.517 	1.2418 	0.22163 
12.617 	1.2518 	0.22163 
12.717 	1.2616 	0.22163 
12.817 	1.2716 	0.22487 
12.917 	1.2819 	0.22325 
13.017 	1.2917 	0.22325 
13.117 	1.3017 	0.22487 
13.217 	1.3117 	0.22649 
13.333 	1.3233 	0.22649 
13.433 	1.3335 	0.22649 
13.550 	1.3452 	0.22811 
13.667 	1.3568 	0.22811 
13.783 	1.3683 	0.22811 
13.900 	1.3800 	0.22811 
14.017 	1.3918 	0.22972 
14.133 	1.4035 	0.22972 
14.250 	1.4150 	0.22972 
14.367 	1.4268 	0.23134 
14.483 	1.4385 	0.23134 
14.600 	1.4500 	0.23134 
14.717 	1.4617 	0.23296 
14.833 	1.4737 	0.23458 
14.950 	1.4854 	0.23458 
15.083 	1.4984 	0.23458 
15.200 	1.5102 	0.23458 
15.317 	1.5219 	0.23619 
15.450 	1.5351 	0.23619 
15.583 	1.5484 	0.23619 
15.717 	1.5618 	0.23781 
15.850 	1.5750 	0.23943 
15.983 	1.5885 	0.23943 
16.117 	1.6017 	0.24105 
16.250 	1.6151 	0.23943 
16.383 	1.6284 	0.24105 
16.517 	1.6416 	0.23943 
16.650 	1.6551 	0.23943 
16.783 	1.6687 	0.18928 
16.800 	1.6704 	0.033973 
