Tempo(s)	Deformacao(mm)	Forca(N)
4.5000 	0.44147 	0.30252 
4.5333 	0.44488 	0.30252 
4.5833 	0.44961 	0.30414 
4.6167 	0.45320 	0.30414 
4.6500 	0.45661 	0.30414 
4.7000 	0.46152 	0.30576 
4.7500 	0.46644 	0.30576 
4.8000 	0.47155 	0.30738 
4.8500 	0.47647 	0.30899 
4.9000 	0.48138 	0.30899 
4.9500 	0.48668 	0.30899 
5.0000 	0.49160 	0.30899 
5.0500 	0.49652 	0.31061 
5.1000 	0.50162 	0.31223 
5.1500 	0.50673 	0.31223 
5.2000 	0.51165 	0.31385 
5.2500 	0.51676 	0.31385 
5.3000 	0.52167 	0.31385 
5.3500 	0.52640 	0.31547 
5.4000 	0.53151 	0.31385 
5.4500 	0.53662 	0.31547 
5.5000 	0.54134 	0.31708 
5.5500 	0.54645 	0.31708 
5.6000 	0.55156 	0.31708 
5.6500 	0.55629 	0.31870 
5.7000 	0.56139 	0.31870 
5.7500 	0.56650 	0.31870 
5.8000 	0.57142 	0.31870 
5.8500 	0.57653 	0.32032 
5.9000 	0.58163 	0.32032 
5.9500 	0.58655 	0.32194 
6.0000 	0.59147 	0.32194 
6.0500 	0.59677 	0.32032 
6.1000 	0.60168 	0.32194 
6.1500 	0.60641 	0.32355 
6.2000 	0.61152 	0.32194 
6.2500 	0.61625 	0.32194 
6.3000 	0.62117 	0.32355 
6.3500 	0.62627 	0.32355 
6.4000 	0.63138 	0.32355 
6.4667 	0.63781 	0.32517 
6.5167 	0.64311 	0.32517 
6.5667 	0.64840 	0.32517 
6.6167 	0.65332 	0.32679 
6.6667 	0.65824 	0.32679 
6.7167 	0.66335 	0.32679 
6.7833 	0.66997 	0.32841 
6.8333 	0.67507 	0.32841 
6.9000 	0.68150 	0.32841 
6.9667 	0.68831 	0.33003 
7.0333 	0.69493 	0.33003 
7.1000 	0.70155 	0.33164 
7.1667 	0.70817 	0.33164 
7.2333 	0.71460 	0.33164 
7.3000 	0.72141 	0.33326 
7.3667 	0.72822 	0.33326 
7.4333 	0.73484 	0.33488 
7.5000 	0.74165 	0.33488 
7.5667 	0.74808 	0.33488 
7.6333 	0.75489 	0.33650 
7.7000 	0.76132 	0.33650 
7.7667 	0.76813 	0.33650 
7.8333 	0.77475 	0.33973 
7.9000 	0.78156 	0.33973 
7.9667 	0.78837 	0.33973 
8.0333 	0.79480 	0.33973 
8.1000 	0.80161 	0.33973 
8.1667 	0.80804 	0.33973 
8.2333 	0.81466 	0.34135 
8.3000 	0.82147 	0.34297 
8.3667 	0.82809 	0.34297 
8.4333 	0.83509 	0.34459 
8.5000 	0.84152 	0.34459 
8.5667 	0.84814 	0.34459 
8.6333 	0.85476 	0.34620 
8.7000 	0.86138 	0.34620 
8.7667 	0.86819 	0.34620 
8.8333 	0.87481 	0.34782 
8.9000 	0.88162 	0.34944 
8.9833 	0.88976 	0.34944 
9.0500 	0.89657 	0.34944 
9.1333 	0.90470 	0.34944 
9.2167 	0.91321 	0.34620 
9.2500 	0.91662 	0.30899 
9.2667 	0.91813 	0.088978 
