Tempo(s)	Deformacao(mm)	Forca(N)
1.6667 	0.15699 	0.027502 
1.6833 	0.15870 	0.027502 
1.7000 	0.16040 	0.029120 
1.7167 	0.16191 	0.029120 
1.7333 	0.16361 	0.030738 
1.7500 	0.16513 	0.032355 
1.7667 	0.16683 	0.035591 
1.7833 	0.16853 	0.037209 
1.8000 	0.17023 	0.037209 
1.8167 	0.17194 	0.038827 
1.8333 	0.17364 	0.038827 
1.8500 	0.17534 	0.042062 
1.8667 	0.17704 	0.042062 
1.8833 	0.17856 	0.045298 
1.9000 	0.18026 	0.045298 
1.9167 	0.18196 	0.048533 
1.9333 	0.18366 	0.048533 
1.9500 	0.18537 	0.048533 
1.9667 	0.18707 	0.051769 
1.9833 	0.18877 	0.053387 
2.0000 	0.19047 	0.053387 
2.0167 	0.19218 	0.055004 
2.0333 	0.19388 	0.056622 
2.0500 	0.19539 	0.058240 
2.0667 	0.19709 	0.059858 
2.0833 	0.19861 	0.059858 
2.1000 	0.20031 	0.061475 
2.1167 	0.20201 	0.063093 
2.1333 	0.20371 	0.064711 
2.1500 	0.20542 	0.064711 
2.1667 	0.20693 	0.067946 
2.1833 	0.20863 	0.067946 
2.2000 	0.21033 	0.069564 
2.2167 	0.21185 	0.071182 
2.2333 	0.21355 	0.072800 
2.2500 	0.21525 	0.071182 
2.2667 	0.21695 	0.074418 
2.2833 	0.21866 	0.076035 
2.3000 	0.22036 	0.076035 
2.3167 	0.22206 	0.077653 
2.3500 	0.22528 	0.080889 
2.3667 	0.22698 	0.082506 
2.4000 	0.23019 	0.084124 
2.4167 	0.23190 	0.084124 
2.4333 	0.23360 	0.087360 
2.4500 	0.23530 	0.088978 
2.4667 	0.23719 	0.088978 
2.5000 	0.24041 	0.090595 
2.5167 	0.24211 	0.092213 
2.5500 	0.24533 	0.093831 
2.5833 	0.24873 	0.097066 
2.6167 	0.25214 	0.098684 
2.6500 	0.25535 	0.10030 
2.6833 	0.25857 	0.10354 
2.7167 	0.26178 	0.10516 
2.7500 	0.26519 	0.10677 
2.7833 	0.26859 	0.10839 
2.8167 	0.27200 	0.11001 
2.8500 	0.27521 	0.11163 
2.8833 	0.27862 	0.11486 
2.9167 	0.28202 	0.11648 
2.9500 	0.28543 	0.11810 
2.9833 	0.28864 	0.11972 
3.0167 	0.29186 	0.12295 
3.0500 	0.29526 	0.12295 
3.0833 	0.29867 	0.12457 
3.1167 	0.30207 	0.12619 
3.1500 	0.30510 	0.12780 
3.1833 	0.30831 	0.12942 
3.2167 	0.31172 	0.13104 
3.2500 	0.31512 	0.13266 
3.2833 	0.31853 	0.13266 
3.3167 	0.32174 	0.13428 
3.3500 	0.32515 	0.13589 
3.3833 	0.32855 	0.13751 
3.4167 	0.33215 	0.13913 
3.4500 	0.33536 	0.14075 
3.4833 	0.33877 	0.14075 
3.5167 	0.34198 	0.14236 
3.5500 	0.34539 	0.14398 
3.5833 	0.34879 	0.14398 
3.6167 	0.35182 	0.14398 
3.6500 	0.35503 	0.14560 
3.6833 	0.35844 	0.14560 
3.7167 	0.36184 	0.14722 
3.7500 	0.36525 	0.14722 
3.7833 	0.36846 	0.14884 
3.8167 	0.37168 	0.15045 
3.8500 	0.37527 	0.15045 
3.8833 	0.37868 	0.15207 
3.9167 	0.38208 	0.15207 
3.9500 	0.38511 	0.15207 
3.9833 	0.38851 	0.15207 
4.0167 	0.39173 	0.15207 
4.0500 	0.39513 	0.15369 
4.0833 	0.39854 	0.15531 
4.1167 	0.40175 	0.15369 
4.1500 	0.40497 	0.15531 
4.1833 	0.40856 	0.15531 
4.2167 	0.41178 	0.15692 
4.2500 	0.41518 	0.15692 
4.2833 	0.41840 	0.15692 
4.3167 	0.42180 	0.15854 
4.3500 	0.42540 	0.15854 
4.3833 	0.42861 	0.15854 
4.4167 	0.43202 	0.15854 
4.4500 	0.43523 	0.16016 
4.4833 	0.43864 	0.16016 
4.5167 	0.44204 	0.16016 
4.5500 	0.44545 	0.16178 
4.6000 	0.45017 	0.16178 
4.6333 	0.45358 	0.16178 
4.6667 	0.45698 	0.16178 
4.7000 	0.46039 	0.16340 
4.7500 	0.46531 	0.16340 
4.8000 	0.47041 	0.16340 
4.8500 	0.47552 	0.16501 
4.9000 	0.48044 	0.16501 
4.9500 	0.48536 	0.16501 
5.0000 	0.49046 	0.16663 
5.0500 	0.49519 	0.16663 
5.1000 	0.50011 	0.16663 
5.1500 	0.50522 	0.16663 
5.2000 	0.50995 	0.16663 
5.2500 	0.51505 	0.16663 
5.3000 	0.52035 	0.16825 
5.3500 	0.52527 	0.16825 
5.4000 	0.53018 	0.16825 
5.4500 	0.53529 	0.16987 
5.5000 	0.54040 	0.16825 
5.5500 	0.54532 	0.16987 
5.6000 	0.55042 	0.16987 
5.6500 	0.55534 	0.17148 
5.7000 	0.56007 	0.16987 
5.7500 	0.56518 	0.17148 
5.8000 	0.57047 	0.17148 
5.8500 	0.57520 	0.17148 
5.9000 	0.58012 	0.17148 
5.9500 	0.58523 	0.17148 
6.0000 	0.58996 	0.17310 
6.0500 	0.59487 	0.17310 
6.1000 	0.59998 	0.17310 
6.1500 	0.60490 	0.17310 
6.2000 	0.61001 	0.17472 
6.2500 	0.61549 	0.17310 
6.3000 	0.62041 	0.17472 
6.3500 	0.62552 	0.17472 
6.4000 	0.63062 	0.17472 
6.4667 	0.63705 	0.17634 
6.5333 	0.64348 	0.17634 
6.5833 	0.64859 	0.17634 
6.6333 	0.65351 	0.17634 
6.6833 	0.65843 	0.17796 
6.7333 	0.66372 	0.17796 
6.8000 	0.67015 	0.17634 
6.8500 	0.67526 	0.17796 
6.9000 	0.68037 	0.17796 
6.9667 	0.68680 	0.17957 
7.0333 	0.69361 	0.17957 
7.1000 	0.70023 	0.17957 
7.1667 	0.70685 	0.17957 
7.2333 	0.71366 	0.17957 
7.3000 	0.72009 	0.17957 
7.3667 	0.72690 	0.17957 
7.4333 	0.73352 	0.17957 
7.5000 	0.74033 	0.18119 
7.5667 	0.74676 	0.18281 
7.6333 	0.75357 	0.18281 
7.7000 	0.76038 	0.18281 
7.7667 	0.76681 	0.18281 
7.8333 	0.77362 	0.18281 
7.9000 	0.78024 	0.18281 
7.9667 	0.78686 	0.18281 
8.0333 	0.79348 	0.18443 
8.1000 	0.80029 	0.18443 
8.1667 	0.80691 	0.18443 
8.2333 	0.81353 	0.18443 
8.3000 	0.82034 	0.18604 
8.3667 	0.82677 	0.18604 
8.4333 	0.83358 	0.18604 
8.5000 	0.84020 	0.18604 
8.5667 	0.84682 	0.18604 
8.6333 	0.85363 	0.18766 
8.7167 	0.86176 	0.18766 
8.7833 	0.86857 	0.18766 
8.8500 	0.87519 	0.18766 
8.9333 	0.88352 	0.18766 
9.0000 	0.89032 	0.18766 
9.0667 	0.89713 	0.18928 
9.1500 	0.90527 	0.18928 
9.2333 	0.91359 	0.18928 
9.3167 	0.92172 	0.18928 
9.4000 	0.93023 	0.18928 
9.4833 	0.93856 	0.18928 
9.5667 	0.94707 	0.19090 
9.6500 	0.95520 	0.19090 
9.7333 	0.96371 	0.19090 
9.8167 	0.97166 	0.19090 
9.9000 	0.98017 	0.19252 
9.9833 	0.98849 	0.19252 
10.067 	0.99700 	0.19252 
10.150 	1.0051 	0.19252 
10.233 	1.0135 	0.19252 
10.317 	1.0218 	0.19252 
10.400 	1.0303 	0.19413 
10.483 	1.0386 	0.19413 
10.567 	1.0471 	0.19575 
10.650 	1.0555 	0.19575 
10.733 	1.0636 	0.19575 
10.817 	1.0721 	0.19737 
10.917 	1.0819 	0.19737 
11.000 	1.0904 	0.19575 
11.100 	1.1003 	0.19737 
11.200 	1.1101 	0.19899 
11.300 	1.1201 	0.19899 
11.400 	1.1300 	0.19899 
11.500 	1.1402 	0.19899 
11.600 	1.1502 	0.19899 
11.700 	1.1601 	0.20060 
11.800 	1.1703 	0.20060 
11.900 	1.1805 	0.20060 
12.000 	1.1903 	0.20222 
12.100 	1.2002 	0.20222 
12.200 	1.2100 	0.20222 
12.300 	1.2200 	0.20222 
12.400 	1.2304 	0.20384 
12.500 	1.2404 	0.20384 
12.600 	1.2505 	0.20546 
12.700 	1.2603 	0.20384 
12.800 	1.2703 	0.20546 
12.900 	1.2803 	0.20546 
13.000 	1.2904 	0.20546 
13.117 	1.3017 	0.20546 
13.217 	1.3119 	0.20707 
13.333 	1.3237 	0.20869 
13.450 	1.3352 	0.20869 
13.567 	1.3467 	0.20869 
13.683 	1.3587 	0.21031 
13.800 	1.3704 	0.20869 
13.917 	1.3819 	0.21031 
14.033 	1.3935 	0.21193 
14.150 	1.4052 	0.21031 
14.267 	1.4169 	0.21193 
14.383 	1.4285 	0.21193 
14.500 	1.4402 	0.21193 
14.617 	1.4519 	0.21355 
14.733 	1.4636 	0.21355 
14.850 	1.4752 	0.21355 
14.967 	1.4869 	0.21516 
15.083 	1.4986 	0.21678 
15.200 	1.5102 	0.21516 
15.317 	1.5219 	0.21678 
15.433 	1.5336 	0.21678 
15.567 	1.5470 	0.21678 
15.700 	1.5603 	0.21840 
15.833 	1.5735 	0.21840 
15.967 	1.5868 	0.21840 
16.100 	1.6002 	0.22002 
16.233 	1.6134 	0.21840 
16.367 	1.6269 	0.22002 
16.500 	1.6403 	0.22002 
16.633 	1.6537 	0.22163 
16.767 	1.6672 	0.22002 
16.900 	1.6802 	0.22163 
17.033 	1.6936 	0.22325 
17.167 	1.7071 	0.22325 
17.300 	1.7203 	0.22325 
17.450 	1.7351 	0.22325 
17.583 	1.7485 	0.22325 
17.733 	1.7636 	0.22487 
17.883 	1.7788 	0.22487 
18.033 	1.7935 	0.22649 
18.183 	1.8085 	0.22649 
18.333 	1.8232 	0.22649 
18.483 	1.8383 	0.22811 
18.633 	1.8537 	0.22811 
18.783 	1.8686 	0.22811 
18.933 	1.8835 	0.22972 
19.083 	1.8987 	0.22972 
19.233 	1.9134 	0.22972 
19.383 	1.9286 	0.22972 
19.533 	1.9437 	0.23134 
19.700 	1.9602 	0.23134 
19.850 	1.9753 	0.23134 
20.017 	1.9919 	0.23296 
20.183 	2.0084 	0.23296 
20.350 	2.0252 	0.23458 
20.517 	2.0419 	0.23458 
20.683 	2.0583 	0.23458 
20.850 	2.0752 	0.23458 
21.017 	2.0920 	0.23458 
21.183 	2.1084 	0.23619 
21.350 	2.1253 	0.23619 
21.517 	2.1421 	0.23458 
21.700 	2.1603 	0.23458 
21.783 	2.1684 	0.16987 
21.800 	2.1701 	0.022649 
