Tempo(s)	Deformacao(mm)	Forca(N)
1.7000 	0.16097 	0.071182 
1.7167 	0.16248 	0.072800 
1.7333 	0.16418 	0.074418 
1.7500 	0.16588 	0.074418 
1.7667 	0.16740 	0.077653 
1.7833 	0.16910 	0.079271 
1.8000 	0.17080 	0.079271 
1.8167 	0.17250 	0.080889 
1.8333 	0.17421 	0.084124 
1.8500 	0.17591 	0.084124 
1.8667 	0.17742 	0.087360 
1.8833 	0.17912 	0.088978 
1.9000 	0.18064 	0.088978 
1.9167 	0.18234 	0.092213 
1.9333 	0.18385 	0.093831 
1.9500 	0.18556 	0.095449 
1.9667 	0.18726 	0.095449 
1.9833 	0.18896 	0.098684 
2.0000 	0.19085 	0.098684 
2.0167 	0.19236 	0.10030 
2.0333 	0.19407 	0.10354 
2.0500 	0.19577 	0.10516 
2.0667 	0.19747 	0.10677 
2.0833 	0.19917 	0.10677 
2.1000 	0.20088 	0.10839 
2.1167 	0.20258 	0.11001 
2.1333 	0.20428 	0.11324 
2.1500 	0.20598 	0.11486 
2.1667 	0.20769 	0.11486 
2.1833 	0.20939 	0.11648 
2.2000 	0.21090 	0.11810 
2.2167 	0.21260 	0.11972 
2.2333 	0.21412 	0.12133 
2.2500 	0.21582 	0.12133 
2.2667 	0.21752 	0.12457 
2.2833 	0.21903 	0.12619 
2.3000 	0.22074 	0.12780 
2.3167 	0.22244 	0.12780 
2.3333 	0.22414 	0.12942 
2.3500 	0.22584 	0.13104 
2.3833 	0.22906 	0.13589 
2.4167 	0.23227 	0.13589 
2.4333 	0.23398 	0.13913 
2.4500 	0.23568 	0.13913 
2.4667 	0.23738 	0.14075 
2.4833 	0.23908 	0.14236 
2.5000 	0.24079 	0.14398 
2.5167 	0.24249 	0.14398 
2.5500 	0.24570 	0.14722 
2.5833 	0.24911 	0.15045 
2.6167 	0.25251 	0.15369 
2.6333 	0.25441 	0.15531 
2.6667 	0.25762 	0.15692 
2.7000 	0.26065 	0.16016 
2.7333 	0.26386 	0.16178 
2.7667 	0.26727 	0.16340 
2.8000 	0.27067 	0.16663 
2.8333 	0.27408 	0.16987 
2.8667 	0.27729 	0.17148 
2.9000 	0.28051 	0.17310 
2.9333 	0.28410 	0.17472 
2.9667 	0.28732 	0.17796 
3.0000 	0.29072 	0.17957 
3.0333 	0.29394 	0.18281 
3.0667 	0.29734 	0.18281 
3.1000 	0.30075 	0.18604 
3.1333 	0.30415 	0.18766 
3.1667 	0.30756 	0.18928 
3.2000 	0.31077 	0.19090 
3.2333 	0.31418 	0.19252 
3.2667 	0.31739 	0.19575 
3.3000 	0.32080 	0.19575 
3.3333 	0.32401 	0.19737 
3.3667 	0.32723 	0.20060 
3.4000 	0.33082 	0.20060 
3.4333 	0.33404 	0.20384 
3.4667 	0.33744 	0.20384 
3.5000 	0.34066 	0.20546 
3.5333 	0.34406 	0.20707 
3.5667 	0.34747 	0.20869 
3.6000 	0.35087 	0.20869 
3.6333 	0.35409 	0.21031 
3.6667 	0.35730 	0.21193 
3.7000 	0.36071 	0.21355 
3.7333 	0.36411 	0.21355 
3.7667 	0.36752 	0.21355 
3.8000 	0.37054 	0.21516 
3.8333 	0.37395 	0.21678 
3.8667 	0.37716 	0.21678 
3.9000 	0.38057 	0.21840 
3.9333 	0.38397 	0.21840 
3.9667 	0.38738 	0.22002 
4.0000 	0.39078 	0.22163 
4.0333 	0.39419 	0.22163 
4.0667 	0.39759 	0.22163 
4.1000 	0.40081 	0.22487 
4.1333 	0.40421 	0.22487 
4.1667 	0.40743 	0.22487 
4.2000 	0.41083 	0.22487 
4.2333 	0.41424 	0.22649 
4.2833 	0.41897 	0.22649 
4.3167 	0.42218 	0.22649 
4.3500 	0.42559 	0.22811 
4.3833 	0.42899 	0.22811 
4.4167 	0.43221 	0.22972 
4.4500 	0.43561 	0.22972 
4.4833 	0.43901 	0.23134 
4.5167 	0.44242 	0.23134 
4.5500 	0.44582 	0.23134 
4.6000 	0.45055 	0.23134 
4.6333 	0.45396 	0.23296 
4.6667 	0.45736 	0.23296 
4.7000 	0.46077 	0.23458 
4.7500 	0.46550 	0.23296 
4.8000 	0.47060 	0.23458 
4.8500 	0.47571 	0.23619 
4.9000 	0.48063 	0.23619 
4.9500 	0.48573 	0.23619 
5.0000 	0.49084 	0.23781 
5.0500 	0.49576 	0.23781 
5.1000 	0.50068 	0.23781 
5.1500 	0.50578 	0.23943 
5.2000 	0.51070 	0.23943 
5.2500 	0.51562 	0.24105 
5.3000 	0.52073 	0.24105 
5.3500 	0.52583 	0.24105 
5.4000 	0.53075 	0.24267 
5.4500 	0.53586 	0.24105 
5.5000 	0.54097 	0.24428 
5.5500 	0.54588 	0.24428 
5.6000 	0.55099 	0.24428 
5.6500 	0.55591 	0.24428 
5.7000 	0.56064 	0.24590 
5.7500 	0.56556 	0.24590 
5.8000 	0.57047 	0.24590 
5.8500 	0.57539 	0.24590 
5.9000 	0.58050 	0.24590 
5.9500 	0.58579 	0.24752 
6.0000 	0.59052 	0.24752 
6.0500 	0.59563 	0.24752 
6.1000 	0.60093 	0.24752 
6.1500 	0.60584 	0.24914 
6.2000 	0.61076 	0.24914 
6.2500 	0.61568 	0.24914 
6.3000 	0.62060 	0.25075 
6.3500 	0.62552 	0.25075 
6.4000 	0.63062 	0.25075 
6.4500 	0.63573 	0.25075 
6.5167 	0.64216 	0.25075 
6.5667 	0.64727 	0.25237 
6.6167 	0.65219 	0.25237 
6.6667 	0.65710 	0.25237 
6.7167 	0.66221 	0.25237 
6.7833 	0.66883 	0.25237 
6.8500 	0.67564 	0.25237 
6.9000 	0.68094 	0.25399 
6.9667 	0.68756 	0.25399 
7.0333 	0.69437 	0.25561 
7.1000 	0.70080 	0.25561 
7.1667 	0.70723 	0.25561 
7.2333 	0.71404 	0.25561 
7.3000 	0.72066 	0.25561 
7.3667 	0.72747 	0.25723 
7.4333 	0.73409 	0.25723 
7.5000 	0.74090 	0.25723 
7.5667 	0.74752 	0.25723 
7.6333 	0.75414 	0.25884 
7.7000 	0.76076 	0.25884 
7.7667 	0.76719 	0.26046 
7.8333 	0.77419 	0.26046 
7.9000 	0.78062 	0.26046 
7.9667 	0.78743 	0.26046 
8.0333 	0.79405 	0.26046 
8.1000 	0.80048 	0.26046 
8.1667 	0.80748 	0.26208 
8.2333 	0.81391 	0.26208 
8.3000 	0.82072 	0.26208 
8.3667 	0.82734 	0.26208 
8.4333 	0.83396 	0.26208 
8.5000 	0.84077 	0.26370 
8.5667 	0.84720 	0.26370 
8.6333 	0.85420 	0.26531 
8.7167 	0.86233 	0.26531 
8.7833 	0.86914 	0.26531 
8.8667 	0.87727 	0.26531 
8.9333 	0.88408 	0.26531 
9.0167 	0.89222 	0.26693 
9.0833 	0.89903 	0.26693 
9.1667 	0.90735 	0.26693 
9.2500 	0.91567 	0.26693 
9.3333 	0.92399 	0.26855 
9.4167 	0.93250 	0.26693 
9.5000 	0.94064 	0.26855 
9.5833 	0.94915 	0.26855 
9.6667 	0.95747 	0.26855 
9.7500 	0.96579 	0.26855 
9.8333 	0.97393 	0.27179 
9.9167 	0.98244 	0.27017 
10.000 	0.99057 	0.27179 
10.083 	0.99909 	0.27179 
10.167 	1.0074 	0.27179 
10.250 	1.0159 	0.27340 
10.333 	1.0241 	0.27340 
10.417 	1.0322 	0.27340 
10.500 	1.0407 	0.27340 
10.583 	1.0488 	0.27340 
10.667 	1.0573 	0.27340 
10.750 	1.0657 	0.27502 
10.833 	1.0740 	0.27502 
10.933 	1.0838 	0.27502 
11.017 	1.0923 	0.27664 
11.117 	1.1024 	0.27664 
11.200 	1.1109 	0.27664 
11.300 	1.1209 	0.27826 
11.400 	1.1307 	0.27826 
11.500 	1.1408 	0.27987 
11.600 	1.1508 	0.27987 
11.700 	1.1608 	0.27987 
11.800 	1.1708 	0.27987 
11.900 	1.1807 	0.27987 
12.000 	1.1903 	0.27987 
12.100 	1.2007 	0.27826 
12.200 	1.2107 	0.27987 
12.300 	1.2208 	0.27987 
12.383 	1.2291 	0.22325 
12.400 	1.2308 	0.042062 
