Tempo(s)	Deformacao(mm)	Forca(N)
0.016667 	0.00000 	0.00000 
0.083333 	0.0011349 	0.00000 
0.10000 	0.0022698 	0.00000 
0.11667 	0.0037830 	0.00000 
0.13333 	0.0054853 	0.00000 
0.15000 	0.0071877 	0.00000 
0.16667 	0.0085117 	0.00000 
0.18333 	0.0096466 	0.00000 
0.20000 	0.011160 	0.00000 
0.21667 	0.012673 	0.00000 
0.23333 	0.014186 	0.00000 
0.25000 	0.015699 	0.00000 
0.26667 	0.017213 	0.00000 
0.28333 	0.018915 	0.00000 
0.30000 	0.020617 	0.00000 
0.31667 	0.022509 	0.00000 
0.33333 	0.024589 	0.00000 
0.35000 	0.026481 	0.00000 
0.36667 	0.028183 	-0.0016194 
0.38333 	0.029886 	0.00000 
0.40000 	0.031588 	0.00000 
0.41667 	0.033101 	0.00000 
0.43333 	0.034803 	0.00000 
0.45000 	0.036506 	0.00000 
0.46667 	0.038208 	0.00000 
0.48333 	0.039910 	0.00000 
0.50000 	0.041613 	0.00000 
0.51667 	0.043315 	0.00000 
0.53333 	0.045017 	0.00000 
0.55000 	0.046720 	0.00000 
0.56667 	0.048422 	0.00000 
0.58333 	0.049935 	0.00000 
0.60000 	0.051638 	0.00000 
0.61667 	0.053340 	0.00000 
0.63333 	0.055042 	0.00000 
0.65000 	0.056745 	0.00000 
0.66667 	0.058447 	0.00000 
0.68333 	0.060149 	0.00000 
0.70000 	0.061852 	0.0016178 
0.71667 	0.063554 	0.00000 
0.73333 	0.065067 	0.00000 
0.75000 	0.066770 	0.00000 
0.76667 	0.068283 	0.00000 
0.78333 	0.069985 	0.00000 
0.80000 	0.071687 	0.00000 
0.81667 	0.073390 	0.00000 
0.83333 	0.075092 	0.00000 
0.85000 	0.076794 	0.00000 
0.86667 	0.078308 	0.00000 
0.88333 	0.080010 	0.00000 
0.90000 	0.081523 	0.00000 
0.91667 	0.083226 	-0.0016194 
0.93333 	0.084739 	0.00000 
0.95000 	0.086441 	0.00000 
0.96667 	0.088143 	0.00000 
0.98333 	0.090035 	0.00000 
1.0000 	0.091737 	0.00000 
1.0167 	0.093440 	0.00000 
1.0333 	0.094953 	0.00000 
1.0500 	0.096655 	0.00000 
1.0667 	0.098168 	0.00000 
1.0833 	0.099682 	0.00000 
1.1000 	0.10138 	0.00000 
1.1167 	0.10309 	0.00000 
1.1333 	0.10479 	0.00000 
1.1500 	0.10649 	0.00000 
1.1667 	0.10819 	0.00000 
1.1833 	0.10971 	0.00000 
1.2000 	0.11141 	0.00000 
1.2167 	0.11292 	0.00000 
1.2333 	0.11462 	0.00000 
1.2500 	0.11614 	0.00000 
1.2667 	0.11784 	0.00000 
1.2833 	0.11954 	0.00000 
1.3000 	0.12124 	0.00000 
1.3167 	0.12295 	0.00000 
1.3333 	0.12465 	0.00000 
1.3500 	0.12635 	0.00000 
1.3667 	0.12786 	0.00000 
1.3833 	0.12957 	0.00000 
1.4000 	0.13127 	0.00000 
1.4167 	0.13297 	0.00000 
1.4333 	0.13467 	0.00000 
1.4500 	0.13657 	0.00000 
1.4667 	0.13846 	0.00000 
1.4833 	0.14016 	0.00000 
1.5000 	0.14186 	0.00000 
1.5167 	0.14356 	0.00000 
1.5333 	0.14508 	0.0016178 
1.5500 	0.14678 	0.00000 
1.5667 	0.14848 	0.00000 
1.5833 	0.15018 	0.00000 
1.6000 	0.15189 	0.00000 
1.6167 	0.15359 	0.00000 
1.6333 	0.15510 	0.00000 
1.6500 	0.15680 	0.00000 
1.6667 	0.15851 	0.00000 
1.6833 	0.16002 	0.00000 
1.7000 	0.16153 	0.00000 
1.7167 	0.16305 	0.00000 
1.7333 	0.16475 	-0.0016194 
1.7500 	0.16645 	0.00000 
1.7667 	0.16815 	0.00000 
1.7833 	0.16986 	0.00000 
1.8000 	0.17156 	0.00000 
1.8167 	0.17326 	0.00000 
1.8333 	0.17496 	0.00000 
1.8500 	0.17648 	0.00000 
1.8667 	0.17818 	0.00000 
1.8833 	0.17969 	0.00000 
1.9000 	0.18139 	0.00000 
1.9167 	0.18310 	0.00000 
1.9333 	0.18499 	0.00000 
1.9500 	0.18669 	0.00000 
1.9667 	0.18839 	0.00000 
1.9833 	0.18991 	0.00000 
2.0000 	0.19161 	0.00000 
2.0167 	0.19312 	0.00000 
2.0333 	0.19482 	0.00000 
2.0500 	0.19653 	0.00000 
2.0667 	0.19823 	0.00000 
2.0833 	0.19993 	0.00000 
2.1000 	0.20182 	0.00000 
2.1167 	0.20334 	0.00000 
2.1333 	0.20504 	0.00000 
2.1500 	0.20674 	0.00000 
2.1667 	0.20825 	0.00000 
2.1833 	0.20996 	0.00000 
2.2000 	0.21166 	0.00000 
2.2167 	0.21336 	0.00000 
2.2333 	0.21506 	0.00000 
2.2500 	0.21676 	0.00000 
2.2667 	0.21847 	0.00000 
2.3000 	0.22168 	0.00000 
2.3333 	0.22490 	-0.0016194 
2.3500 	0.22660 	0.00000 
2.3667 	0.22830 	0.00000 
2.3833 	0.23001 	0.00000 
2.4000 	0.23171 	0.00000 
2.4167 	0.23341 	0.00000 
2.4333 	0.23511 	0.00000 
2.4667 	0.23833 	0.00000 
2.5000 	0.24154 	0.00000 
2.5167 	0.24325 	0.00000 
2.5500 	0.24665 	0.00000 
2.5833 	0.25005 	0.00000 
2.6167 	0.25327 	0.00000 
2.6500 	0.25649 	0.00000 
2.6833 	0.25970 	0.00000 
2.7167 	0.26311 	0.00000 
2.7500 	0.26651 	0.00000 
2.7833 	0.26992 	0.00000 
2.8167 	0.27313 	0.00000 
2.8500 	0.27654 	0.00000 
2.8833 	0.27994 	0.00000 
2.9167 	0.28335 	0.00000 
2.9500 	0.28656 	0.00000 
2.9833 	0.28978 	0.00000 
3.0167 	0.29318 	0.00000 
3.0500 	0.29659 	0.00000 
3.0833 	0.29999 	0.00000 
3.1167 	0.30321 	0.00000 
3.1500 	0.30642 	0.00000 
3.1833 	0.30983 	0.0016178 
3.2167 	0.31342 	0.0016178 
3.2500 	0.31664 	0.00000 
3.2833 	0.31985 	0.00000 
3.3167 	0.32326 	0.00000 
3.3500 	0.32666 	0.00000 
3.3833 	0.33007 	0.00000 
3.4167 	0.33328 	0.00000 
3.4500 	0.33631 	0.0016178 
3.4833 	0.33990 	0.00000 
3.5167 	0.34331 	0.0016178 
3.5500 	0.34652 	0.00000 
3.5833 	0.34974 	0.00000 
3.6167 	0.35314 	0.00000 
3.6500 	0.35655 	0.0016178 
3.6833 	0.35995 	0.00000 
3.7167 	0.36317 	0.00000 
3.7500 	0.36638 	0.0016178 
3.7833 	0.36979 	0.0016178 
3.8167 	0.37319 	0.00000 
3.8500 	0.37660 	0.0016178 
3.8833 	0.37981 	0.0016178 
3.9167 	0.38303 	0.00000 
3.9500 	0.38643 	0.0016178 
3.9833 	0.38984 	0.0016178 
4.0167 	0.39324 	0.0016178 
4.0500 	0.39646 	0.0032355 
4.0833 	0.39967 	0.0032355 
4.1167 	0.40308 	0.0032355 
4.1500 	0.40648 	0.0032355 
4.1833 	0.40989 	0.0048533 
4.2167 	0.41329 	0.0064711 
4.2500 	0.41670 	0.0080889 
4.2833 	0.41991 	0.0097066 
4.3167 	0.42332 	0.012942 
4.3500 	0.42653 	0.016178 
4.3833 	0.42975 	0.019413 
4.4167 	0.43315 	0.022649 
4.4500 	0.43656 	0.027502 
4.4833 	0.43996 	0.030738 
4.5333 	0.44488 	0.035591 
4.5833 	0.44980 	0.042062 
4.6167 	0.45320 	0.045298 
4.6500 	0.45661 	0.050151 
4.7000 	0.46133 	0.055004 
4.7500 	0.46663 	0.061475 
4.8000 	0.47174 	0.067946 
4.8500 	0.47666 	0.072800 
4.9000 	0.48157 	0.079271 
4.9500 	0.48649 	0.084124 
5.0000 	0.49141 	0.088978 
5.0500 	0.49633 	0.093831 
5.1000 	0.50162 	0.10030 
5.1500 	0.50635 	0.10516 
5.2000 	0.51146 	0.11001 
5.2500 	0.51657 	0.11486 
5.3000 	0.52148 	0.11972 
