Tempo(s)	Deformacao(mm)	Forca(N)
1.6333 	0.15397 	0.011324 
1.6500 	0.15567 	0.012942 
1.6667 	0.15737 	0.016178 
1.6833 	0.15926 	0.016178 
1.7000 	0.16097 	0.017796 
1.7167 	0.16248 	0.019413 
1.7333 	0.16418 	0.019413 
1.7500 	0.16588 	0.022649 
1.7667 	0.16740 	0.024267 
1.7833 	0.16910 	0.025884 
1.8000 	0.17080 	0.027502 
1.8167 	0.17250 	0.029120 
1.8333 	0.17421 	0.032355 
1.8500 	0.17591 	0.033973 
1.8667 	0.17742 	0.035591 
1.8833 	0.17912 	0.037209 
1.9000 	0.18064 	0.038827 
1.9167 	0.18215 	0.040444 
1.9333 	0.18385 	0.042062 
1.9500 	0.18537 	0.045298 
1.9667 	0.18707 	0.046915 
1.9833 	0.18896 	0.048533 
2.0000 	0.19066 	0.050151 
2.0167 	0.19218 	0.051769 
2.0333 	0.19388 	0.055004 
2.0500 	0.19558 	0.056622 
2.0667 	0.19709 	0.058240 
2.0833 	0.19880 	0.059858 
2.1000 	0.20050 	0.061475 
2.1167 	0.20220 	0.064711 
2.1333 	0.20390 	0.066329 
2.1500 	0.20579 	0.069564 
2.1667 	0.20750 	0.071182 
2.1833 	0.20901 	0.072800 
2.2000 	0.21071 	0.076035 
2.2167 	0.21223 	0.077653 
2.2333 	0.21393 	0.077653 
2.2500 	0.21544 	0.080889 
2.2667 	0.21714 	0.082506 
2.2833 	0.21885 	0.084124 
2.3000 	0.22074 	0.085742 
2.3333 	0.22395 	0.090595 
2.3500 	0.22565 	0.092213 
2.3833 	0.22887 	0.095449 
2.4167 	0.23209 	0.098684 
2.4500 	0.23549 	0.10192 
2.4667 	0.23719 	0.10516 
2.4833 	0.23890 	0.10677 
2.5000 	0.24060 	0.10839 
2.5167 	0.24230 	0.11001 
2.5500 	0.24552 	0.11324 
2.5833 	0.24892 	0.11648 
2.6167 	0.25232 	0.12133 
2.6500 	0.25592 	0.12457 
2.6833 	0.25913 	0.12780 
2.7167 	0.26235 	0.12942 
2.7500 	0.26575 	0.13428 
2.7833 	0.26916 	0.13751 
2.8167 	0.27237 	0.14075 
2.8500 	0.27559 	0.14398 
2.8833 	0.27899 	0.14560 
2.9167 	0.28240 	0.15045 
2.9500 	0.28580 	0.15369 
2.9833 	0.28902 	0.15692 
3.0167 	0.29224 	0.15854 
3.0500 	0.29564 	0.16178 
3.0833 	0.29904 	0.16501 
3.1167 	0.30245 	0.16825 
3.1500 	0.30585 	0.17148 
3.1833 	0.30926 	0.17310 
3.2167 	0.31247 	0.17634 
3.2500 	0.31588 	0.17957 
3.2833 	0.31909 	0.18119 
3.3167 	0.32231 	0.18443 
3.3500 	0.32553 	0.18604 
3.3833 	0.32874 	0.18766 
3.4167 	0.33215 	0.19090 
3.4500 	0.33536 	0.19252 
3.4833 	0.33877 	0.19413 
3.5167 	0.34217 	0.19575 
3.5500 	0.34558 	0.19899 
3.5833 	0.34898 	0.20060 
3.6167 	0.35238 	0.20384 
3.6500 	0.35560 	0.20384 
3.6833 	0.35900 	0.20546 
3.7167 	0.36241 	0.20707 
3.7500 	0.36581 	0.21031 
3.7833 	0.36922 	0.21031 
3.8167 	0.37243 	0.21355 
3.8500 	0.37565 	0.21516 
3.8833 	0.37905 	0.21678 
3.9167 	0.38246 	0.21840 
3.9500 	0.38567 	0.22002 
3.9833 	0.38889 	0.22002 
4.0167 	0.39230 	0.22163 
4.0500 	0.39570 	0.22325 
4.0833 	0.39910 	0.22487 
4.1167 	0.40232 	0.22649 
4.1500 	0.40554 	0.22649 
4.1833 	0.40875 	0.22811 
4.2167 	0.41216 	0.22811 
4.2500 	0.41537 	0.22972 
4.2833 	0.41859 	0.22972 
4.3167 	0.42199 	0.23134 
4.3500 	0.42540 	0.23296 
4.3833 	0.42880 	0.23296 
4.4167 	0.43202 	0.23458 
4.4500 	0.43523 	0.23458 
4.4833 	0.43883 	0.23458 
4.5167 	0.44242 	0.23619 
4.5500 	0.44582 	0.23781 
4.5833 	0.44923 	0.23781 
4.6333 	0.45415 	0.23943 
4.6667 	0.45755 	0.23943 
4.7000 	0.46096 	0.24105 
4.7500 	0.46568 	0.24267 
4.8000 	0.47060 	0.24267 
4.8500 	0.47552 	0.24267 
4.9000 	0.48063 	0.24428 
4.9500 	0.48555 	0.24590 
5.0000 	0.49065 	0.24590 
5.0500 	0.49557 	0.24590 
5.1000 	0.50049 	0.24752 
5.1500 	0.50578 	0.24914 
5.2000 	0.51070 	0.24914 
5.2500 	0.51562 	0.25075 
5.3000 	0.52073 	0.24914 
5.3500 	0.52565 	0.25237 
5.4000 	0.53056 	0.25237 
5.4500 	0.53567 	0.25237 
5.5000 	0.54078 	0.25399 
5.5500 	0.54569 	0.25399 
5.6000 	0.55061 	0.25399 
5.6500 	0.55572 	0.25399 
5.7000 	0.56045 	0.25399 
5.7500 	0.56556 	0.25561 
5.8000 	0.57066 	0.25561 
5.8500 	0.57558 	0.25723 
5.9000 	0.58050 	0.25723 
5.9500 	0.58579 	0.25723 
6.0000 	0.59071 	0.25884 
6.0500 	0.59544 	0.25884 
6.1000 	0.60074 	0.25884 
6.1500 	0.60566 	0.25884 
6.2000 	0.61057 	0.26046 
6.2500 	0.61568 	0.26046 
6.3000 	0.62079 	0.26208 
6.3500 	0.62552 	0.26208 
6.4000 	0.63062 	0.26208 
6.4500 	0.63573 	0.26208 
6.5167 	0.64216 	0.26208 
6.5667 	0.64727 	0.26370 
6.6167 	0.65219 	0.26208 
6.6667 	0.65710 	0.26370 
6.7167 	0.66221 	0.26370 
6.7667 	0.66732 	0.26531 
6.8333 	0.67394 	0.26531 
6.8833 	0.67904 	0.26531 
6.9500 	0.68548 	0.26693 
7.0167 	0.69229 	0.26693 
7.0833 	0.69891 	0.26693 
7.1500 	0.70553 	0.26855 
7.2167 	0.71234 	0.26855 
7.2833 	0.71896 	0.26855 
7.3500 	0.72576 	0.26855 
7.4167 	0.73238 	0.27017 
7.4833 	0.73901 	0.27017 
7.5500 	0.74563 	0.27179 
7.6167 	0.75225 	0.27179 
7.6833 	0.75887 	0.27179 
7.7500 	0.76549 	0.27179 
7.8167 	0.77230 	0.27340 
7.8833 	0.77910 	0.27340 
7.9500 	0.78554 	0.27340 
8.0167 	0.79235 	0.27340 
8.0833 	0.79878 	0.27340 
8.1500 	0.80559 	0.27502 
8.2167 	0.81221 	0.27340 
8.2833 	0.81902 	0.27502 
8.3500 	0.82564 	0.27502 
8.4167 	0.83226 	0.27502 
8.4833 	0.83888 	0.27664 
8.5500 	0.84531 	0.27664 
8.6167 	0.85212 	0.27664 
8.6833 	0.85893 	0.27664 
8.7500 	0.86555 	0.27826 
8.8167 	0.87254 	0.27826 
8.9000 	0.88068 	0.27987 
8.9667 	0.88749 	0.27987 
9.0500 	0.89562 	0.27987 
9.1167 	0.90243 	0.27987 
9.2000 	0.91056 	0.28149 
9.2833 	0.91908 	0.28149 
9.3667 	0.92721 	0.28149 
9.4500 	0.93572 	0.28311 
9.5333 	0.94385 	0.28311 
9.6167 	0.95218 	0.28311 
9.7000 	0.96050 	0.28311 
9.7833 	0.96882 	0.28311 
9.8667 	0.97733 	0.28311 
9.9500 	0.98566 	0.28473 
10.033 	0.99398 	0.28473 
10.117 	1.0023 	0.28473 
10.200 	1.0108 	0.28635 
10.283 	1.0189 	0.28635 
10.367 	1.0273 	0.28635 
10.450 	1.0352 	0.28796 
10.533 	1.0437 	0.28635 
10.617 	1.0520 	0.28796 
10.700 	1.0607 	0.28958 
10.783 	1.0693 	0.28796 
10.867 	1.0776 	0.28958 
10.967 	1.0872 	0.29120 
11.050 	1.0956 	0.29120 
11.133 	1.1041 	0.28958 
11.233 	1.1139 	0.29120 
11.333 	1.1241 	0.29282 
11.433 	1.1338 	0.29120 
11.533 	1.1438 	0.29282 
11.633 	1.1542 	0.29282 
11.733 	1.1640 	0.29443 
11.833 	1.1739 	0.29443 
11.933 	1.1841 	0.29443 
12.033 	1.1939 	0.29443 
12.133 	1.2041 	0.29443 
12.233 	1.2140 	0.29605 
12.333 	1.2238 	0.29605 
12.433 	1.2340 	0.29767 
12.533 	1.2438 	0.29767 
12.633 	1.2539 	0.29767 
12.733 	1.2641 	0.29767 
12.833 	1.2739 	0.29929 
12.933 	1.2839 	0.29929 
13.033 	1.2940 	0.29929 
13.150 	1.3055 	0.29929 
13.250 	1.3155 	0.30091 
13.350 	1.3257 	0.30091 
13.467 	1.3371 	0.30091 
13.583 	1.3490 	0.30252 
13.700 	1.3607 	0.30252 
13.817 	1.3723 	0.30252 
13.933 	1.3838 	0.30252 
14.050 	1.3955 	0.30414 
14.167 	1.4073 	0.30414 
14.283 	1.4190 	0.30576 
14.400 	1.4305 	0.30576 
14.517 	1.4423 	0.30576 
14.633 	1.4540 	0.30576 
14.750 	1.4655 	0.30576 
14.867 	1.4773 	0.30738 
14.983 	1.4892 	0.30738 
15.100 	1.5007 	0.30738 
15.217 	1.5122 	0.30738 
15.333 	1.5240 	0.30899 
15.450 	1.5357 	0.30899 
15.583 	1.5489 	0.30899 
15.717 	1.5620 	0.30899 
15.850 	1.5754 	0.30899 
15.983 	1.5889 	0.30899 
16.100 	1.6008 	0.29282 
16.117 	1.6025 	0.11486 
