Tempo(s)	Deformacao(mm)	Forca(N)
0.016667 	0.00000 	-0.0016194 
0.10000 	0.0017023 	0.00000 
0.11667 	0.0032155 	0.00000 
0.13333 	0.0049179 	0.00000 
0.15000 	0.0064311 	-0.0016194 
0.16667 	0.0075660 	0.00000 
0.18333 	0.0088900 	0.00000 
0.20000 	0.010214 	0.00000 
0.21667 	0.011916 	0.00000 
0.23333 	0.013430 	0.00000 
0.25000 	0.014943 	0.00000 
0.26667 	0.016456 	0.00000 
0.28333 	0.017969 	0.00000 
0.30000 	0.019861 	0.00000 
0.31667 	0.021941 	0.00000 
0.33333 	0.023833 	0.0016178 
0.35000 	0.025724 	0.00000 
0.36667 	0.027616 	0.00000 
0.38333 	0.029129 	0.00000 
0.40000 	0.030831 	0.00000 
0.41667 	0.032534 	0.00000 
0.43333 	0.034047 	0.00000 
0.45000 	0.035749 	0.00000 
0.46667 	0.037452 	0.00000 
0.48333 	0.039154 	0.00000 
0.50000 	0.040856 	0.00000 
0.51667 	0.042559 	0.00000 
0.53333 	0.044261 	-0.0016194 
0.55000 	0.045774 	-0.0016194 
0.56667 	0.047476 	0.00000 
0.58333 	0.048990 	0.00000 
0.60000 	0.050503 	0.00000 
0.61667 	0.052205 	0.00000 
0.63333 	0.053907 	-0.0016194 
0.65000 	0.055610 	0.00000 
0.66667 	0.057312 	0.00000 
0.68333 	0.059014 	0.00000 
0.70000 	0.060717 	0.00000 
0.71667 	0.062419 	0.00000 
0.73333 	0.063932 	0.00000 
0.75000 	0.065635 	0.00000 
0.76667 	0.067337 	0.00000 
0.78333 	0.069039 	0.00000 
0.80000 	0.070742 	0.00000 
0.81667 	0.072444 	0.00000 
0.83333 	0.074336 	0.00000 
0.85000 	0.076038 	0.00000 
0.86667 	0.077551 	0.00000 
0.88333 	0.079253 	0.00000 
0.90000 	0.080767 	0.00000 
0.91667 	0.082469 	0.00000 
0.93333 	0.084171 	0.00000 
0.95000 	0.085874 	0.00000 
0.96667 	0.087576 	0.00000 
0.98333 	0.089278 	0.00000 
1.0000 	0.090792 	0.00000 
1.0167 	0.092494 	0.0016178 
1.0333 	0.094007 	0.00000 
1.0500 	0.095709 	0.00000 
1.0667 	0.097223 	0.00000 
1.0833 	0.098925 	0.00000 
1.1000 	0.10044 	0.00000 
1.1167 	0.10214 	0.00000 
1.1333 	0.10384 	0.00000 
1.1500 	0.10555 	0.00000 
1.1667 	0.10725 	0.00000 
1.1833 	0.10895 	0.00000 
1.2000 	0.11065 	0.00000 
1.2167 	0.11235 	0.00000 
1.2333 	0.11387 	0.00000 
1.2500 	0.11557 	-0.0016194 
1.2667 	0.11727 	0.00000 
1.2833 	0.11897 	0.0016178 
1.3000 	0.12087 	0.00000 
1.3167 	0.12238 	0.00000 
1.3333 	0.12408 	0.00000 
1.3500 	0.12578 	0.0016178 
1.3667 	0.12749 	0.00000 
1.3833 	0.12900 	0.00000 
1.4000 	0.13051 	0.00000 
1.4167 	0.13222 	0.0016178 
1.4333 	0.13392 	0.00000 
1.4500 	0.13562 	0.00000 
1.4667 	0.13732 	0.00000 
1.4833 	0.13902 	0.00000 
1.5000 	0.14073 	0.00000 
1.5167 	0.14224 	0.00000 
1.5333 	0.14394 	0.0016178 
1.5500 	0.14546 	0.00000 
1.5667 	0.14716 	0.00000 
1.5833 	0.14886 	0.0016178 
1.6000 	0.15056 	0.0016178 
1.6167 	0.15226 	0.00000 
1.6333 	0.15397 	0.00000 
1.6500 	0.15567 	0.00000 
1.6667 	0.15737 	0.0016178 
1.6833 	0.15889 	0.0016178 
1.7000 	0.16059 	0.0016178 
1.7167 	0.16229 	0.0016178 
1.7333 	0.16399 	0.0032355 
1.7500 	0.16569 	0.0016178 
1.7667 	0.16740 	0.0032355 
1.7833 	0.16929 	0.0032355 
1.8000 	0.17080 	0.0032355 
1.8167 	0.17250 	0.0032355 
1.8333 	0.17421 	0.0048533 
1.8500 	0.17572 	0.0048533 
1.8667 	0.17742 	0.0064711 
1.8833 	0.17912 	0.0064711 
1.9000 	0.18083 	0.0080889 
1.9167 	0.18253 	0.0097066 
1.9333 	0.18423 	0.011324 
1.9500 	0.18593 	0.011324 
1.9667 	0.18745 	0.012942 
1.9833 	0.18915 	0.014560 
2.0000 	0.19066 	0.016178 
2.0167 	0.19236 	0.017796 
2.0333 	0.19388 	0.019413 
2.0500 	0.19558 	0.022649 
2.0667 	0.19728 	0.025884 
2.0833 	0.19917 	0.025884 
2.1000 	0.20069 	0.029120 
2.1167 	0.20239 	0.030738 
2.1333 	0.20409 	0.033973 
2.1500 	0.20579 	0.035591 
2.1667 	0.20731 	0.038827 
2.1833 	0.20901 	0.040444 
2.2000 	0.21071 	0.042062 
2.2167 	0.21241 	0.045298 
2.2333 	0.21412 	0.046915 
2.2500 	0.21601 	0.050151 
2.2667 	0.21752 	0.051769 
2.2833 	0.21922 	0.055004 
2.3000 	0.22093 	0.056622 
2.3167 	0.22263 	0.059858 
2.3500 	0.22584 	0.064711 
2.3667 	0.22755 	0.067946 
2.3833 	0.22925 	0.069564 
2.4000 	0.23095 	0.072800 
2.4333 	0.23417 	0.076035 
2.4667 	0.23738 	0.080889 
2.5000 	0.24041 	0.084124 
2.5167 	0.24211 	0.084124 
2.5500 	0.24552 	0.088978 
2.5833 	0.24892 	0.092213 
2.6167 	0.25214 	0.095449 
2.6500 	0.25535 	0.10030 
2.6833 	0.25876 	0.10354 
2.7167 	0.26235 	0.10677 
2.7500 	0.26575 	0.11001 
2.7833 	0.26897 	0.11324 
2.8167 	0.27237 	0.11648 
2.8500 	0.27578 	0.11810 
2.8833 	0.27918 	0.11972 
2.9167 	0.28259 	0.12133 
2.9500 	0.28580 	0.12295 
2.9833 	0.28902 	0.12133 
3.0167 	0.29242 	0.12295 
3.0500 	0.29583 	0.12457 
3.0833 	0.29904 	0.12619 
3.1167 	0.30226 	0.12780 
3.1500 	0.30566 	0.12942 
3.1833 	0.30907 	0.13104 
3.2167 	0.31247 	0.13266 
3.2500 	0.31569 	0.13428 
3.2833 	0.31891 	0.13751 
3.3167 	0.32212 	0.13751 
3.3500 	0.32553 	0.13751 
3.3833 	0.32893 	0.13751 
3.4167 	0.33215 	0.13589 
3.4500 	0.33536 	0.13589 
3.4833 	0.33877 	0.13589 
3.5167 	0.34217 	0.13266 
3.5500 	0.34558 	0.13104 
3.5833 	0.34879 	0.13104 
3.6167 	0.35220 	0.13104 
3.6500 	0.35560 	0.13266 
3.6833 	0.35919 	0.13428 
3.7167 	0.36260 	0.13589 
3.7500 	0.36581 	0.13751 
3.7833 	0.36922 	0.13751 
3.8167 	0.37262 	0.13751 
3.8500 	0.37603 	0.13913 
3.8833 	0.37905 	0.14236 
3.9167 	0.38227 	0.14236 
3.9500 	0.38567 	0.14398 
3.9833 	0.38908 	0.14560 
4.0167 	0.39248 	0.14722 
4.0500 	0.39570 	0.14722 
4.0833 	0.39892 	0.14884 
4.1167 	0.40232 	0.15045 
4.1500 	0.40572 	0.15207 
4.1833 	0.40913 	0.15207 
4.2167 	0.41234 	0.15369 
4.2500 	0.41556 	0.15531 
4.2833 	0.41897 	0.15692 
4.3167 	0.42237 	0.15854 
4.3500 	0.42577 	0.15854 
4.3833 	0.42899 	0.16016 
4.4167 	0.43221 	0.16178 
4.4500 	0.43580 	0.16178 
4.5000 	0.44072 	0.16501 
4.5500 	0.44564 	0.16663 
4.5833 	0.44904 	0.16825 
4.6167 	0.45244 	0.16825 
4.6500 	0.45585 	0.16987 
4.7000 	0.46058 	0.16987 
4.7500 	0.46568 	0.17148 
4.8000 	0.47079 	0.17310 
4.8500 	0.47552 	0.17310 
4.9000 	0.48063 	0.17310 
4.9500 	0.48573 	0.17472 
5.0000 	0.49065 	0.17634 
5.0500 	0.49557 	0.17796 
5.1000 	0.50068 	0.17957 
5.1500 	0.50560 	0.18119 
5.2000 	0.51051 	0.18281 
5.2500 	0.51581 	0.18443 
5.3000 	0.52073 	0.18604 
5.3500 	0.52565 	0.18766 
5.4000 	0.53075 	0.18928 
5.4500 	0.53567 	0.19090 
5.5000 	0.54059 	0.19252 
5.5500 	0.54569 	0.19575 
5.6000 	0.55080 	0.19737 
5.6500 	0.55553 	0.19737 
5.7000 	0.56064 	0.19899 
5.7500 	0.56574 	0.20222 
5.8000 	0.57047 	0.20222 
5.8500 	0.57558 	0.20384 
5.9000 	0.58069 	0.20546 
5.9500 	0.58561 	0.20869 
6.0000 	0.59052 	0.21193 
6.0500 	0.59582 	0.21355 
6.1000 	0.60055 	0.21516 
6.1500 	0.60566 	0.21678 
6.2000 	0.61076 	0.21840 
6.2500 	0.61568 	0.22163 
6.3000 	0.62060 	0.22325 
6.3500 	0.62570 	0.22487 
6.4000 	0.63081 	0.22811 
6.4500 	0.63573 	0.22972 
6.5000 	0.64084 	0.23134 
6.5500 	0.64575 	0.23296 
6.6000 	0.65067 	0.23458 
6.6500 	0.65578 	0.23458 
6.7000 	0.66089 	0.23619 
6.7667 	0.66732 	0.23943 
6.8167 	0.67242 	0.23943 
6.8833 	0.67904 	0.24105 
6.9500 	0.68567 	0.24428 
7.0000 	0.69096 	0.24428 
7.0667 	0.69739 	0.24590 
7.1333 	0.70401 	0.24752 
7.2000 	0.71063 	0.24914 
7.2667 	0.71725 	0.25075 
7.3333 	0.72387 	0.25237 
7.4000 	0.73049 	0.25399 
7.4667 	0.73749 	0.25561 
7.5333 	0.74392 	0.25723 
7.6000 	0.75073 	0.25884 
7.6667 	0.75716 	0.25884 
7.7333 	0.76378 	0.25884 
7.8000 	0.77059 	0.26208 
7.8667 	0.77721 	0.26208 
7.9333 	0.78421 	0.26531 
8.0000 	0.79083 	0.26693 
8.0667 	0.79745 	0.26855 
8.1333 	0.80407 	0.26855 
8.2000 	0.81069 	0.26855 
8.2667 	0.81750 	0.27017 
8.3333 	0.82393 	0.27179 
8.4000 	0.83074 	0.27179 
8.4667 	0.83736 	0.27502 
8.5333 	0.84398 	0.27502 
8.6000 	0.85060 	0.27502 
8.6667 	0.85722 	0.27502 
8.7333 	0.86384 	0.27664 
8.8000 	0.87046 	0.27664 
8.8667 	0.87727 	0.27664 
8.9500 	0.88560 	0.27826 
9.0167 	0.89241 	0.27987 
9.1000 	0.90073 	0.28149 
9.1833 	0.90905 	0.28311 
9.2667 	0.91737 	0.28311 
9.3500 	0.92588 	0.28635 
9.4333 	0.93402 	0.28635 
9.5167 	0.94234 	0.28635 
9.6000 	0.95028 	0.28635 
9.6833 	0.95880 	0.28796 
9.7667 	0.96712 	0.28958 
9.8500 	0.97582 	0.29120 
9.9333 	0.98414 	0.29120 
10.017 	0.99246 	0.29282 
10.100 	1.0006 	0.29282 
10.183 	1.0091 	0.29282 
10.267 	1.0174 	0.29443 
10.350 	1.0258 	0.29605 
10.433 	1.0341 	0.29605 
10.517 	1.0422 	0.29605 
10.600 	1.0505 	0.29767 
10.683 	1.0589 	0.29767 
10.767 	1.0674 	0.29929 
10.850 	1.0757 	0.29929 
10.933 	1.0840 	0.30091 
11.033 	1.0938 	0.30091 
11.117 	1.1024 	0.30252 
11.217 	1.1124 	0.30252 
11.317 	1.1224 	0.30414 
11.417 	1.1324 	0.30414 
11.517 	1.1423 	0.30414 
11.617 	1.1523 	0.30576 
11.717 	1.1623 	0.30576 
11.817 	1.1722 	0.30738 
11.917 	1.1824 	0.30738 
12.017 	1.1924 	0.30899 
12.117 	1.2022 	0.30899 
12.217 	1.2124 	0.30899 
12.317 	1.2223 	0.30899 
12.417 	1.2323 	0.31061 
12.517 	1.2423 	0.31223 
12.617 	1.2522 	0.31223 
12.717 	1.2624 	0.31385 
12.817 	1.2726 	0.31547 
12.933 	1.2839 	0.31547 
13.033 	1.2940 	0.31547 
13.133 	1.3040 	0.31708 
13.250 	1.3155 	0.31708 
13.367 	1.3273 	0.31708 
13.467 	1.3375 	0.31870 
13.583 	1.3490 	0.31870 
13.700 	1.3605 	0.32032 
13.817 	1.3723 	0.32032 
13.933 	1.3840 	0.32032 
14.050 	1.3959 	0.32032 
14.167 	1.4075 	0.32194 
14.283 	1.4192 	0.32355 
14.400 	1.4307 	0.32355 
14.517 	1.4425 	0.32355 
14.633 	1.4540 	0.32517 
14.750 	1.4655 	0.32679 
14.867 	1.4773 	0.32517 
14.983 	1.4888 	0.32517 
15.100 	1.5005 	0.32517 
15.217 	1.5126 	0.32517 
15.350 	1.5259 	0.32679 
15.483 	1.5389 	0.32679 
15.617 	1.5522 	0.32517 
15.683 	1.5590 	0.31223 
15.700 	1.5605 	0.13589 
