Tempo(s)	Deformacao(mm)	Forca(N)
1.4500 	0.13600 	0.0032355 
1.4667 	0.13751 	0.0032355 
1.4833 	0.13921 	0.0032355 
1.5000 	0.14092 	0.0032355 
1.5167 	0.14262 	0.0032355 
1.5333 	0.14432 	0.0032355 
1.5500 	0.14602 	0.0048533 
1.5667 	0.14754 	0.0048533 
1.5833 	0.14924 	0.0048533 
1.6000 	0.15075 	0.0048533 
1.6167 	0.15245 	0.0048533 
1.6333 	0.15397 	0.0048533 
1.6500 	0.15567 	0.0048533 
1.6667 	0.15737 	0.0064711 
1.6833 	0.15907 	0.0064711 
1.7000 	0.16078 	0.0064711 
1.7167 	0.16248 	0.0064711 
1.7333 	0.16418 	0.0064711 
1.7500 	0.16569 	0.0080889 
1.7667 	0.16740 	0.0097066 
1.7833 	0.16910 	0.0097066 
1.8000 	0.17061 	0.011324 
1.8167 	0.17250 	0.011324 
1.8333 	0.17421 	0.012942 
1.8500 	0.17610 	0.014560 
1.8667 	0.17799 	0.016178 
1.8833 	0.17969 	0.017796 
1.9000 	0.18120 	0.019413 
1.9167 	0.18291 	0.021031 
1.9333 	0.18461 	0.024267 
1.9500 	0.18612 	0.025884 
1.9667 	0.18782 	0.027502 
1.9833 	0.18972 	0.029120 
2.0000 	0.19142 	0.032355 
2.0167 	0.19312 	0.035591 
2.0333 	0.19463 	0.037209 
2.0500 	0.19634 	0.037209 
2.0667 	0.19785 	0.038827 
2.0833 	0.19936 	0.042062 
2.1000 	0.20107 	0.043680 
2.1167 	0.20258 	0.045298 
2.1333 	0.20428 	0.048533 
2.1500 	0.20598 	0.050151 
2.1667 	0.20769 	0.053387 
2.1833 	0.20939 	0.055004 
2.2000 	0.21109 	0.056622 
2.2167 	0.21279 	0.059858 
2.2333 	0.21449 	0.063093 
2.2500 	0.21601 	0.064711 
2.2667 	0.21771 	0.067946 
2.2833 	0.21922 	0.069564 
2.3000 	0.22093 	0.071182 
2.3167 	0.22282 	0.074418 
2.3333 	0.22452 	0.077653 
2.3500 	0.22622 	0.079271 
2.3833 	0.22944 	0.084124 
2.4167 	0.23265 	0.088978 
2.4333 	0.23436 	0.090595 
2.4500 	0.23606 	0.092213 
2.4667 	0.23776 	0.095449 
2.4833 	0.23946 	0.097066 
2.5000 	0.24116 	0.098684 
2.5167 	0.24287 	0.10192 
2.5500 	0.24608 	0.10677 
2.5833 	0.24930 	0.11001 
2.6167 	0.25270 	0.11486 
2.6500 	0.25611 	0.11972 
2.6833 	0.25951 	0.12295 
2.7167 	0.26273 	0.12780 
2.7500 	0.26594 	0.13104 
2.7833 	0.26935 	0.13589 
2.8167 	0.27294 	0.14075 
2.8500 	0.27616 	0.14398 
2.8833 	0.27937 	0.14722 
2.9167 	0.28259 	0.15045 
2.9500 	0.28599 	0.15531 
2.9833 	0.28940 	0.15854 
3.0167 	0.29261 	0.16178 
3.0500 	0.29583 	0.16501 
3.0833 	0.29923 	0.16825 
3.1167 	0.30264 	0.17148 
3.1500 	0.30604 	0.17634 
3.1833 	0.30926 	0.17957 
3.2167 	0.31247 	0.18281 
3.2500 	0.31588 	0.18604 
3.2833 	0.31947 	0.18766 
3.3167 	0.32288 	0.19090 
3.3500 	0.32609 	0.19413 
3.3833 	0.32931 	0.19575 
3.4167 	0.33271 	0.19899 
3.4500 	0.33612 	0.20060 
3.4833 	0.33952 	0.20384 
3.5167 	0.34255 	0.20707 
3.5500 	0.34595 	0.20869 
3.5833 	0.34936 	0.21193 
3.6167 	0.35276 	0.21355 
3.6500 	0.35598 	0.21678 
3.6833 	0.35938 	0.21840 
3.7167 	0.36260 	0.22002 
3.7500 	0.36619 	0.22163 
3.7833 	0.36941 	0.22325 
3.8167 	0.37262 	0.22487 
3.8500 	0.37584 	0.22811 
3.8833 	0.37924 	0.22811 
3.9167 	0.38284 	0.22972 
3.9500 	0.38605 	0.23134 
3.9833 	0.38927 	0.23296 
4.0167 	0.39248 	0.23458 
4.0500 	0.39608 	0.23619 
4.0833 	0.39929 	0.23619 
4.1167 	0.40270 	0.23943 
4.1500 	0.40591 	0.23943 
4.1833 	0.40932 	0.23943 
4.2167 	0.41272 	0.24105 
4.2500 	0.41613 	0.24267 
4.2833 	0.41934 	0.24267 
4.3167 	0.42256 	0.24428 
4.3500 	0.42596 	0.24428 
4.3833 	0.42937 	0.24590 
4.4167 	0.43277 	0.24752 
4.4500 	0.43599 	0.24752 
4.5000 	0.44091 	0.25075 
4.5333 	0.44431 	0.25075 
4.5667 	0.44772 	0.25075 
4.6000 	0.45112 	0.25237 
4.6500 	0.45604 	0.25399 
4.6833 	0.45944 	0.25399 
4.7167 	0.46285 	0.25561 
4.7667 	0.46777 	0.25723 
4.8167 	0.47268 	0.25561 
4.8667 	0.47779 	0.25723 
4.9167 	0.48271 	0.25884 
4.9667 	0.48763 	0.25884 
5.0167 	0.49273 	0.26046 
5.0667 	0.49765 	0.26208 
5.1167 	0.50257 	0.26208 
5.1667 	0.50787 	0.26370 
5.2167 	0.51278 	0.26531 
5.2667 	0.51770 	0.26531 
5.3167 	0.52262 	0.26531 
5.3667 	0.52773 	0.26693 
5.4167 	0.53245 	0.26693 
5.4667 	0.53756 	0.26855 
5.5167 	0.54267 	0.26855 
5.5667 	0.54759 	0.27017 
5.6167 	0.55269 	0.27017 
5.6667 	0.55780 	0.27179 
5.7167 	0.56272 	0.27179 
5.7667 	0.56764 	0.27340 
5.8167 	0.57274 	0.27340 
5.8667 	0.57747 	0.27340 
5.9167 	0.58239 	0.27340 
5.9667 	0.58769 	0.27502 
6.0167 	0.59260 	0.27826 
6.0667 	0.59771 	0.27664 
6.1167 	0.60282 	0.27826 
6.1667 	0.60792 	0.27987 
6.2167 	0.61284 	0.27987 
6.2667 	0.61795 	0.27987 
6.3167 	0.62287 	0.28149 
6.3667 	0.62760 	0.28149 
6.4167 	0.63270 	0.28149 
6.4667 	0.63781 	0.28311 
6.5333 	0.64424 	0.28311 
6.5833 	0.64935 	0.28311 
6.6333 	0.65446 	0.28473 
6.7000 	0.66108 	0.28473 
6.7500 	0.66618 	0.28473 
6.8167 	0.67261 	0.28635 
6.8833 	0.67923 	0.28635 
6.9500 	0.68585 	0.28796 
7.0167 	0.69247 	0.28635 
7.0833 	0.69928 	0.28796 
7.1500 	0.70590 	0.28958 
7.2167 	0.71271 	0.29120 
7.2833 	0.71933 	0.29120 
7.3500 	0.72595 	0.29120 
7.4167 	0.73276 	0.29282 
7.4833 	0.73938 	0.29443 
7.5500 	0.74619 	0.29282 
7.6167 	0.75262 	0.29443 
7.6833 	0.75943 	0.29443 
7.7500 	0.76586 	0.29605 
7.8167 	0.77230 	0.29605 
7.8833 	0.77910 	0.29605 
7.9500 	0.78572 	0.29767 
8.0167 	0.79291 	0.29605 
8.0833 	0.79953 	0.29767 
8.1500 	0.80634 	0.29929 
8.2167 	0.81277 	0.29929 
8.2833 	0.81920 	0.29929 
8.3500 	0.82601 	0.29929 
8.4167 	0.83282 	0.30091 
8.4833 	0.83963 	0.30091 
8.5500 	0.84606 	0.30091 
8.6167 	0.85287 	0.30252 
8.6833 	0.85949 	0.30252 
8.7667 	0.86763 	0.30414 
8.8333 	0.87444 	0.30414 
8.9167 	0.88257 	0.30414 
8.9833 	0.88957 	0.30576 
9.0667 	0.89770 	0.30738 
9.1500 	0.90602 	0.30576 
9.2333 	0.91416 	0.30738 
9.3000 	0.92116 	0.30899 
9.3833 	0.92929 	0.30738 
9.4667 	0.93780 	0.30899 
9.5500 	0.94612 	0.30899 
9.6333 	0.95426 	0.31061 
9.7167 	0.96258 	0.31061 
9.8000 	0.97090 	0.31223 
9.8833 	0.97922 	0.31223 
9.9667 	0.98774 	0.31223 
10.050 	0.99606 	0.31223 
10.133 	1.0042 	0.31223 
10.217 	1.0127 	0.31385 
10.300 	1.0208 	0.31385 
10.383 	1.0295 	0.31385 
10.467 	1.0377 	0.31547 
10.550 	1.0462 	0.31547 
10.650 	1.0560 	0.31547 
10.733 	1.0643 	0.31708 
10.817 	1.0727 	0.31708 
10.900 	1.0812 	0.31708 
10.983 	1.0895 	0.31870 
11.083 	1.0993 	0.31870 
11.167 	1.1078 	0.32032 
11.267 	1.1177 	0.31870 
11.367 	1.1277 	0.32032 
11.467 	1.1377 	0.32032 
11.567 	1.1476 	0.32032 
11.667 	1.1578 	0.32194 
11.767 	1.1676 	0.32194 
11.867 	1.1776 	0.32355 
11.967 	1.1877 	0.32194 
12.067 	1.1975 	0.32355 
12.167 	1.2077 	0.32517 
12.267 	1.2179 	0.32517 
12.367 	1.2278 	0.32517 
12.467 	1.2378 	0.32517 
12.567 	1.2476 	0.32517 
12.667 	1.2577 	0.32679 
12.767 	1.2679 	0.32679 
12.867 	1.2777 	0.32679 
12.967 	1.2875 	0.32679 
13.067 	1.2976 	0.32679 
13.183 	1.3093 	0.32679 
13.300 	1.3208 	0.32841 
13.400 	1.3312 	0.33003 
13.517 	1.3428 	0.33003 
13.633 	1.3543 	0.33003 
13.750 	1.3658 	0.33164 
13.867 	1.3776 	0.33164 
13.983 	1.3891 	0.33164 
14.100 	1.4008 	0.33164 
14.217 	1.4129 	0.33326 
14.333 	1.4247 	0.33326 
14.450 	1.4360 	0.33326 
14.567 	1.4476 	0.33326 
14.683 	1.4595 	0.33488 
14.800 	1.4712 	0.33488 
14.917 	1.4825 	0.33488 
15.033 	1.4943 	0.33488 
15.150 	1.5062 	0.33650 
15.283 	1.5194 	0.33650 
15.417 	1.5327 	0.33650 
15.550 	1.5459 	0.33650 
15.683 	1.5593 	0.33811 
15.817 	1.5726 	0.33650 
15.950 	1.5860 	0.33650 
15.967 	1.5877 	0.26531 
15.983 	1.5894 	0.048533 
