Tempo(s)	Deformacao(mm)	Forca(N)
1.8500 	0.17591 	0.00000 
1.8667 	0.17780 	0.00000 
1.8833 	0.17950 	0.00000 
1.9000 	0.18120 	0.00000 
1.9167 	0.18291 	0.00000 
1.9333 	0.18461 	0.0016178 
1.9500 	0.18612 	0.00000 
1.9667 	0.18782 	0.00000 
1.9833 	0.18953 	0.00000 
2.0000 	0.19123 	0.00000 
2.0167 	0.19293 	0.0016178 
2.0333 	0.19463 	0.00000 
2.0500 	0.19634 	0.00000 
2.0667 	0.19804 	0.00000 
2.0833 	0.19955 	0.0016178 
2.1000 	0.20125 	0.0016178 
2.1167 	0.20296 	0.0016178 
2.1333 	0.20447 	0.0016178 
2.1500 	0.20617 	0.00000 
2.1667 	0.20787 	0.0016178 
2.1833 	0.20958 	0.0016178 
2.2000 	0.21128 	0.0016178 
2.2167 	0.21298 	0.0016178 
2.2333 	0.21449 	0.0016178 
2.2500 	0.21620 	0.0016178 
2.2667 	0.21771 	0.0016178 
2.2833 	0.21941 	0.0016178 
2.3167 	0.22263 	0.0016178 
2.3333 	0.22433 	0.0016178 
2.3500 	0.22603 	0.0016178 
2.3667 	0.22774 	0.0016178 
2.3833 	0.22944 	0.0016178 
2.4000 	0.23114 	0.0016178 
2.4167 	0.23284 	0.0016178 
2.4333 	0.23454 	0.0016178 
2.4500 	0.23625 	0.0032355 
2.4667 	0.23795 	0.0032355 
2.4833 	0.23965 	0.0032355 
2.5000 	0.24135 	0.0048533 
2.5167 	0.24325 	0.0048533 
2.5500 	0.24646 	0.0080889 
2.5833 	0.24968 	0.0097066 
2.6167 	0.25289 	0.014560 
2.6500 	0.25611 	0.017796 
2.6833 	0.25951 	0.021031 
2.7167 	0.26292 	0.025884 
2.7500 	0.26594 	0.030738 
2.7833 	0.26935 	0.035591 
2.8167 	0.27275 	0.040444 
2.8500 	0.27635 	0.043680 
2.8833 	0.27956 	0.050151 
2.9167 	0.28278 	0.055004 
2.9500 	0.28618 	0.059858 
2.9833 	0.28959 	0.064711 
3.0167 	0.29299 	0.071182 
3.0500 	0.29621 	0.076035 
3.0833 	0.29942 	0.079271 
3.1167 	0.30283 	0.085742 
3.1500 	0.30623 	0.090595 
3.1833 	0.30945 	0.095449 
3.2167 	0.31266 	0.10030 
3.2500 	0.31607 	0.10516 
3.2833 	0.31947 	0.11001 
3.3167 	0.32288 	0.11486 
3.3500 	0.32609 	0.11972 
3.3833 	0.32931 	0.12457 
3.4167 	0.33271 	0.12942 
3.4500 	0.33631 	0.13428 
3.4833 	0.33971 	0.13751 
3.5167 	0.34293 	0.14398 
3.5500 	0.34614 	0.14722 
3.5833 	0.34955 	0.15207 
3.6167 	0.35295 	0.15531 
3.6500 	0.35617 	0.16016 
3.6833 	0.35938 	0.16340 
3.7167 	0.36279 	0.16825 
3.7500 	0.36619 	0.17148 
3.7833 	0.36960 	0.17634 
3.8167 	0.37281 	0.18119 
3.8500 	0.37603 	0.18443 
3.8833 	0.37943 	0.18766 
3.9167 	0.38284 	0.19090 
3.9500 	0.38624 	0.19575 
3.9833 	0.38946 	0.19899 
4.0167 	0.39286 	0.20222 
4.0500 	0.39627 	0.20546 
4.0833 	0.39967 	0.20869 
4.1167 	0.40289 	0.21355 
4.1500 	0.40610 	0.21516 
4.1833 	0.40932 	0.21840 
4.2167 	0.41272 	0.22163 
4.2500 	0.41613 	0.22487 
4.2833 	0.41953 	0.22649 
4.3167 	0.42275 	0.22972 
4.3500 	0.42615 	0.23296 
4.3833 	0.42956 	0.23619 
4.4167 	0.43296 	0.23781 
4.4500 	0.43637 	0.24105 
4.5000 	0.44128 	0.24428 
4.5333 	0.44469 	0.24590 
4.5833 	0.44961 	0.24914 
4.6333 	0.45434 	0.25237 
4.6833 	0.45925 	0.25399 
4.7167 	0.46266 	0.25723 
4.7667 	0.46777 	0.25884 
4.8167 	0.47268 	0.26208 
4.8667 	0.47779 	0.26370 
4.9167 	0.48290 	0.26693 
4.9667 	0.48763 	0.26855 
5.0167 	0.49273 	0.27017 
5.0667 	0.49765 	0.27179 
5.1167 	0.50257 	0.27340 
5.1667 	0.50768 	0.27502 
5.2167 	0.51278 	0.27664 
5.2667 	0.51770 	0.27826 
5.3167 	0.52281 	0.27987 
5.3667 	0.52791 	0.27987 
5.4167 	0.53283 	0.28149 
5.4667 	0.53775 	0.28311 
5.5167 	0.54305 	0.28311 
5.5667 	0.54778 	0.28473 
5.6167 	0.55269 	0.28635 
5.6667 	0.55780 	0.28635 
5.7167 	0.56291 	0.28796 
5.7667 	0.56783 	0.28796 
5.8167 	0.57293 	0.28958 
5.8667 	0.57804 	0.29120 
5.9167 	0.58296 	0.29120 
5.9667 	0.58806 	0.29282 
6.0167 	0.59298 	0.29282 
6.0667 	0.59771 	0.29443 
6.1167 	0.60263 	0.29443 
6.1667 	0.60774 	0.29443 
6.2167 	0.61265 	0.29605 
6.2667 	0.61757 	0.29443 
6.3167 	0.62287 	0.29605 
6.3667 	0.62779 	0.29767 
6.4167 	0.63270 	0.29929 
6.4667 	0.63800 	0.29929 
6.5167 	0.64292 	0.29929 
6.5667 	0.64784 	0.30091 
6.6167 	0.65294 	0.30091 
6.6667 	0.65786 	0.30252 
6.7333 	0.66448 	0.30252 
6.7833 	0.66959 	0.30252 
6.8500 	0.67602 	0.30414 
6.9167 	0.68264 	0.30414 
6.9833 	0.68926 	0.30414 
7.0500 	0.69569 	0.30414 
7.1000 	0.70099 	0.30576 
7.1667 	0.70742 	0.30576 
7.2333 	0.71442 	0.30576 
7.3000 	0.72141 	0.30738 
7.3667 	0.72803 	0.30899 
7.4333 	0.73465 	0.31061 
7.5000 	0.74109 	0.31061 
7.5667 	0.74771 	0.31223 
7.6333 	0.75433 	0.31223 
7.7000 	0.76114 	0.31223 
7.7667 	0.76776 	0.31385 
7.8333 	0.77438 	0.31385 
7.9000 	0.78119 	0.31547 
7.9667 	0.78781 	0.31547 
8.0333 	0.79461 	0.31547 
8.1000 	0.80105 	0.31708 
8.1667 	0.80786 	0.31708 
8.2333 	0.81448 	0.31870 
8.3000 	0.82110 	0.31708 
8.3667 	0.82791 	0.31870 
8.4333 	0.83434 	0.31870 
8.5000 	0.84115 	0.32032 
8.5667 	0.84777 	0.32032 
8.6333 	0.85439 	0.32032 
8.7000 	0.86120 	0.32032 
8.7667 	0.86782 	0.32194 
8.8333 	0.87463 	0.32194 
8.9167 	0.88276 	0.32355 
8.9833 	0.88957 	0.32355 
9.0667 	0.89770 	0.32355 
9.1500 	0.90621 	0.32517 
9.2333 	0.91435 	0.32517 
9.3167 	0.92286 	0.32517 
9.4000 	0.93099 	0.32679 
9.4833 	0.93950 	0.32841 
9.5667 	0.94764 	0.32679 
9.6500 	0.95615 	0.32841 
9.7333 	0.96428 	0.32841 
9.8167 	0.97279 	0.33003 
9.9000 	0.98112 	0.33003 
9.9833 	0.98963 	0.33003 
10.067 	0.99795 	0.33003 
10.150 	1.0061 	0.33164 
10.233 	1.0146 	0.33326 
10.317 	1.0227 	0.33326 
10.400 	1.0311 	0.33326 
10.483 	1.0394 	0.33488 
10.567 	1.0479 	0.33488 
10.650 	1.0560 	0.33650 
10.733 	1.0645 	0.33650 
10.833 	1.0744 	0.33811 
10.917 	1.0827 	0.33811 
11.000 	1.0912 	0.33973 
11.100 	1.1010 	0.33973 
11.200 	1.1111 	0.34135 
11.300 	1.1209 	0.34135 
11.400 	1.1311 	0.34297 
11.500 	1.1413 	0.34459 
11.600 	1.1512 	0.34459 
11.700 	1.1612 	0.34620 
11.800 	1.1712 	0.34620 
11.900 	1.1810 	0.34620 
12.000 	1.1913 	0.34782 
12.100 	1.2013 	0.34782 
12.200 	1.2111 	0.34782 
12.300 	1.2211 	0.34782 
12.400 	1.2308 	0.34944 
12.500 	1.2410 	0.35106 
12.600 	1.2512 	0.35106 
12.700 	1.2611 	0.35267 
12.800 	1.2713 	0.35429 
12.900 	1.2811 	0.35429 
13.000 	1.2911 	0.35591 
13.117 	1.3027 	0.35591 
13.233 	1.3142 	0.35591 
13.350 	1.3259 	0.35753 
13.450 	1.3363 	0.35753 
13.567 	1.3481 	0.35915 
13.683 	1.3594 	0.35915 
13.800 	1.3711 	0.36076 
13.917 	1.3829 	0.36238 
14.033 	1.3946 	0.36238 
14.150 	1.4059 	0.36400 
14.267 	1.4177 	0.36400 
14.383 	1.4296 	0.36562 
14.500 	1.4411 	0.36562 
14.617 	1.4527 	0.36562 
14.733 	1.4644 	0.36562 
14.850 	1.4763 	0.36723 
14.967 	1.4878 	0.36723 
15.083 	1.4994 	0.36562 
15.100 	1.5011 	0.35591 
15.117 	1.5028 	0.16501 
15.133 	1.5045 	-0.0048582 
