Tempo(s)	Deformacao(mm)	Forca(N)
1.2167 	0.11273 	0.0032355 
1.2333 	0.11444 	0.0032355 
1.2500 	0.11614 	0.0032355 
1.2667 	0.11765 	0.0032355 
1.2833 	0.11935 	0.0016178 
1.3000 	0.12087 	0.0032355 
1.3167 	0.12257 	0.0032355 
1.3333 	0.12427 	0.0032355 
1.3500 	0.12597 	0.0032355 
1.3667 	0.12768 	0.0032355 
1.3833 	0.12938 	0.0032355 
1.4000 	0.13089 	0.0032355 
1.4167 	0.13259 	0.0016178 
1.4333 	0.13411 	0.0016178 
1.4500 	0.13581 	0.0032355 
1.4667 	0.13732 	0.0032355 
1.4833 	0.13902 	0.0032355 
1.5000 	0.14073 	0.0016178 
1.5167 	0.14262 	0.0032355 
1.5333 	0.14413 	0.0032355 
1.5500 	0.14583 	0.0016178 
1.5667 	0.14754 	0.0016178 
1.5833 	0.14905 	0.0032355 
1.6000 	0.15075 	0.0032355 
1.6167 	0.15245 	0.0016178 
1.6333 	0.15416 	0.0032355 
1.6500 	0.15586 	0.0032355 
1.6667 	0.15756 	0.0032355 
1.6833 	0.15926 	0.0032355 
1.7000 	0.16097 	0.0032355 
1.7167 	0.16267 	0.0032355 
1.7333 	0.16418 	0.0016178 
1.7500 	0.16588 	0.0032355 
1.7667 	0.16759 	0.0032355 
1.7833 	0.16910 	0.0016178 
1.8000 	0.17080 	0.0016178 
1.8167 	0.17269 	0.0032355 
1.8333 	0.17440 	0.0032355 
1.8500 	0.17591 	0.0032355 
1.8667 	0.17761 	0.0032355 
1.8833 	0.17931 	0.0032355 
1.9000 	0.18083 	0.0032355 
1.9167 	0.18234 	0.0032355 
1.9333 	0.18404 	0.0032355 
1.9500 	0.18574 	0.0032355 
1.9667 	0.18745 	0.0032355 
1.9833 	0.18915 	0.0032355 
2.0000 	0.19085 	0.0032355 
2.0167 	0.19255 	0.0032355 
2.0333 	0.19426 	0.0032355 
2.0500 	0.19596 	0.0032355 
2.0667 	0.19766 	0.0016178 
2.0833 	0.19936 	0.0032355 
2.1000 	0.20107 	0.0016178 
2.1167 	0.20277 	0.0032355 
2.1333 	0.20447 	0.0032355 
2.1500 	0.20617 	0.0032355 
2.1667 	0.20787 	0.0016178 
2.1833 	0.20939 	0.0016178 
2.2000 	0.21109 	0.0016178 
2.2167 	0.21260 	0.0032355 
2.2333 	0.21431 	0.0032355 
2.2500 	0.21582 	0.0032355 
2.2667 	0.21752 	0.0032355 
2.2833 	0.21922 	0.0032355 
2.3000 	0.22093 	0.0032355 
2.3167 	0.22263 	0.0032355 
2.3333 	0.22433 	0.0032355 
2.3500 	0.22603 	0.0032355 
2.3833 	0.22906 	0.0048533 
2.4000 	0.23076 	0.0032355 
2.4167 	0.23246 	0.0048533 
2.4333 	0.23417 	0.0048533 
2.4500 	0.23587 	0.0048533 
2.4667 	0.23757 	0.0048533 
2.4833 	0.23927 	0.0064711 
2.5000 	0.24098 	0.0048533 
2.5333 	0.24419 	0.0097066 
2.5667 	0.24741 	0.011324 
2.6000 	0.25081 	0.014560 
2.6333 	0.25422 	0.017796 
2.6667 	0.25762 	0.021031 
2.7000 	0.26084 	0.027502 
2.7333 	0.26405 	0.030738 
2.7667 	0.26746 	0.033973 
2.8000 	0.27086 	0.038827 
2.8333 	0.27408 	0.045298 
2.8667 	0.27729 	0.048533 
2.9000 	0.28070 	0.053387 
2.9333 	0.28410 	0.056622 
2.9667 	0.28751 	0.061475 
3.0000 	0.29072 	0.064711 
3.0333 	0.29394 	0.069564 
3.0667 	0.29734 	0.074418 
3.1000 	0.30075 	0.077653 
3.1333 	0.30415 	0.082506 
3.1667 	0.30737 	0.085742 
3.2000 	0.31058 	0.090595 
3.2333 	0.31399 	0.093831 
3.2667 	0.31758 	0.098684 
3.3000 	0.32080 	0.10354 
3.3333 	0.32401 	0.10677 
3.3667 	0.32742 	0.11001 
3.4000 	0.33082 	0.11486 
3.4333 	0.33423 	0.11972 
3.4667 	0.33763 	0.12295 
3.5000 	0.34085 	0.12619 
3.5333 	0.34425 	0.13104 
3.5667 	0.34766 	0.13428 
3.6000 	0.35106 	0.13913 
3.6333 	0.35428 	0.14236 
3.6667 	0.35749 	0.14560 
3.7000 	0.36090 	0.14722 
3.7333 	0.36411 	0.15207 
3.7667 	0.36752 	0.15531 
3.8000 	0.37073 	0.15692 
3.8333 	0.37395 	0.16178 
3.8667 	0.37735 	0.16340 
3.9000 	0.38076 	0.16663 
3.9333 	0.38416 	0.17148 
3.9667 	0.38738 	0.17310 
4.0000 	0.39078 	0.17634 
4.0333 	0.39419 	0.17957 
4.0667 	0.39759 	0.18119 
4.1000 	0.40081 	0.18443 
4.1333 	0.40402 	0.18604 
4.1667 	0.40743 	0.19090 
4.2000 	0.41083 	0.19252 
4.2333 	0.41405 	0.19575 
4.2667 	0.41726 	0.19575 
4.3000 	0.42048 	0.19899 
4.3333 	0.42407 	0.20222 
4.3667 	0.42729 	0.20384 
4.4000 	0.43069 	0.20707 
4.4333 	0.43391 	0.20869 
4.4667 	0.43731 	0.21031 
4.5000 	0.44072 	0.21355 
4.5333 	0.44431 	0.21516 
4.5833 	0.44923 	0.22002 
4.6333 	0.45415 	0.22163 
4.6667 	0.45755 	0.22163 
4.7000 	0.46096 	0.22487 
4.7500 	0.46568 	0.22649 
4.8000 	0.47060 	0.22972 
4.8500 	0.47571 	0.23134 
4.9000 	0.48044 	0.23458 
4.9500 	0.48555 	0.23619 
5.0000 	0.49065 	0.23781 
5.0500 	0.49557 	0.24105 
5.1000 	0.50068 	0.24105 
5.1500 	0.50597 	0.24267 
5.2000 	0.51108 	0.24590 
5.2500 	0.51581 	0.24914 
5.3000 	0.52092 	0.24914 
5.3500 	0.52583 	0.25075 
5.4000 	0.53075 	0.25237 
5.4500 	0.53586 	0.25399 
5.5000 	0.54097 	0.25561 
5.5500 	0.54588 	0.25561 
5.6000 	0.55099 	0.25723 
5.6500 	0.55591 	0.26046 
5.7000 	0.56064 	0.26046 
5.7500 	0.56574 	0.26046 
5.8000 	0.57085 	0.26208 
5.8500 	0.57577 	0.26370 
5.9000 	0.58088 	0.26370 
5.9500 	0.58598 	0.26370 
6.0000 	0.59071 	0.26693 
6.0500 	0.59563 	0.26693 
6.1000 	0.60093 	0.26693 
6.1500 	0.60584 	0.26693 
6.2000 	0.61057 	0.26855 
6.2500 	0.61568 	0.27017 
6.3000 	0.62079 	0.27017 
6.3500 	0.62570 	0.27017 
6.4000 	0.63081 	0.27340 
6.4500 	0.63592 	0.27340 
6.5000 	0.64084 	0.27340 
6.5500 	0.64575 	0.27340 
6.6000 	0.65086 	0.27502 
6.6667 	0.65729 	0.27664 
6.7167 	0.66240 	0.27664 
6.7667 	0.66751 	0.27664 
6.8333 	0.67413 	0.27826 
6.8833 	0.67923 	0.27987 
6.9500 	0.68585 	0.28149 
7.0167 	0.69247 	0.28149 
7.0833 	0.69909 	0.28149 
7.1500 	0.70553 	0.28311 
7.2167 	0.71234 	0.28311 
7.2833 	0.71896 	0.28473 
7.3500 	0.72576 	0.28473 
7.4167 	0.73257 	0.28635 
7.4833 	0.73919 	0.28473 
7.5500 	0.74581 	0.28635 
7.6167 	0.75225 	0.28635 
7.6833 	0.75905 	0.28796 
7.7500 	0.76568 	0.28796 
7.8167 	0.77248 	0.28796 
7.8833 	0.77929 	0.28958 
7.9500 	0.78572 	0.28958 
8.0167 	0.79253 	0.29120 
8.0833 	0.79897 	0.29120 
8.1500 	0.80577 	0.29120 
8.2167 	0.81239 	0.29282 
8.2833 	0.81920 	0.29282 
8.3500 	0.82601 	0.29443 
8.4167 	0.83244 	0.29282 
8.4833 	0.83925 	0.29443 
8.5500 	0.84569 	0.29605 
8.6167 	0.85231 	0.29605 
8.6833 	0.85893 	0.29605 
8.7500 	0.86573 	0.29443 
8.8167 	0.87254 	0.16016 
8.8333 	0.87425 	0.0048533 
