Tempo(s)	Deformacao(mm)	Forca(N)
0.016667 	0.00000 	0.00000 
0.083333 	0.00094575 	0.00000 
0.11667 	0.0022698 	0.00000 
0.13333 	0.0032155 	0.00000 
0.15000 	0.0043504 	0.00000 
0.16667 	0.0060528 	0.00000 
0.18333 	0.0077551 	0.00000 
0.20000 	0.010025 	0.00000 
0.21667 	0.012106 	0.00000 
0.23333 	0.013808 	0.00000 
0.25000 	0.015321 	0.00000 
0.26667 	0.017023 	0.00000 
0.28333 	0.018726 	0.00000 
0.30000 	0.020428 	0.00000 
0.31667 	0.022130 	0.00000 
0.33333 	0.023833 	0.00000 
0.35000 	0.025346 	0.00000 
0.36667 	0.027048 	0.00000 
0.38333 	0.028562 	0.00000 
0.40000 	0.030075 	0.00000 
0.41667 	0.031777 	0.0016178 
0.43333 	0.033290 	0.00000 
0.45000 	0.034993 	0.00000 
0.46667 	0.036695 	0.00000 
0.48333 	0.038586 	0.00000 
0.50000 	0.040289 	0.00000 
0.51667 	0.041991 	0.00000 
0.53333 	0.043504 	0.0016178 
0.55000 	0.045207 	0.0016178 
0.56667 	0.046720 	0.00000 
0.58333 	0.048422 	0.0016178 
0.60000 	0.050124 	0.00000 
0.61667 	0.051827 	0.00000 
0.63333 	0.053529 	0.00000 
0.65000 	0.055232 	0.00000 
0.66667 	0.057123 	0.00000 
0.68333 	0.058636 	0.0016178 
0.70000 	0.060339 	0.0016178 
0.71667 	0.061852 	0.0016178 
0.73333 	0.063554 	0.0016178 
0.75000 	0.065256 	0.0016178 
0.76667 	0.066770 	0.0016178 
0.78333 	0.068661 	0.0016178 
0.80000 	0.070363 	0.0032355 
0.81667 	0.072066 	0.0032355 
0.83333 	0.073579 	0.0032355 
0.85000 	0.075281 	0.0032355 
0.86667 	0.076794 	0.0032355 
0.88333 	0.078497 	0.0048533 
0.90000 	0.080010 	0.0048533 
0.91667 	0.081712 	0.0048533 
0.93333 	0.083415 	0.0048533 
0.95000 	0.085117 	0.0048533 
0.96667 	0.087009 	0.0064711 
0.98333 	0.088522 	0.0080889 
1.0000 	0.090224 	0.0080889 
1.0167 	0.091926 	0.0080889 
1.0333 	0.093440 	0.0064711 
1.0500 	0.094953 	0.0080889 
1.0667 	0.096655 	0.0097066 
1.0833 	0.098357 	0.0097066 
1.1000 	0.10006 	0.0097066 
1.1167 	0.10176 	0.0097066 
1.1333 	0.10346 	0.0097066 
1.1500 	0.10517 	0.011324 
1.1667 	0.10687 	0.011324 
1.1833 	0.10857 	0.012942 
1.2000 	0.11008 	0.014560 
1.2167 	0.11179 	0.012942 
1.2333 	0.11330 	0.014560 
1.2500 	0.11519 	0.014560 
1.2667 	0.11689 	0.014560 
1.2833 	0.11860 	0.016178 
1.3000 	0.12030 	0.016178 
1.3167 	0.12200 	0.017796 
1.3333 	0.12351 	0.017796 
1.3500 	0.12503 	0.017796 
1.3667 	0.12673 	0.017796 
1.3833 	0.12824 	0.019413 
1.4000 	0.12995 	0.019413 
1.4167 	0.13165 	0.019413 
1.4333 	0.13335 	0.021031 
1.4500 	0.13505 	0.022649 
1.4667 	0.13675 	0.022649 
1.4833 	0.13846 	0.022649 
1.5000 	0.13997 	0.024267 
1.5167 	0.14167 	0.024267 
1.5333 	0.14337 	0.024267 
1.5500 	0.14489 	0.025884 
1.5667 	0.14678 	0.025884 
1.5833 	0.14848 	0.025884 
1.6000 	0.15018 	0.027502 
1.6167 	0.15189 	0.027502 
1.6333 	0.15359 	0.027502 
1.6500 	0.15510 	0.027502 
1.6667 	0.15680 	0.027502 
1.6833 	0.15832 	0.029120 
1.7000 	0.16002 	0.030738 
1.7167 	0.16172 	0.030738 
1.7333 	0.16342 	0.030738 
1.7500 	0.16513 	0.030738 
1.7667 	0.16683 	0.030738 
1.7833 	0.16853 	0.033973 
1.8000 	0.17004 	0.033973 
1.8167 	0.17175 	0.033973 
1.8333 	0.17345 	0.035591 
1.8500 	0.17496 	0.035591 
1.8667 	0.17667 	0.035591 
1.8833 	0.17837 	0.035591 
1.9000 	0.18007 	0.038827 
1.9167 	0.18177 	0.038827 
1.9333 	0.18347 	0.038827 
1.9500 	0.18518 	0.040444 
