Tempo(s)	Deformacao(mm)	Forca(N)
0.95000 	0.085685 	0.0048533 
0.96667 	0.087387 	0.0048533 
0.98333 	0.088900 	0.0048533 
1.0000 	0.090602 	0.0048533 
1.0167 	0.092305 	0.0048533 
1.0333 	0.094007 	0.0048533 
1.0500 	0.095709 	0.0048533 
1.0667 	0.097412 	0.0048533 
1.0833 	0.099114 	0.0048533 
1.1000 	0.10082 	0.0048533 
1.1167 	0.10233 	0.0048533 
1.1333 	0.10403 	0.0064711 
1.1500 	0.10555 	0.0064711 
1.1667 	0.10725 	0.0064711 
1.1833 	0.10895 	0.0064711 
1.2000 	0.11084 	0.0048533 
1.2167 	0.11254 	0.0048533 
1.2333 	0.11425 	0.0048533 
1.2500 	0.11595 	0.0048533 
1.2667 	0.11746 	0.0048533 
1.2833 	0.11916 	0.0048533 
1.3000 	0.12068 	0.0048533 
1.3167 	0.12238 	0.0048533 
1.3333 	0.12408 	0.0048533 
1.3500 	0.12578 	0.0048533 
1.3667 	0.12749 	0.0048533 
1.3833 	0.12919 	0.0048533 
1.4000 	0.13089 	0.0032355 
1.4167 	0.13240 	0.0032355 
1.4333 	0.13392 	0.0048533 
1.4500 	0.13562 	0.0048533 
1.4667 	0.13713 	0.0048533 
1.4833 	0.13902 	0.0048533 
1.5000 	0.14073 	0.0032355 
1.5167 	0.14243 	0.0048533 
1.5333 	0.14413 	0.0032355 
1.5500 	0.14564 	0.0048533 
1.5667 	0.14735 	0.0048533 
1.5833 	0.14905 	0.0064711 
1.6000 	0.15056 	0.0048533 
1.6167 	0.15226 	0.0048533 
1.6333 	0.15397 	0.0048533 
1.6500 	0.15567 	0.0032355 
1.6667 	0.15737 	0.0064711 
1.6833 	0.15926 	0.0064711 
1.7000 	0.16097 	0.0064711 
1.7167 	0.16267 	0.0064711 
1.7333 	0.16418 	0.0064711 
1.7500 	0.16588 	0.0064711 
1.7667 	0.16740 	0.0064711 
1.7833 	0.16910 	0.0080889 
1.8000 	0.17080 	0.0080889 
1.8167 	0.17250 	0.0080889 
1.8333 	0.17421 	0.0080889 
1.8500 	0.17591 	0.0097066 
1.8667 	0.17742 	0.0097066 
1.8833 	0.17912 	0.011324 
1.9000 	0.18064 	0.012942 
1.9167 	0.18234 	0.014560 
1.9333 	0.18385 	0.016178 
1.9500 	0.18556 	0.017796 
1.9667 	0.18726 	0.019413 
1.9833 	0.18915 	0.021031 
2.0000 	0.19085 	0.022649 
2.0167 	0.19255 	0.024267 
2.0333 	0.19426 	0.027502 
2.0500 	0.19596 	0.029120 
2.0667 	0.19747 	0.032355 
2.0833 	0.19917 	0.033973 
2.1000 	0.20088 	0.035591 
2.1167 	0.20258 	0.040444 
2.1333 	0.20428 	0.040444 
2.1500 	0.20598 	0.043680 
2.1667 	0.20769 	0.045298 
2.1833 	0.20939 	0.048533 
2.2000 	0.21090 	0.050151 
2.2167 	0.21260 	0.053387 
2.2333 	0.21412 	0.055004 
2.2500 	0.21582 	0.055004 
2.2667 	0.21752 	0.058240 
2.2833 	0.21922 	0.061475 
2.3000 	0.22093 	0.063093 
2.3167 	0.22263 	0.064711 
2.3333 	0.22433 	0.067946 
2.3667 	0.22755 	0.072800 
2.4000 	0.23076 	0.077653 
2.4333 	0.23398 	0.084124 
2.4500 	0.23568 	0.085742 
2.4667 	0.23757 	0.088978 
2.5000 	0.24079 	0.093831 
2.5167 	0.24249 	0.097066 
2.5500 	0.24570 	0.10192 
2.5833 	0.24892 	0.10516 
2.6167 	0.25251 	0.10839 
2.6500 	0.25592 	0.11324 
2.6833 	0.25913 	0.11810 
2.7167 	0.26235 	0.12295 
2.7500 	0.26575 	0.12619 
2.7833 	0.26916 	0.13104 
2.8167 	0.27256 	0.13428 
2.8500 	0.27578 	0.13751 
2.8833 	0.27881 	0.14075 
2.9167 	0.28240 	0.14560 
2.9500 	0.28561 	0.15045 
2.9833 	0.28902 	0.15369 
3.0167 	0.29224 	0.15854 
3.0500 	0.29545 	0.16178 
3.0833 	0.29904 	0.16663 
3.1167 	0.30245 	0.16987 
3.1500 	0.30585 	0.17472 
3.1833 	0.30907 	0.17796 
3.2167 	0.31247 	0.18119 
3.2500 	0.31588 	0.18604 
3.2833 	0.31928 	0.18928 
3.3167 	0.32250 	0.19252 
3.3500 	0.32571 	0.19737 
3.3833 	0.32912 	0.19899 
3.4167 	0.33252 	0.20546 
3.4500 	0.33593 	0.20707 
3.4833 	0.33914 	0.21193 
3.5167 	0.34255 	0.21355 
3.5500 	0.34595 	0.21678 
3.5833 	0.34936 	0.22163 
3.6167 	0.35257 	0.22487 
3.6500 	0.35579 	0.22811 
3.6833 	0.35900 	0.22972 
3.7167 	0.36241 	0.23458 
3.7500 	0.36581 	0.23781 
3.7833 	0.36903 	0.23943 
3.8167 	0.37225 	0.24267 
3.8500 	0.37565 	0.24752 
3.8833 	0.37905 	0.24914 
3.9167 	0.38246 	0.25237 
3.9500 	0.38567 	0.25561 
3.9833 	0.38889 	0.25723 
4.0167 	0.39230 	0.26046 
4.0500 	0.39589 	0.26208 
4.0833 	0.39910 	0.26531 
4.1167 	0.40232 	0.26693 
4.1500 	0.40572 	0.27017 
4.1833 	0.40913 	0.27179 
4.2167 	0.41234 	0.27502 
4.2500 	0.41575 	0.27664 
4.2833 	0.41897 	0.27987 
4.3167 	0.42218 	0.27987 
4.3500 	0.42559 	0.28311 
4.3833 	0.42899 	0.28635 
4.4167 	0.43239 	0.28635 
4.4500 	0.43561 	0.28796 
4.4833 	0.43901 	0.29120 
4.5167 	0.44261 	0.29282 
4.5667 	0.44753 	0.29605 
4.6167 	0.45244 	0.29929 
4.6500 	0.45585 	0.29929 
4.6833 	0.45925 	0.30091 
4.7333 	0.46398 	0.30414 
4.7833 	0.46871 	0.30576 
4.8333 	0.47382 	0.30738 
4.8833 	0.47874 	0.31061 
4.9333 	0.48365 	0.31223 
4.9667 	0.48725 	0.31385 
5.0167 	0.49235 	0.31547 
5.0667 	0.49746 	0.31708 
5.1167 	0.50257 	0.32032 
5.1667 	0.50768 	0.32194 
5.2167 	0.51259 	0.32355 
5.2667 	0.51751 	0.32517 
5.3167 	0.52262 	0.32517 
5.3667 	0.52754 	0.32841 
5.4167 	0.53245 	0.32841 
5.4667 	0.53756 	0.33164 
5.5167 	0.54248 	0.33326 
5.5667 	0.54740 	0.33488 
5.6167 	0.55250 	0.33650 
5.6667 	0.55742 	0.33811 
5.7167 	0.56234 	0.33973 
5.7667 	0.56745 	0.33973 
5.8167 	0.57236 	0.34135 
5.8667 	0.57728 	0.34297 
5.9167 	0.58239 	0.34459 
5.9667 	0.58750 	0.34459 
6.0167 	0.59241 	0.34620 
6.0667 	0.59733 	0.34782 
6.1167 	0.60244 	0.34944 
6.1667 	0.60736 	0.35106 
6.2167 	0.61228 	0.35106 
6.2667 	0.61738 	0.35106 
6.3167 	0.62230 	0.35267 
6.3667 	0.62741 	0.35429 
6.4167 	0.63251 	0.35591 
6.4667 	0.63743 	0.35591 
6.5167 	0.64235 	0.35753 
6.5667 	0.64746 	0.35753 
6.6167 	0.65237 	0.35915 
6.6833 	0.65900 	0.36076 
6.7333 	0.66410 	0.36238 
6.8000 	0.67072 	0.36238 
6.8667 	0.67753 	0.36400 
6.9167 	0.68264 	0.36400 
6.9833 	0.68907 	0.36562 
7.0500 	0.69588 	0.36885 
7.1167 	0.70231 	0.36885 
7.1833 	0.70893 	0.37047 
7.2500 	0.71574 	0.37047 
7.3167 	0.72236 	0.37047 
7.3833 	0.72917 	0.37371 
7.4500 	0.73579 	0.37371 
7.5167 	0.74260 	0.37532 
7.5833 	0.74903 	0.37694 
7.6500 	0.75565 	0.37694 
7.7167 	0.76246 	0.37856 
7.7833 	0.76889 	0.37856 
7.8500 	0.77589 	0.38018 
7.9167 	0.78232 	0.38018 
7.9833 	0.78913 	0.38179 
8.0500 	0.79575 	0.38179 
8.1167 	0.80237 	0.38341 
8.1833 	0.80899 	0.38503 
8.2500 	0.81561 	0.38665 
8.3167 	0.82261 	0.38665 
8.3833 	0.82904 	0.38665 
8.4500 	0.83585 	0.38827 
8.5167 	0.84228 	0.38988 
8.5833 	0.84890 	0.38988 
8.6500 	0.85571 	0.39150 
8.7333 	0.86403 	0.39150 
8.8000 	0.87084 	0.39150 
8.8500 	0.87576 	0.38503 
8.8667 	0.87727 	0.18443 
8.8833 	0.87898 	-0.0016194 
