Tempo(s)	Deformacao(mm)	Forca(N)
1.0000 	0.091548 	0.0032355 
1.0167 	0.093061 	0.0016178 
1.0333 	0.094764 	0.0016178 
1.0500 	0.096277 	0.0016178 
1.0667 	0.097979 	0.0016178 
1.0833 	0.099682 	0.0032355 
1.1000 	0.10157 	0.0032355 
1.1167 	0.10328 	0.0048533 
1.1333 	0.10479 	0.0048533 
1.1500 	0.10649 	0.0048533 
1.1667 	0.10819 	0.0064711 
1.1833 	0.10971 	0.0080889 
1.2000 	0.11141 	0.0080889 
1.2167 	0.11292 	0.0080889 
1.2333 	0.11462 	0.0097066 
1.2500 	0.11633 	0.011324 
1.2667 	0.11822 	0.012942 
1.2833 	0.11973 	0.014560 
1.3000 	0.12143 	0.014560 
1.3167 	0.12314 	0.017796 
1.3333 	0.12465 	0.019413 
1.3500 	0.12635 	0.019413 
1.3667 	0.12805 	0.021031 
1.3833 	0.12976 	0.024267 
1.4000 	0.13146 	0.024267 
1.4167 	0.13335 	0.025884 
1.4333 	0.13505 	0.027502 
1.4500 	0.13657 	0.029120 
1.4667 	0.13827 	0.030738 
1.4833 	0.13997 	0.033973 
1.5000 	0.14148 	0.035591 
1.5167 	0.14300 	0.037209 
1.5333 	0.14470 	0.038827 
1.5500 	0.14640 	0.040444 
1.5667 	0.14810 	0.042062 
1.5833 	0.14981 	0.043680 
1.6000 	0.15151 	0.045298 
1.6167 	0.15321 	0.046915 
1.6333 	0.15472 	0.050151 
1.6500 	0.15624 	0.050151 
1.6667 	0.15794 	0.053387 
1.6833 	0.15945 	0.055004 
1.7000 	0.16115 	0.058240 
1.7167 	0.16305 	0.059858 
1.7333 	0.16475 	0.061475 
1.7500 	0.16645 	0.063093 
1.7667 	0.16815 	0.064711 
1.7833 	0.16986 	0.067946 
1.8000 	0.17137 	0.069564 
1.8167 	0.17307 	0.072800 
1.8333 	0.17458 	0.072800 
1.8500 	0.17629 	0.074418 
1.8667 	0.17799 	0.077653 
1.8833 	0.17969 	0.080889 
1.9000 	0.18139 	0.082506 
1.9167 	0.18310 	0.084124 
1.9333 	0.18480 	0.085742 
1.9500 	0.18631 	0.087360 
1.9667 	0.18801 	0.090595 
1.9833 	0.18953 	0.092213 
2.0000 	0.19123 	0.093831 
2.0167 	0.19293 	0.095449 
2.0333 	0.19463 	0.098684 
2.0500 	0.19634 	0.10030 
2.0667 	0.19804 	0.10192 
2.0833 	0.19974 	0.10354 
2.1000 	0.20125 	0.10677 
2.1167 	0.20296 	0.10839 
2.1333 	0.20447 	0.11001 
2.1500 	0.20617 	0.11324 
2.1667 	0.20787 	0.11486 
2.1833 	0.20958 	0.11810 
2.2000 	0.21128 	0.11972 
2.2167 	0.21317 	0.12133 
2.2333 	0.21487 	0.12457 
2.2500 	0.21639 	0.12619 
2.2667 	0.21809 	0.12942 
2.3000 	0.22130 	0.13266 
2.3167 	0.22301 	0.13428 
2.3333 	0.22471 	0.13751 
2.3500 	0.22660 	0.13913 
2.3667 	0.22830 	0.14075 
2.3833 	0.23001 	0.14560 
2.4000 	0.23171 	0.14722 
2.4167 	0.23341 	0.14884 
2.4333 	0.23511 	0.15207 
2.4667 	0.23833 	0.15692 
2.4833 	0.24003 	0.15854 
2.5000 	0.24173 	0.16016 
2.5333 	0.24495 	0.16663 
2.5667 	0.24816 	0.16987 
2.6000 	0.25138 	0.17472 
2.6333 	0.25459 	0.17796 
2.6667 	0.25800 	0.18119 
2.7000 	0.26121 	0.18604 
2.7333 	0.26462 	0.19090 
2.7667 	0.26783 	0.19413 
2.8000 	0.27124 	0.19737 
2.8333 	0.27464 	0.20222 
2.8667 	0.27805 	0.20707 
2.9000 	0.28145 	0.21193 
2.9333 	0.28467 	0.21516 
2.9667 	0.28807 	0.22002 
3.0000 	0.29167 	0.22325 
3.0333 	0.29488 	0.22811 
3.0667 	0.29810 	0.23134 
3.1000 	0.30131 	0.23619 
3.1333 	0.30472 	0.23781 
3.1667 	0.30793 	0.24267 
3.2000 	0.31134 	0.24590 
3.2333 	0.31437 	0.24914 
3.2667 	0.31777 	0.25399 
3.3000 	0.32136 	0.25561 
3.3333 	0.32477 	0.26046 
3.3667 	0.32798 	0.26370 
3.4000 	0.33120 	0.26693 
3.4333 	0.33460 	0.27017 
3.4667 	0.33801 	0.27340 
3.5000 	0.34141 	0.27826 
3.5333 	0.34463 	0.27987 
3.5667 	0.34785 	0.28311 
3.6000 	0.35125 	0.28635 
3.6333 	0.35465 	0.28958 
3.6667 	0.35787 	0.29282 
3.7000 	0.36109 	0.29605 
3.7333 	0.36449 	0.29767 
3.7667 	0.36789 	0.30091 
3.8000 	0.37149 	0.30414 
3.8333 	0.37489 	0.30738 
3.8667 	0.37811 	0.30899 
3.9000 	0.38151 	0.31223 
3.9333 	0.38492 	0.31385 
3.9667 	0.38832 	0.31708 
4.0000 	0.39154 	0.31870 
4.0333 	0.39456 	0.32194 
4.0667 	0.39797 	0.32355 
4.1000 	0.40137 	0.32679 
4.1333 	0.40478 	0.32841 
4.1667 	0.40799 	0.33003 
4.2000 	0.41121 	0.33326 
4.2333 	0.41480 	0.33326 
4.2667 	0.41821 	0.33650 
4.3000 	0.42161 	0.33811 
4.3500 	0.42634 	0.33973 
4.3833 	0.42956 	0.34297 
4.4167 	0.43296 	0.34459 
4.4500 	0.43637 	0.34620 
4.5000 	0.44128 	0.34782 
4.5500 	0.44620 	0.35106 
4.5833 	0.44961 	0.35106 
4.6167 	0.45301 	0.35429 
4.6667 	0.45793 	0.35591 
4.7000 	0.46133 	0.35753 
4.7500 	0.46644 	0.36076 
4.8000 	0.47136 	0.36238 
4.8500 	0.47628 	0.36400 
4.8833 	0.47987 	0.36562 
4.9333 	0.48479 	0.36723 
4.9833 	0.48952 	0.36885 
5.0333 	0.49462 	0.37047 
5.0833 	0.49954 	0.37209 
5.1333 	0.50446 	0.37209 
5.1833 	0.50976 	0.37532 
5.2333 	0.51486 	0.37532 
5.2833 	0.51978 	0.37694 
5.3333 	0.52470 	0.38018 
5.3833 	0.52981 	0.38018 
5.4333 	0.53454 	0.38179 
5.4833 	0.53945 	0.38341 
5.5333 	0.54475 	0.38341 
5.5833 	0.54967 	0.38665 
5.6333 	0.55458 	0.38665 
5.6833 	0.55988 	0.38827 
5.7333 	0.56480 	0.38988 
5.7833 	0.56972 	0.39150 
5.8333 	0.57482 	0.39150 
5.8833 	0.57974 	0.39312 
5.9333 	0.58447 	0.39474 
5.9833 	0.58958 	0.39474 
6.0333 	0.59468 	0.39635 
6.0833 	0.59960 	0.39635 
6.1333 	0.60471 	0.39797 
6.1833 	0.60982 	0.40121 
6.2333 	0.61473 	0.40121 
6.2833 	0.61965 	0.40121 
6.3333 	0.62476 	0.40283 
6.3833 	0.62968 	0.40283 
6.4333 	0.63459 	0.40444 
6.4833 	0.63970 	0.40606 
6.5333 	0.64462 	0.40606 
6.5833 	0.64973 	0.40606 
6.6333 	0.65483 	0.40768 
6.6833 	0.65994 	0.40768 
6.7500 	0.66637 	0.40930 
6.8000 	0.67148 	0.41091 
6.8667 	0.67791 	0.41091 
6.9333 	0.68472 	0.41253 
7.0000 	0.69134 	0.41415 
7.0667 	0.69796 	0.41415 
7.1333 	0.70477 	0.41577 
7.2000 	0.71120 	0.41739 
7.2667 	0.71801 	0.41739 
7.3333 	0.72463 	0.41900 
7.4000 	0.73125 	0.42062 
7.4667 	0.73806 	0.42062 
7.5333 	0.74468 	0.42224 
7.6000 	0.75168 	0.42386 
7.6667 	0.75811 	0.42547 
7.7333 	0.76473 	0.42547 
7.8000 	0.77116 	0.42709 
7.8667 	0.77797 	0.42709 
7.9333 	0.78478 	0.42709 
8.0000 	0.79121 	0.42871 
8.0667 	0.79802 	0.43033 
8.1333 	0.80445 	0.43033 
8.2000 	0.81145 	0.43195 
8.2667 	0.81807 	0.43356 
8.3333 	0.82469 	0.43356 
8.4000 	0.83150 	0.43518 
8.4667 	0.83812 	0.43680 
8.5333 	0.84493 	0.43680 
8.6000 	0.85155 	0.43842 
8.6667 	0.85836 	0.44003 
8.7500 	0.86630 	0.44003 
8.8167 	0.87292 	0.44165 
8.9000 	0.88106 	0.44327 
8.9833 	0.88957 	0.44327 
9.0667 	0.89789 	0.44327 
9.1500 	0.90659 	0.44651 
9.2333 	0.91454 	0.44651 
9.3167 	0.92305 	0.44651 
9.4000 	0.93118 	0.44974 
9.4833 	0.93988 	0.44974 
9.5667 	0.94801 	0.45136 
9.6500 	0.95653 	0.45298 
9.7333 	0.96447 	0.45298 
9.8167 	0.97298 	0.45459 
9.9000 	0.98131 	0.45621 
9.9833 	0.99001 	0.45783 
10.067 	0.99833 	0.45783 
10.150 	1.0065 	0.45945 
10.233 	1.0148 	0.46107 
10.317 	1.0231 	0.46268 
10.400 	1.0314 	0.46268 
10.483 	1.0398 	0.46430 
10.567 	1.0483 	0.46592 
10.667 	1.0579 	0.46754 
10.750 	1.0662 	0.46754 
10.833 	1.0746 	0.46754 
10.917 	1.0833 	0.46915 
11.017 	1.0931 	0.47077 
11.117 	1.1029 	0.47239 
11.200 	1.1114 	0.47239 
11.300 	1.1213 	0.47401 
11.400 	1.1315 	0.47563 
11.500 	1.1415 	0.47724 
11.600 	1.1514 	0.47724 
11.700 	1.1614 	0.47886 
11.800 	1.1712 	0.47886 
11.900 	1.1814 	0.48048 
12.000 	1.1914 	0.48210 
12.100 	1.2013 	0.47563 
12.117 	1.2030 	0.27017 
12.133 	1.2047 	0.0097066 
