Tempo(s)	Deformacao(mm)	Forca(N)
1.7000 	0.16172 	0.00000 
1.7167 	0.16342 	0.00000 
1.7333 	0.16513 	0.00000 
1.7500 	0.16664 	0.00000 
1.7667 	0.16834 	0.00000 
1.7833 	0.17004 	0.00000 
1.8000 	0.17175 	0.0016178 
1.8167 	0.17345 	0.00000 
1.8333 	0.17515 	0.00000 
1.8500 	0.17685 	0.00000 
1.8667 	0.17837 	0.00000 
1.8833 	0.17988 	0.00000 
1.9000 	0.18158 	0.00000 
1.9167 	0.18310 	0.0016178 
1.9333 	0.18480 	0.00000 
1.9500 	0.18650 	0.00000 
1.9667 	0.18820 	0.00000 
1.9833 	0.19009 	0.00000 
2.0000 	0.19180 	0.00000 
2.0167 	0.19350 	0.0016178 
2.0333 	0.19520 	0.00000 
2.0500 	0.19671 	0.00000 
2.0667 	0.19842 	0.00000 
2.0833 	0.20012 	0.00000 
2.1000 	0.20182 	0.00000 
2.1167 	0.20352 	0.00000 
2.1333 	0.20523 	0.0016178 
2.1500 	0.20693 	0.00000 
2.1667 	0.20863 	0.00000 
2.1833 	0.21014 	0.00000 
2.2000 	0.21185 	0.00000 
2.2167 	0.21336 	0.00000 
2.2333 	0.21506 	0.00000 
2.2500 	0.21676 	0.00000 
2.2667 	0.21847 	0.00000 
2.2833 	0.22017 	0.0016178 
2.3000 	0.22187 	0.0016178 
2.3167 	0.22357 	0.00000 
2.3333 	0.22528 	0.00000 
2.3667 	0.22849 	0.00000 
2.4000 	0.23171 	0.00000 
2.4167 	0.23341 	0.00000 
2.4333 	0.23511 	0.00000 
2.4500 	0.23681 	0.00000 
2.4667 	0.23852 	0.00000 
2.5000 	0.24173 	0.00000 
2.5167 	0.24343 	0.00000 
2.5500 	0.24665 	0.0016178 
2.5833 	0.24987 	0.0016178 
2.6000 	0.25176 	0.0016178 
2.6333 	0.25516 	0.0016178 
2.6667 	0.25838 	0.00000 
2.7000 	0.26159 	0.0016178 
2.7333 	0.26500 	0.00000 
2.7667 	0.26840 	0.00000 
2.8000 	0.27162 	0.00000 
2.8333 	0.27502 	0.0016178 
2.8667 	0.27824 	0.0016178 
2.9000 	0.28145 	0.0016178 
2.9333 	0.28486 	0.00000 
2.9667 	0.28826 	0.00000 
3.0000 	0.29148 	0.00000 
3.0333 	0.29469 	0.00000 
3.0667 	0.29810 	0.0016178 
3.1000 	0.30169 	0.0016178 
3.1333 	0.30510 	0.00000 
3.1667 	0.30812 	0.00000 
3.2000 	0.31153 	0.0016178 
3.2333 	0.31493 	0.00000 
3.2667 	0.31834 	0.00000 
3.3000 	0.32174 	0.0016178 
3.3333 	0.32496 	0.00000 
3.3667 	0.32836 	0.00000 
3.4000 	0.33177 	0.00000 
3.4333 	0.33517 	0.00000 
3.4667 	0.33858 	0.0016178 
3.5000 	0.34179 	0.00000 
3.5333 	0.34520 	0.0016178 
3.5667 	0.34860 	0.00000 
3.6000 	0.35182 	0.00000 
3.6333 	0.35503 	0.00000 
3.6667 	0.35844 	0.00000 
3.7000 	0.36165 	0.00000 
3.7333 	0.36506 	0.00000 
3.7667 	0.36827 	0.00000 
3.8000 	0.37149 	0.00000 
3.8333 	0.37489 	0.0016178 
3.8667 	0.37830 	0.00000 
3.9000 	0.38170 	0.00000 
3.9333 	0.38492 	0.00000 
3.9667 	0.38832 	0.00000 
4.0000 	0.39154 	0.00000 
4.0333 	0.39494 	0.0016178 
4.0667 	0.39835 	0.00000 
4.1000 	0.40156 	0.00000 
4.1333 	0.40497 	0.00000 
4.1667 	0.40818 	0.00000 
4.2000 	0.41159 	0.00000 
4.2333 	0.41480 	0.0016178 
4.2667 	0.41821 	0.0016178 
4.3000 	0.42142 	0.00000 
4.3333 	0.42483 	0.00000 
4.3667 	0.42823 	0.00000 
4.4000 	0.43164 	0.00000 
4.4333 	0.43485 	0.00000 
4.4667 	0.43826 	0.00000 
4.5000 	0.44166 	0.00000 
4.5333 	0.44507 	0.00000 
4.5667 	0.44847 	0.00000 
4.6167 	0.45339 	0.0016178 
4.6500 	0.45679 	0.00000 
4.6833 	0.46020 	0.00000 
4.7333 	0.46493 	0.00000 
4.7833 	0.46966 	0.00000 
4.8333 	0.47476 	0.0016178 
4.8833 	0.47968 	0.0016178 
4.9333 	0.48479 	0.0016178 
4.9833 	0.48990 	0.0016178 
5.0333 	0.49500 	0.0016178 
5.0833 	0.49992 	0.0016178 
5.1333 	0.50522 	0.0016178 
5.1833 	0.51032 	0.0016178 
5.2333 	0.51505 	0.0016178 
5.2833 	0.52016 	0.0032355 
5.3333 	0.52508 	0.0016178 
5.3833 	0.53000 	0.0032355 
5.4333 	0.53510 	0.0032355 
5.4833 	0.54021 	0.0064711 
5.5333 	0.54513 	0.011324 
5.5833 	0.55005 	0.014560 
5.6167 	0.55345 	0.021031 
5.6667 	0.55837 	0.027502 
5.7167 	0.56329 	0.033973 
5.7500 	0.56669 	0.040444 
5.8000 	0.57161 	0.048533 
5.8500 	0.57653 	0.056622 
5.9000 	0.58182 	0.064711 
5.9500 	0.58674 	0.072800 
6.0000 	0.59166 	0.080889 
6.0500 	0.59658 	0.088978 
6.1000 	0.60168 	0.097066 
6.1500 	0.60660 	0.10516 
6.2000 	0.61152 	0.11324 
6.2500 	0.61663 	0.12133 
6.3000 	0.62154 	0.12942 
6.3500 	0.62646 	0.13589 
6.3833 	0.63006 	0.14236 
6.4333 	0.63516 	0.14884 
6.4833 	0.64008 	0.15692 
6.5333 	0.64500 	0.16501 
6.5833 	0.65011 	0.17148 
6.6333 	0.65483 	0.17796 
6.6833 	0.65994 	0.18604 
6.7333 	0.66505 	0.19252 
6.7833 	0.66997 	0.19899 
6.8333 	0.67507 	0.20707 
6.8833 	0.68018 	0.21193 
6.9333 	0.68510 	0.21840 
6.9833 	0.69002 	0.22487 
7.0500 	0.69664 	0.23296 
7.1167 	0.70307 	0.23943 
7.1833 	0.70988 	0.24590 
7.2167 	0.71328 	0.25237 
7.2833 	0.71990 	0.25723 
7.3333 	0.72501 	0.26370 
7.4000 	0.73182 	0.27179 
7.4667 	0.73844 	0.27664 
7.5333 	0.74506 	0.28311 
7.6000 	0.75149 	0.28958 
7.6667 	0.75830 	0.29443 
7.7333 	0.76473 	0.29929 
7.8000 	0.77154 	0.30414 
7.8667 	0.77835 	0.30899 
7.9333 	0.78497 	0.31385 
8.0000 	0.79178 	0.31870 
8.0667 	0.79821 	0.32194 
8.1333 	0.80502 	0.32679 
8.2000 	0.81164 	0.33003 
8.2667 	0.81826 	0.33326 
8.3333 	0.82507 	0.33811 
8.4000 	0.83169 	0.34135 
8.4667 	0.83850 	0.34297 
8.5333 	0.84493 	0.34620 
8.6000 	0.85155 	0.34944 
8.6667 	0.85817 	0.35267 
8.7333 	0.86479 	0.35429 
8.8000 	0.87179 	0.35915 
8.8833 	0.87992 	0.36076 
8.9500 	0.88673 	0.36238 
9.0333 	0.89486 	0.36562 
9.1000 	0.90167 	0.36723 
9.1833 	0.90981 	0.37047 
9.2667 	0.91832 	0.37209 
9.3500 	0.92664 	0.37371 
9.4333 	0.93515 	0.37856 
9.5167 	0.94329 	0.38018 
9.6000 	0.95180 	0.38341 
9.6833 	0.96012 	0.38341 
9.7667 	0.96863 	0.38665 
9.8500 	0.97677 	0.38827 
9.9333 	0.98490 	0.38988 
10.017 	0.99322 	0.39312 
10.100 	1.0014 	0.39312 
10.183 	1.0099 	0.39474 
10.267 	1.0182 	0.39635 
10.350 	1.0267 	0.39797 
10.433 	1.0348 	0.39959 
10.517 	1.0433 	0.40121 
10.600 	1.0517 	0.40283 
10.683 	1.0602 	0.40444 
10.767 	1.0683 	0.40606 
10.850 	1.0766 	0.40768 
10.950 	1.0865 	0.40768 
11.033 	1.0948 	0.40930 
11.117 	1.1033 	0.40930 
11.217 	1.1131 	0.37694 
11.233 	1.1148 	0.12295 
