Tempo(s)	Deformacao(mm)	Forca(N)
3.3000 	0.32042 	0.27340 
3.3333 	0.32363 	0.27664 
3.3667 	0.32685 	0.27826 
3.4000 	0.33044 	0.28311 
3.4333 	0.33385 	0.28473 
3.4667 	0.33706 	0.28635 
3.5000 	0.34028 	0.28796 
3.5333 	0.34349 	0.29120 
3.5667 	0.34690 	0.29282 
3.6000 	0.35030 	0.29443 
3.6333 	0.35352 	0.29767 
3.6667 	0.35674 	0.29929 
3.7000 	0.36014 	0.30091 
3.7333 	0.36373 	0.30252 
3.7667 	0.36695 	0.30576 
3.8000 	0.37035 	0.30738 
3.8333 	0.37376 	0.30899 
3.8667 	0.37716 	0.31061 
3.9000 	0.38076 	0.31385 
3.9333 	0.38397 	0.31385 
3.9667 	0.38719 	0.31708 
4.0000 	0.39059 	0.31870 
4.0333 	0.39400 	0.32032 
4.0667 	0.39721 	0.32194 
4.1000 	0.40043 	0.32194 
4.1333 	0.40364 	0.32517 
4.1667 	0.40686 	0.32679 
4.2000 	0.41026 	0.32679 
4.2333 	0.41367 	0.33003 
4.2667 	0.41688 	0.33003 
4.3000 	0.42010 	0.33164 
4.3333 	0.42369 	0.33326 
4.3667 	0.42710 	0.33488 
4.4000 	0.43050 	0.33650 
4.4333 	0.43372 	0.33650 
4.4667 	0.43712 	0.33811 
4.5000 	0.44053 	0.33973 
4.5333 	0.44393 	0.34135 
4.5833 	0.44866 	0.34297 
4.6333 	0.45358 	0.34459 
4.6667 	0.45698 	0.34459 
4.7000 	0.46039 	0.34297 
4.7500 	0.46531 	0.34297 
4.7833 	0.46852 	0.32679 
4.8000 	0.47041 	0.13751 
