Tempo(s)	Deformacao(mm)	Forca(N)
0.016667 	0.00000 	0.00000 
0.066667 	0.00075660 	0.00000 
0.10000 	0.0020806 	0.00000 
0.11667 	0.0030264 	0.00000 
0.13333 	0.0041613 	0.00000 
0.15000 	0.0052962 	0.00000 
0.16667 	0.0069985 	0.00000 
0.18333 	0.0087009 	0.00000 
0.20000 	0.010781 	0.0016178 
0.21667 	0.012862 	0.0016178 
0.23333 	0.014564 	0.00000 
0.25000 	0.016267 	0.0016178 
0.26667 	0.017780 	0.0016178 
0.28333 	0.019482 	0.0016178 
0.30000 	0.021185 	0.0016178 
0.31667 	0.022887 	0.0016178 
0.33333 	0.024589 	0.0016178 
0.35000 	0.026292 	0.0016178 
0.36667 	0.027994 	0.0016178 
0.38333 	0.029696 	0.0016178 
0.40000 	0.031210 	0.00000 
0.41667 	0.032723 	0.0016178 
0.43333 	0.034425 	0.0016178 
0.45000 	0.036127 	0.0016178 
0.46667 	0.037830 	0.0016178 
0.48333 	0.039532 	0.0016178 
0.50000 	0.041424 	0.0016178 
0.51667 	0.042937 	0.0016178 
0.53333 	0.044639 	0.00000 
0.55000 	0.046342 	0.0016178 
0.56667 	0.047855 	0.0016178 
0.58333 	0.049557 	0.0016178 
0.60000 	0.051070 	0.0016178 
0.61667 	0.052773 	0.0016178 
0.63333 	0.054475 	0.0016178 
0.65000 	0.056177 	0.0016178 
0.66667 	0.057880 	0.0016178 
0.68333 	0.059582 	0.0016178 
0.70000 	0.061284 	0.00000 
0.71667 	0.062797 	0.00000 
0.73333 	0.064311 	0.0016178 
0.75000 	0.066013 	0.0016178 
0.76667 	0.067715 	0.0016178 
0.78333 	0.069418 	0.0016178 
0.80000 	0.071120 	0.0016178 
0.81667 	0.072822 	0.0016178 
0.83333 	0.074525 	0.0016178 
0.85000 	0.076227 	0.0016178 
0.86667 	0.077740 	0.0016178 
0.88333 	0.079443 	0.0016178 
0.90000 	0.080956 	0.0016178 
0.91667 	0.082658 	0.0016178 
0.93333 	0.084360 	0.0016178 
0.95000 	0.086063 	0.0016178 
0.96667 	0.087765 	0.0016178 
0.98333 	0.089657 	0.0016178 
1.0000 	0.091170 	0.0016178 
1.0167 	0.092872 	0.0032355 
1.0333 	0.094385 	0.0016178 
1.0500 	0.096088 	0.0016178 
1.0667 	0.097790 	0.0032355 
1.0833 	0.099303 	0.0032355 
1.1000 	0.10119 	0.0016178 
1.1167 	0.10290 	0.0032355 
1.1333 	0.10460 	0.0032355 
1.1500 	0.10630 	0.0016178 
1.1667 	0.10781 	0.0016178 
1.1833 	0.10952 	0.0016178 
1.2000 	0.11103 	0.0032355 
1.2167 	0.11254 	0.0032355 
1.2333 	0.11425 	0.0032355 
1.2500 	0.11576 	0.0032355 
1.2667 	0.11746 	0.0032355 
1.2833 	0.11935 	0.0032355 
1.3000 	0.12106 	0.0048533 
1.3167 	0.12276 	0.0048533 
1.3333 	0.12446 	0.0048533 
1.3500 	0.12597 	0.0064711 
1.3667 	0.12749 	0.0064711 
1.3833 	0.12919 	0.0064711 
1.4000 	0.13089 	0.0080889 
1.4167 	0.13259 	0.0097066 
1.4333 	0.13448 	0.0097066 
1.4500 	0.13619 	0.011324 
1.4667 	0.13789 	0.011324 
1.4833 	0.13959 	0.012942 
1.5000 	0.14111 	0.014560 
1.5167 	0.14281 	0.016178 
1.5333 	0.14432 	0.019413 
1.5500 	0.14602 	0.019413 
1.5667 	0.14773 	0.021031 
1.5833 	0.14943 	0.022649 
1.6000 	0.15113 	0.024267 
1.6167 	0.15283 	0.025884 
1.6333 	0.15453 	0.029120 
1.6500 	0.15624 	0.030738 
1.6667 	0.15775 	0.033973 
1.6833 	0.15945 	0.033973 
1.7000 	0.16097 	0.037209 
1.7167 	0.16267 	0.038827 
1.7333 	0.16437 	0.040444 
1.7500 	0.16607 	0.043680 
1.7667 	0.16778 	0.045298 
1.7833 	0.16948 	0.046915 
1.8000 	0.17118 	0.050151 
1.8167 	0.17288 	0.051769 
1.8333 	0.17440 	0.053387 
1.8500 	0.17610 	0.055004 
1.8667 	0.17761 	0.056622 
1.8833 	0.17931 	0.059858 
1.9000 	0.18102 	0.061475 
1.9167 	0.18291 	0.064711 
1.9333 	0.18461 	0.066329 
1.9500 	0.18631 	0.067946 
1.9667 	0.18782 	0.071182 
1.9833 	0.18934 	0.072800 
2.0000 	0.19104 	0.074418 
2.0167 	0.19255 	0.077653 
2.0333 	0.19426 	0.079271 
2.0500 	0.19596 	0.080889 
2.0667 	0.19766 	0.084124 
2.0833 	0.19936 	0.084124 
2.1000 	0.20107 	0.087360 
2.1167 	0.20277 	0.088978 
2.1333 	0.20428 	0.092213 
2.1500 	0.20598 	0.093831 
2.1667 	0.20750 	0.093831 
2.1833 	0.20920 	0.097066 
2.2000 	0.21090 	0.098684 
2.2167 	0.21260 	0.10192 
2.2333 	0.21431 	0.10354 
2.2500 	0.21601 	0.10516 
2.2667 	0.21771 	0.10839 
2.2833 	0.21941 	0.10839 
2.3000 	0.22112 	0.11163 
2.3333 	0.22433 	0.11648 
2.3500 	0.22603 	0.11648 
2.3667 	0.22774 	0.11972 
